Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,25.924462,[ 8 29] ; [39 12],[19.76136364 17.23863636] ; [27.23863636 23.76136364],1
a5,1,0.000241,13.477477,[10 27] ; [34 17],[18.5 18.5] ; [25.5 25.5],1
d2,1,0.001743,9.80266,[ 9 28] ; [29 21],[16.16091954 20.83908046] ; [21.83908046 28.16091954],0
d3,1,0.006374,7.441548,[ 7 30] ; [24 27],[13.03409091 23.96590909] ; [17.96590909 33.03409091],0
a4,1,0.018908,5.509991,[ 8 29] ; [23 27],[13.18390805 23.81609195] ; [17.81609195 32.18390805],0
a8,1,0.020045,5.408,[ 7 28] ; [ 2 47],[ 3.75 31.25] ; [ 5.25 43.75],0
a3,1,0.034858,4.452116,[13 24] ; [29 21],[17.86206897 19.13793103] ; [24.13793103 25.86206897],0
p3,1,0.041548,4.153505,[ 7 30] ; [20 31],[11.35227273 25.64772727] ; [15.64772727 35.35227273],0
s2,1,0.046214,3.973784,[ 8 29] ; [21 29],[12.33333333 24.66666667] ; [16.66666667 33.33333333],0
s7,1,0.057822,3.598792,[ 6 29] ; [17 30],[ 9.81707317 25.18292683] ; [13.18292683 33.81707317],0
v2,1,0.08262,3.012589,[ 8 28] ; [20 30],[11.72093023 24.27906977] ; [16.27906977 33.72093023],0
r3,1,0.101746,2.677965,[24 13] ; [41 10],[27.32954545  9.67045455] ; [37.67045455 13.32954545],0
p9,1,0.125174,2.351351,[ 9 28] ; [20 30],[12.33333333 24.66666667] ; [16.66666667 33.33333333],0
r2,1,0.12542,2.348294,[26 11] ; [42  8],[28.91954023  8.08045977] ; [39.08045977 10.91954023],0
v1,1,0.130811,2.282849,[ 8 29] ; [18 31],[11.18604651 25.81395349] ; [14.81395349 34.18604651],0
n5,1,0.135424,2.229196,[23 14] ; [23 27],[19.56321839 17.43678161] ; [26.43678161 23.56321839],0
u3,1,0.148111,2.091601,[ 7 17] ; [11 11],[ 9.39130435 14.60869565] ; [ 8.60869565 13.39130435],0
s8,1,0.155192,2.020458,[ 5 32] ; [13 37],[ 7.65517241 29.34482759] ; [10.34482759 39.65517241],0
n3,1,0.194916,1.680067,[11  5] ; [11 12],[9.02564103 6.97435897] ; [12.97435897 10.02564103],0
u2,1,0.196835,1.665703,[ 8 16] ; [11 10],[10.13333333 13.86666667] ; [ 8.86666667 12.13333333],0
