Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,122.538443,[283  46] ; [115 152],[219.70134228 109.29865772] ; [178.29865772  88.70134228],1
p8,1,0.0,45.616434,[229  98] ; [111 151],[188.76061121 138.23938879] ; [151.23938879 110.76061121],1
p7,1,0.0,36.385843,[254  73] ; [139 118],[220.05308219 106.94691781] ; [172.94691781  84.05308219],1
p6,1,0.0,26.28855,[168 160] ; [ 80 184],[137.40540541 190.59459459] ; [110.59459459 153.40540541],1
p5,1,2e-06,22.926284,[ 69 257] ; [ 19 248],[ 48.3777403 277.6222597] ; [ 39.6222597 227.3777403],1
u1,1,2.6e-05,17.690799,[ 86 243] ; [ 33 235],[ 65.57956449 263.42043551] ; [ 53.42043551 214.57956449],1
s7,1,8.1e-05,15.531116,[193 115] ; [120 140],[169.72535211 138.27464789] ; [143.27464789 116.72535211],1
v3,1,0.000127,14.684434,[160 158] ; [ 88 168],[137.39372822 180.60627178] ; [110.60627178 145.39372822],1
n6,1,0.000223,13.623378,[312  17] ; [229  37],[299.14117647  29.85882353] ; [241.85882353  24.14117647],1
s5,1,0.000301,13.064599,[136 179] ; [ 74 185],[115.24390244 199.75609756] ; [ 94.75609756 164.24390244],1
n4,1,0.000453,12.30065,[305  24] ; [223  44],[291.46308725  37.53691275] ; [236.53691275  30.46308725],1
p10,1,0.000725,11.42285,[315  14] ; [236  31],[304.15939597  24.84060403] ; [246.84060403  20.15939597],1
d5,1,0.000885,11.053156,[285  43] ; [204  63],[269.56638655  58.43361345] ; [219.43361345  47.56638655],1
s8,1,0.000886,11.05216,[182 145] ; [112 155],[161.84848485 165.15151515] ; [132.15151515 134.84848485],1
p2,1,0.000997,10.832798,[298  30] ; [218  49],[284.45042017  43.54957983] ; [231.54957983  35.45042017],1
v2,1,0.001483,10.099091,[206 114] ; [129 123],[187.41258741 132.58741259] ; [147.58741259 104.41258741],0
v1,1,0.001508,10.068867,[212 108] ; [138 121],[193.43696028 126.56303972] ; [156.56303972 102.43696028],0
a3,1,0.00165,9.903139,[261  66] ; [183  84],[244.42424242  82.57575758] ; [199.57575758  67.42424242],0
d1,1,0.001751,9.793608,[217 112] ; [143 125],[198.3919598 130.6080402] ; [161.6080402 106.3919598],0
d2,1,0.003479,8.537578,[182 146] ; [116 151],[164.27563025 163.72436975] ; [133.72436975 133.27563025],0
p12,1,0.003718,8.416716,[ 43 284] ; [ 16 251],[ 32.47979798 294.52020202] ; [ 26.52020202 240.47979798],0
p1,1,0.007007,7.271061,[ 41 287] ; [ 16 252],[ 31.36912752 296.63087248] ; [ 25.63087248 242.36912752],0
a5,1,0.010639,6.524692,[265  64] ; [192  76],[251.84757119  77.15242881] ; [205.15242881  62.84757119],0
r4,1,0.017571,5.638467,[308  21] ; [236  32],[299.79229481  29.20770519] ; [244.20770519  23.79229481],0
p11,1,0.020157,5.398258,[289  40] ; [217  51],[278.85092127  50.14907873] ; [227.14907873  40.85092127],0
b5,1,0.024307,5.07259,[185 144] ; [175  93],[198.3919598 130.6080402] ; [161.6080402 106.3919598],0
b1,1,0.043634,4.070675,[137 192] ; [ 90 178],[125.09715243 203.90284757] ; [101.90284757 166.09715243],0
r1,1,0.050017,3.840874,[271  56] ; [204  63],[261.48989899  65.51010101] ; [213.51010101  53.48989899],0
s6,1,0.068272,3.324095,[237  82] ; [178  86],[227.0754717  91.9245283] ; [187.9245283  76.0754717],0
