Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,5.9e-05,16.137062,[37 72] ; [26 10],[47.35862069 61.64137931] ; [15.64137931 20.35862069],1
s8,1,0.000245,13.453845,[25 84] ; [20 16],[33.82758621 75.17241379] ; [11.17241379 24.82758621],1
a5,1,0.001124,10.610901,[58 52] ; [30  6],[66.30136986 43.69863014] ; [21.69863014 14.30136986],0
p8,1,0.001142,10.581389,[20 89] ; [16 19],[27.25 81.75] ; [ 8.75 26.25],0
r4,1,0.002384,9.227397,[72 38] ; [33  3],[79.10958904 30.89041096] ; [25.89041096 10.10958904],0
v3,1,0.004332,8.138975,[22 83] ; [16 19],[28.5 76.5] ; [ 9.5 25.5],0
s7,1,0.01011,6.61537,[31 72] ; [19 16],[37.31884058 65.68115942] ; [12.68115942 22.31884058],0
p6,1,0.015192,5.894049,[15 93] ; [11 23],[19.77464789 88.22535211] ; [ 6.22535211 27.77464789],0
p5,1,0.018501,5.54812,[  1 108] ; [ 3 33],[  3.00689655 105.99310345] ; [ 0.99310345 35.00689655],0
s5,1,0.044774,4.027134,[24 82] ; [14 21],[28.56737589 77.43262411] ; [ 9.43262411 25.56737589],0
r1,1,0.053179,3.73828,[66 44] ; [28  8],[70.82191781 39.17808219] ; [23.17808219 12.82191781],0
p1,1,0.054046,3.711267,[  5 105] ; [ 5 31],[  7.53424658 102.46575342] ; [ 2.46575342 33.53424658],0
r3,1,0.056901,3.625495,[85 25] ; [33  3],[88.90410959 21.09589041] ; [29.09589041  6.90410959],0
s2,1,0.058031,3.592785,[35 73] ; [18 18],[39.75 68.25] ; [13.25 22.75],0
v2,1,0.059719,3.545161,[36 67] ; [19 17],[40.75539568 62.24460432] ; [14.24460432 21.75539568],0
s6,1,0.06466,3.413639,[45 62] ; [21 14],[49.73239437 57.26760563] ; [16.26760563 18.73239437],0
a3,1,0.065146,3.401272,[63 46] ; [27  9],[67.65517241 41.34482759] ; [22.34482759 13.65517241],0
s3,1,0.06727,3.348406,[47 61] ; [22 14],[51.75 56.25] ; [17.25 18.75],0
d4,1,0.074252,3.186437,[67 42] ; [28  8],[71.4137931 37.5862069] ; [23.5862069 12.4137931],0
v1,1,0.099197,2.718401,[43 65] ; [20 16],[47.25 60.75] ; [15.75 20.25],0
a6,1,0.102527,2.665786,[44 66] ; [20 16],[48.21917808 61.78082192] ; [15.78082192 20.21917808],0
n4,1,0.105216,2.624646,[72 38] ; [28  7],[75.86206897 34.13793103] ; [24.13793103 10.86206897],0
u3,1,0.134707,2.237409,[14 33] ; [5 4],[15.94642857 31.05357143] ; [3.05357143 5.94642857],0
u1,1,0.155101,2.021349,[  5 105] ; [ 4 32],[  6.78082192 103.21917808] ; [ 2.21917808 33.78082192],0
p2,1,0.158146,1.991867,[65 45] ; [26 10],[68.56164384 41.43835616] ; [22.43835616 13.56164384],0
p10,1,0.174045,1.84775,[60 48] ; [24 11],[63.44055944 44.55944056] ; [20.55944056 14.44055944],0
b2,1,0.196456,1.668527,[25 39] ; [15 13],[27.82608696 36.17391304] ; [12.17391304 15.82608696],0
b3,1,0.196456,1.668527,[25 39] ; [15 13],[27.82608696 36.17391304] ; [12.17391304 15.82608696],0
d1,1,0.202547,1.623912,[36 74] ; [16 20],[39.17808219 70.82191781] ; [12.82191781 23.17808219],0
b1,1,0.213343,1.548596,[48 62] ; [20 16],[51.23287671 58.76712329] ; [16.76712329 19.23287671],0
v4,1,0.252958,1.306891,[87 21] ; [32  4],[89.25 18.75] ; [29.75  6.25],0
d5,1,0.318775,0.993968,[63 47] ; [24 12],[65.54794521 44.45205479] ; [21.45205479 14.54794521],0
a1,1,0.348887,0.8775,[  7 103] ; [ 4 32],[  8.28767123 101.71232877] ; [ 2.71232877 33.28767123],0
