Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000316,12.973835,[50  1] ; [44 16],[43.18918919  7.81081081] ; [50.81081081  9.18918919],1
v3,1,0.000752,11.356047,[21 28] ; [ 8 50],[13.28037383 35.71962617] ; [15.71962617 42.28037383],1
v1,1,0.006882,7.303625,[27 24] ; [16 42],[20.11926606 30.88073394] ; [22.88073394 35.11926606],0
d5,1,0.011345,6.410406,[47  5] ; [42 17],[41.69369369 10.30630631] ; [47.30630631 11.69369369],0
s6,1,0.015269,5.885205,[31 21] ; [22 38],[24.60714286 27.39285714] ; [28.39285714 31.60714286],0
a5,1,0.020438,5.374119,[41 11] ; [35 25],[35.28571429 16.71428571] ; [40.71428571 19.28571429],0
r1,1,0.040209,4.209052,[42  9] ; [39 21],[37.21621622 13.78378378] ; [43.78378378 16.21621622],0
a3,1,0.042006,4.134973,[41 11] ; [36 23],[36.07207207 15.92792793] ; [40.92792793 18.07207207],0
d4,1,0.048846,3.880628,[47  5] ; [45 14],[43.0990991  8.9009009] ; [48.9009009 10.0990991],0
d1,1,0.054486,3.697757,[32 20] ; [26 34],[26.92857143 25.07142857] ; [31.07142857 28.92857143],0
p4,1,0.064775,3.410705,[24 27] ; [18 42],[19.2972973 31.7027027] ; [22.7027027 37.2972973],0
p10,1,0.082762,3.009801,[34 16] ; [31 29],[29.54545455 20.45454545] ; [35.45454545 24.54545455],0
p3,1,0.090104,2.872516,[21 29] ; [16 44],[16.81818182 33.18181818] ; [20.18181818 39.81818182],0
d3,1,0.094886,2.78946,[43  9] ; [40 18],[39.23636364 12.76363636] ; [43.76363636 14.23636364],0
r4,1,0.105729,2.616923,[41 11] ; [39 21],[37.14285714 14.85714286] ; [42.85714286 17.14285714],0
p11,1,0.108235,2.579798,[33 19] ; [29 31],[28.78571429 23.21428571] ; [33.21428571 26.78571429],0
u2,1,0.116018,2.470266,[9 2] ; [13 11],[6.91428571 4.08571429] ; [15.08571429  8.91428571],0
p2,1,0.1195,2.423863,[40 11] ; [39 21],[36.2972973 14.7027027] ; [42.7027027 17.2972973],0
b1,1,0.122641,2.38326,[21 31] ; [33 27],[25.07142857 26.92857143] ; [28.92857143 31.07142857],0
p5,1,0.122649,2.383168,[ 4 47] ; [ 1 58],[ 2.31818182 48.68181818] ; [ 2.68181818 56.31818182],0
p7,1,0.124632,2.358129,[28 22] ; [23 33],[24.05660377 25.94339623] ; [26.94339623 29.05660377],0
a1,1,0.132951,2.2577,[ 1 51] ; [ 5 55],[ 2.78571429 49.21428571] ; [ 3.21428571 56.78571429],0
