Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,68.742198,[207  58] ; [38 75],[171.75925926  93.24074074] ; [73.24074074 39.75925926],1
d3,1,0.0,37.249324,[216  50] ; [57 56],[191.60422164  74.39577836] ; [81.39577836 31.60422164],1
a2,1,0.0,27.718985,[100 166] ; [ 12 101],[ 78.60686016 187.39313984] ; [33.39313984 79.60686016],1
u1,1,6e-06,20.603443,[ 88 178] ; [ 12 101],[ 70.18469657 195.81530343] ; [29.81530343 83.18469657],1
r4,1,0.000204,13.794209,[255  11] ; [96 17],[246.34828496  19.65171504] ; [104.65171504   8.34828496],1
b5,1,0.000295,13.099523,[171  95] ; [50 63],[155.10817942 110.89182058] ; [65.89182058 47.10817942],1
v2,1,0.002946,8.840316,[169  92] ; [53 57],[156.17789757 104.82210243] ; [65.82210243 44.17789757],0
b4,1,0.002981,8.818815,[164 102] ; [51 62],[150.89709763 115.10290237] ; [64.10290237 48.89709763],0
b1,1,0.003179,8.701748,[ 89 177] ; [56 57],[101.76781003 164.23218997] ; [43.23218997 69.76781003],0
d1,1,0.004659,8.007189,[184  82] ; [61 52],[171.9525066  94.0474934] ; [73.0474934 39.9525066],0
r2,1,0.028528,4.795875,[258   5] ; [105   7],[254.584   8.416] ; [108.416   3.584],0
r1,1,0.03784,4.312221,[231  34] ; [89 24],[224.33862434  40.66137566] ; [95.66137566 17.33862434],0
v4,1,0.053926,3.714994,[260   6] ; [106   7],[256.87598945   9.12401055] ; [109.12401055   3.87598945],0
s8,1,0.084732,2.971705,[180  84] ; [87 26],[186.97082228  77.02917772] ; [80.02917772 32.97082228],0
b3,1,0.0991,2.71996,[ 76 115] ; [41 40],[ 82.15808824 108.84191176] ; [34.84191176 46.15808824],0
b2,1,0.0991,2.71996,[ 76 115] ; [41 40],[ 82.15808824 108.84191176] ; [34.84191176 46.15808824],0
n4,1,0.120007,2.417236,[226  39] ; [103  10],[230.64814815  34.35185185] ; [98.35185185 14.64814815],0
n5,1,0.137238,2.208659,[222  44] ; [101  12],[226.69656992  39.30343008] ; [96.30343008 16.69656992],0
s4,1,0.179221,1.804074,[ 50 215] ; [28 84],[ 54.82758621 210.17241379] ; [23.17241379 88.82758621],0
n1,1,0.182893,1.773962,[22 29] ; [17 12],[24.8625 26.1375] ; [14.1375 14.8625],0
p4,1,0.194742,1.681373,[189  76] ; [73 40],[183.67724868  81.32275132] ; [78.32275132 34.67724868],0
p11,1,0.230235,1.439409,[212  54] ; [96 17],[216.16886544  49.83113456] ; [91.83113456 21.16886544],0
a3,1,0.241947,1.369213,[216  48] ; [98 15],[219.88328912  44.11671088] ; [94.11671088 18.88328912],0
p1,1,0.254143,1.300386,[ 32 234] ; [  9 103],[ 28.85185185 237.14814815] ; [12.14814815 99.85185185],0
v1,1,0.268094,1.226474,[154 105] ; [58 51],[149.20652174 109.79347826] ; [62.79347826 46.20652174],0
p2,1,0.284896,1.143586,[232  34] ; [93 19],[228.7037037  37.2962963] ; [96.2962963 15.7037037],0
d2,1,0.286136,1.137712,[157 109] ; [60 53],[152.30079156 113.69920844] ; [64.69920844 48.30079156],0
u3,1,0.297453,1.085576,[34 16] ; [8 7],[32.30769231 17.69230769] ; [9.69230769 5.30769231],0
d4,1,0.327434,0.959018,[229  37] ; [92 20],[225.88888889  40.11111111] ; [95.11111111 16.88888889],0
a8,1,0.332326,0.939812,[ 44 188] ; [16 93],[ 40.82111437 191.17888563] ; [19.17888563 89.82111437],0
v3,1,0.348985,0.877143,[119 137] ; [58 54],[123.13043478 132.86956522] ; [53.86956522 58.13043478],0
a5,1,0.457085,0.553024,[216  50] ; [88 25],[213.36147757  52.63852243] ; [90.63852243 22.36147757],0
a1,1,0.489057,0.478601,[ 14 252] ; [  8 105],[ 15.44063325 250.55936675] ; [  6.55936675 106.44063325],0
p12,1,0.507228,0.439782,[ 30 235] ; [ 10 101],[ 28.19148936 236.80851064] ; [11.80851064 99.19148936],0
p8,1,0.580525,0.305386,[154 109] ; [61 49],[151.59517426 111.40482574] ; [63.40482574 46.59517426],0
s5,1,0.629734,0.232422,[118 137] ; [47 61],[115.90909091 139.09090909] ; [49.09090909 58.90909091],0
n2,1,0.687073,0.162272,[39 12] ; [21  8],[38.25 12.75] ; [21.75  7.25],0
p3,1,0.709069,0.139209,[154 111] ; [68 45],[155.63492063 109.36507937] ; [66.36507937 46.63492063],0
s1,1,0.709733,0.138543,[ 14 248] ; [  5 108],[ 13.27466667 248.72533333] ; [  5.72533333 107.27466667],0
r3,1,0.761181,0.092373,[256  10] ; [108   5],[255.47229551  10.52770449] ; [108.52770449   4.47229551],0
n3,1,0.795671,0.067057,[35 16] ; [20  8],[35.50632911 15.49367089] ; [19.49367089  8.50632911],0
s3,1,0.82623,0.048197,[195  68] ; [85 28],[195.85106383  67.14893617] ; [84.14893617 28.85106383],0
p7,1,0.827163,0.047673,[180  77] ; [79 32],[180.87771739  76.12228261] ; [78.12228261 32.87771739],0
d5,1,0.840309,0.040602,[221  45] ; [94 18],[221.66666667  44.33333333] ; [93.33333333 18.66666667],0
s6,1,0.851763,0.03492,[222  41] ; [92 18],[221.39946381  41.60053619] ; [92.60053619 17.39946381],0
p6,1,0.868226,0.027527,[125 137] ; [54 57],[125.73190349 136.26809651] ; [53.26809651 57.73190349],0
u2,1,0.89035,0.019006,[29 21] ; [9 6],[29.23076923 20.76923077] ; [8.76923077 6.23076923],0
p9,1,0.896482,0.016928,[236  27] ; [100  12],[235.648  27.352] ; [100.352  11.648],0
u4,1,0.898001,0.016432,[ 11 255] ; [  5 108],[ 11.22955145 254.77044855] ; [  4.77044855 108.22955145],0
p5,1,0.901946,0.015179,[ 46 217] ; [19 93],[ 45.58666667 217.41333333] ; [19.41333333 92.58666667],0
s2,1,0.95794,0.002781,[193  72] ; [82 31],[192.79100529  72.20899471] ; [82.20899471 30.79100529],0
p10,1,0.971816,0.001248,[229  35] ; [97 15],[228.89361702  35.10638298] ; [97.10638298 14.89361702],0
a4,1,0.999051,1e-06,[136 129] ; [58 55],[136.00529101 128.99470899] ; [57.99470899 55.00529101],0
