Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.6e-05,17.095439,[48 16] ; [15 28],[37.68224299 26.31775701] ; [25.31775701 17.68224299],1
a6,1,0.00573,7.633219,[49 15] ; [23 22],[42.27522936 21.72477064] ; [29.72477064 15.27522936],0
b5,1,0.011162,6.439284,[44 20] ; [20 25],[37.57798165 26.42201835] ; [26.42201835 18.57798165],0
a7,1,0.013398,6.115782,[51 13] ; [26 19],[45.21100917 18.78899083] ; [31.78899083 13.21100917],0
p3,1,0.01793,5.602969,[43 21] ; [20 25],[36.99082569 27.00917431] ; [26.00917431 18.99082569],0
v3,1,0.018815,5.518665,[36 27] ; [15 29],[30.02803738 32.97196262] ; [20.97196262 23.02803738],0
p6,1,0.059567,3.549406,[36 27] ; [17 27],[31.20560748 31.79439252] ; [21.79439252 22.20560748],0
d5,1,0.059926,3.539438,[56  8] ; [33 12],[52.25688073 11.74311927] ; [36.74311927  8.25688073],0
s2,1,0.061648,3.492475,[20 44] ; [ 7 38],[15.85321101 48.14678899] ; [11.14678899 33.85321101],0
n5,1,0.084546,2.97527,[50 13] ; [29 16],[46.08333333 16.91666667] ; [32.91666667 12.08333333],0
p4,1,0.086986,2.929286,[47 17] ; [26 19],[42.86238532 21.13761468] ; [30.13761468 14.86238532],0
n3,1,0.087725,2.915629,[6 7] ; [13  4],[8.23333333 4.76666667] ; [10.76666667  6.23333333],0
d3,1,0.096053,2.769882,[48 16] ; [27 18],[44.03669725 19.96330275] ; [30.96330275 14.03669725],0
n1,1,0.098015,2.737557,[ 3 10] ; [9 8],[5.2 7.8] ; [ 6.8 10.2],0
p2,1,0.109875,2.556018,[57  7] ; [35 10],[54.01834862  9.98165138] ; [37.98165138  7.01834862],0
s6,1,0.14339,2.141192,[43 21] ; [24 21],[39.33944954 24.66055046] ; [27.66055046 17.33944954],0
a5,1,0.146627,2.106996,[53 11] ; [32 13],[49.90825688 14.09174312] ; [35.09174312  9.90825688],0
r1,1,0.146627,2.106996,[53 11] ; [32 13],[49.90825688 14.09174312] ; [35.09174312  9.90825688],0
u1,1,0.156147,2.011151,[19 45] ; [ 8 37],[15.85321101 48.14678899] ; [11.14678899 33.85321101],0
a3,1,0.159004,1.983673,[46 17] ; [38  7],[49. 14.] ; [35. 10.],0
u3,1,0.16962,1.886299,[13  5] ; [3 4],[11.52  6.48] ; [4.48 2.52],0
d1,1,0.189874,1.718597,[38 26] ; [21 24],[34.64220183 29.35779817] ; [24.35779817 20.64220183],0
b3,1,0.210463,1.568239,[26 23] ; [12 19],[23.275 25.725] ; [14.725 16.275],0
b2,1,0.210463,1.568239,[26 23] ; [12 19],[23.275 25.725] ; [14.725 16.275],0
p7,1,0.28803,1.128805,[44 19] ; [27 18],[41.41666667 21.58333333] ; [29.58333333 15.41666667],0
s5,1,0.313544,1.015689,[18 45] ; [17 28],[20.41666667 42.58333333] ; [14.58333333 30.41666667],0
p12,1,0.320372,0.987429,[ 6 57] ; [ 2 43],[ 4.66666667 58.33333333] ; [ 3.33333333 41.66666667],0
p1,1,0.378343,0.77608,[ 3 61] ; [ 4 41],[ 4.11009174 59.88990826] ; [ 2.88990826 42.11009174],0
d4,1,0.380968,0.767576,[54 10] ; [35 10],[52.25688073 11.74311927] ; [36.74311927  8.25688073],0
a1,1,0.384195,0.757236,[ 2 62] ; [ 3 42],[ 2.93577982 61.06422018] ; [ 2.06422018 42.93577982],0
a2,1,0.385185,0.75409,[19 45] ; [10 35],[17.02752294 46.97247706] ; [11.97247706 33.02752294],0
