Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.650765,[ 6 55] ; [293  92],[40.89461883 20.10538117] ; [258.10538117 126.89461883],1
d4,1,0.0,89.658493,[27 34] ; [351  34],[51.69955157  9.30044843] ; [326.30044843  58.69955157],1
d3,1,0.0,31.136447,[27 34] ; [301  84],[44.86098655 16.13901345] ; [283.13901345 101.86098655],1
a3,1,2e-06,23.011586,[30 31] ; [300  84],[45.23595506 15.76404494] ; [284.76404494  99.23595506],1
u1,1,2.1e-05,18.056769,[ 1 60] ; [101 284],[13.95067265 47.04932735] ; [ 88.04932735 296.95067265],1
a4,1,2.2e-05,17.97584,[15 45] ; [209 175],[30.27027027 29.72972973] ; [193.72972973 190.27027027],1
a5,1,2.3e-05,17.883771,[36 25] ; [318  67],[48.41704036 12.58295964] ; [305.58295964  79.41704036],1
d2,1,2.7e-05,17.651831,[19 42] ; [230 154],[34.13258427 26.86741573] ; [214.86741573 169.13258427],1
p1,1,0.001816,9.727161,[14 47] ; [ 36 348],[ 6.85393258 54.14606742] ; [ 43.14606742 340.85393258],0
a2,1,0.001949,9.596948,[ 7 54] ; [118 267],[17.09641256 43.90358744] ; [107.90358744 277.09641256],0
r1,1,0.00785,7.06729,[44 17] ; [328  55],[51.10810811  9.89189189] ; [320.89189189  62.10810811],0
a7,1,0.022712,5.190377,[38 23] ; [292  92],[45.23595506 15.76404494] ; [284.76404494  99.23595506],0
r3,1,0.038751,4.271745,[56  5] ; [371  11],[58.79683973  2.20316027] ; [368.20316027  13.79683973],0
p2,1,0.040612,4.192149,[52  9] ; [356  27],[56.05405405  4.94594595] ; [351.94594595  31.05405405],0
n2,1,0.050634,3.820323,[4 5] ; [47 15],[6.46478873 2.53521127] ; [44.53521127 17.46478873],0
v2,1,0.083178,3.001683,[29 30] ; [229 146],[35.07373272 23.92626728] ; [222.92626728 152.07373272],0
s6,1,0.109471,2.561836,[39 20] ; [283  90],[43.97685185 15.02314815] ; [278.02314815  94.97685185],0
s8,1,0.121939,2.392238,[26 35] ; [203 178],[31.6040724 29.3959276] ; [197.3959276 183.6040724],0
v3,1,0.162386,1.951863,[22 38] ; [171 198],[26.99300699 33.00699301] ; [166.00699301 202.99300699],0
s1,1,0.175673,1.833857,[ 4 56] ; [ 12 369],[ 2.17687075 57.82312925] ; [ 13.82312925 367.17687075],0
s5,1,0.217389,1.521525,[18 40] ; [145 222],[22.24470588 35.75529412] ; [140.75529412 226.24470588],0
v4,1,0.221691,1.493389,[56  4] ; [369  13],[57.69230769  2.30769231] ; [367.30769231  14.69230769],0
p8,1,0.239626,1.382792,[43 17] ; [244 138],[38.95927602 21.04072398] ; [248.04072398 133.95927602],0
r2,1,0.247,1.340195,[55  5] ; [361  18],[56.85649203  3.14350797] ; [359.14350797  19.85649203],0
p12,1,0.251449,1.315233,[ 9 52] ; [ 38 346],[ 6.44269663 54.55730337] ; [ 40.55730337 343.44269663],0
n5,1,0.254536,1.298237,[52  9] ; [345  38],[54.54279279  6.45720721] ; [342.45720721  40.54279279],0
v1,1,0.271733,1.207977,[34 27] ; [236 138],[37.86206897 23.13793103] ; [232.13793103 141.86206897],0
p3,1,0.294782,1.097651,[39 22] ; [271 113],[42.49438202 18.50561798] ; [267.50561798 116.49438202],0
p5,1,0.305429,1.05034,[14 46] ; [ 68 314],[11.13122172 48.86877828] ; [ 70.86877828 311.13122172],0
b5,1,0.31791,0.997526,[39 22] ; [220 165],[35.42376682 25.57623318] ; [223.57623318 161.42376682],0
