Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.930655,[39 85] ; [35 14],[53.04046243 70.95953757] ; [20.95953757 28.04046243],1
s6,1,4e-05,16.862809,[61 62] ; [41  8],[72.94186047 50.05813953] ; [29.05813953 19.94186047],1
s8,1,0.000409,12.490764,[29 95] ; [25 24],[38.70520231 85.29479769] ; [15.29479769 33.70520231],1
s3,1,0.000672,11.564129,[49 74] ; [33 15],[58.98245614 64.01754386] ; [23.01754386 24.98245614],1
s7,1,0.013011,6.167677,[34 86] ; [22 23],[40.72727273 79.27272727] ; [15.27272727 29.72727273],0
p10,1,0.03006,4.705867,[83 38] ; [40  7],[88.58928571 32.41071429] ; [34.41071429 12.58928571],0
p12,1,0.031195,4.642225,[  2 122] ; [ 4 44],[  4.3255814 119.6744186] ; [ 1.6744186 46.3255814],0
s4,1,0.032539,4.569855,[ 24 100] ; [17 32],[29.38728324 94.61271676] ; [11.61271676 37.38728324],0
u1,1,0.036293,4.383303,[ 11 113] ; [10 39],[ 15.05202312 108.94797688] ; [ 5.94797688 43.05202312],0
b3,1,0.069136,3.303409,[15 44] ; [11 13],[18.48192771 40.51807229] ; [ 7.51807229 16.48192771],0
b2,1,0.069136,3.303409,[15 44] ; [11 13],[18.48192771 40.51807229] ; [ 7.51807229 16.48192771],0
r2,1,0.073318,3.207134,[107  17] ; [46  2],[110.30232558  13.69767442] ; [42.69767442  5.30232558],0
r3,1,0.084022,2.985332,[111  12] ; [48  1],[113.70348837   9.29651163] ; [45.29651163  3.70348837],0
n6,1,0.084221,2.98151,[75 48] ; [36 12],[79.84210526 43.15789474] ; [31.15789474 16.84210526],0
p9,1,0.088116,2.908451,[91 30] ; [41  6],[95.07142857 25.92857143] ; [36.92857143 10.07142857],0
v3,1,0.089553,2.882385,[29 87] ; [18 29],[33.44785276 82.55214724] ; [13.55214724 33.44785276],0
