Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.940855,[81 11] ; [53 42],[65.92513369 26.07486631] ; [68.07486631 26.92513369],1
p5,1,0.000117,14.838431,[30 63] ; [ 9 86],[19.29255319 73.70744681] ; [19.70744681 75.29255319],1
s6,1,0.000318,12.959309,[86  5] ; [71 23],[77.22702703 13.77297297] ; [79.77297297 14.22702703],1
s3,1,0.000366,12.699963,[75 14] ; [57 37],[64.19672131 24.80327869] ; [67.80327869 26.19672131],1
p8,1,0.000761,11.332959,[67 24] ; [46 47],[55.88586957 35.11413043] ; [57.11413043 35.88586957],1
p4,1,0.002857,8.896419,[72 20] ; [55 40],[62.48128342 29.51871658] ; [64.51871658 30.48128342],0
s4,1,0.004346,8.13323,[22 71] ; [ 8 87],[14.84042553 78.15957447] ; [15.15957447 79.84042553],0
s8,1,0.016177,5.783585,[75 16] ; [63 31],[67.88108108 23.11891892] ; [70.11891892 23.88108108],0
a8,1,0.038567,4.279822,[ 8 74] ; [18 66],[12.84337349 69.15662651] ; [13.15662651 70.84337349],0
a5,1,0.051688,3.785846,[80 13] ; [71 24],[74.69680851 18.30319149] ; [76.30319149 18.69680851],0
n6,1,0.055733,3.660025,[87  3] ; [85 10],[83.67567568  6.32432432] ; [88.32432432  6.67567568],0
r1,1,0.064607,3.414973,[84  8] ; [78 17],[79.70053476 12.29946524] ; [82.29946524 12.70053476],0
p9,1,0.069123,3.303735,[85  6] ; [80 14],[81.16216216  9.83783784] ; [83.83783784 10.16216216],0
p12,1,0.07554,3.158342,[16 77] ; [ 8 86],[11.93582888 81.06417112] ; [12.06417112 81.93582888],0
r4,1,0.07975,3.06998,[90  3] ; [86  9],[87.06382979  5.93617021] ; [88.93617021  6.06382979],0
p7,1,0.108444,2.576757,[73 17] ; [66 27],[68.36065574 21.63934426] ; [70.63934426 22.36065574],0
p1,1,0.111714,2.529807,[16 76] ; [ 9 86],[12.29946524 79.70053476] ; [12.70053476 82.29946524],0
p11,1,0.139991,2.178059,[75 18] ; [84 11],[78.65425532 14.34574468] ; [80.34574468 14.65425532],0
v4,1,0.185585,1.752323,[91  1] ; [91  4],[89.54010695  2.45989305] ; [92.45989305  2.54010695],0
a4,1,0.214175,1.54298,[50 43] ; [42 52],[45.7540107 47.2459893] ; [46.2459893 47.7540107],0
p6,1,0.240665,1.376693,[47 44] ; [40 53],[43.02717391 47.97282609] ; [43.97282609 49.02717391],0
b5,1,0.246917,1.340665,[48 45] ; [57 38],[51.94148936 41.05851064] ; [53.05851064 41.94148936],0
a2,1,0.285283,1.141749,[29 64] ; [23 72],[25.72340426 67.27659574] ; [26.27659574 68.72340426],0
n5,1,0.322987,0.976814,[82 10] ; [80 15],[79.70053476 12.29946524] ; [82.29946524 12.70053476],0
p2,1,0.343454,0.897498,[81 12] ; [78 17],[78.65425532 14.34574468] ; [80.34574468 14.65425532],0
u2,1,0.352957,0.862797,[11  5] ; [9 8],[9.6969697 6.3030303] ; [10.3030303  6.6969697],0
n2,1,0.375954,0.78389,[16  3] ; [13  5],[14.89189189  4.10810811] ; [14.10810811  3.89189189],0
b1,1,0.387819,0.745769,[40 53] ; [35 60],[37.10106383 55.89893617] ; [37.89893617 57.10106383],0
u1,1,0.441482,0.592427,[24 69] ; [20 75],[21.76595745 71.23404255] ; [22.23404255 72.76595745],0
r2,1,0.479389,0.500253,[90  3] ; [89  5],[89.02139037  3.97860963] ; [89.97860963  4.02139037],0
v2,1,0.499551,0.45589,[75 18] ; [72 22],[73.10695187 19.89304813] ; [73.89304813 20.10695187],0
d1,1,0.503477,0.447599,[64 29] ; [61 34],[61.83510638 31.16489362] ; [63.16489362 31.83510638],0
d3,1,0.570059,0.322584,[72 20] ; [71 24],[70.35294118 21.64705882] ; [72.64705882 22.35294118],0
a1,1,0.570538,0.321783,[ 9 84] ; [ 7 88],[ 7.91489362 85.08510638] ; [ 8.08510638 86.91489362],0
n3,1,0.640654,0.217887,[14  5] ; [12  6],[13.35135135  5.64864865] ; [12.64864865  5.35135135],0
p10,1,0.669202,0.182536,[83 10] ; [82 12],[82.05882353 10.94117647] ; [82.94117647 11.05882353],0
s1,1,0.685702,0.163778,[ 2 89] ; [ 3 92],[ 2.44623656 88.55376344] ; [ 2.55376344 92.44623656],0
a7,1,0.709244,0.139033,[65 28] ; [64 31],[63.81382979 29.18617021] ; [65.18617021 29.81382979],0
a6,1,0.717984,0.130432,[60 31] ; [65 30],[61.15591398 29.84408602] ; [63.84408602 31.15591398],0
r3,1,0.721437,0.12712,[90  3] ; [91  4],[89.53723404  3.46276596] ; [91.46276596  3.53723404],0
v1,1,0.743847,0.106774,[68 25] ; [66 27],[67. 26.] ; [67. 26.],0
p3,1,0.774168,0.082328,[59 33] ; [59 36],[58.05347594 33.94652406] ; [59.94652406 35.05347594],0
u3,1,0.805453,0.060662,[11  5] ; [11  6],[10.66666667  5.33333333] ; [11.33333333  5.66666667],0
d2,1,0.839555,0.040991,[49 43] ; [52 43],[49.68983957 42.31016043] ; [51.31016043 43.68983957],0
n1,1,0.84213,0.039669,[ 8 11] ; [ 7 11],[ 7.7027027 11.2972973] ; [ 7.2972973 10.7027027],0
b2,1,0.855982,0.032939,[24 30] ; [35 41],[24.50769231 29.49230769] ; [34.49230769 41.50769231],0
b3,1,0.855982,0.032939,[24 30] ; [35 41],[24.50769231 29.49230769] ; [34.49230769 41.50769231],0
n4,1,0.857296,0.032334,[83 10] ; [84 11],[82.61170213 10.38829787] ; [84.38829787 10.61170213],0
a3,1,0.895639,0.017206,[77 15] ; [78 16],[76.66666667 15.33333333] ; [78.33333333 15.66666667],0
d4,1,0.910353,0.012677,[80 11] ; [83 12],[79.74731183 11.25268817] ; [83.25268817 11.74731183],0
d5,1,0.930426,0.007623,[78 13] ; [81 14],[77.79032258 13.20967742] ; [81.20967742 13.79032258],0
b4,1,0.9786,0.00072,[55 38] ; [56 39],[54.90957447 38.09042553] ; [56.09042553 38.90957447],0
u4,1,0.97887,0.000702,[ 3 90] ; [ 3 92],[ 2.96808511 90.03191489] ; [ 3.03191489 91.96808511],0
