Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,50.438609,[338   9] ; [49 17],[325.15496368  21.84503632] ; [61.84503632  4.15496368],1
r2,1,0.0,25.397995,[339   5] ; [56  9],[332.22493888  11.77506112] ; [62.77506112  2.22493888],1
a5,1,0.00012,14.79547,[284  63] ; [40 26],[272.22276029  74.77723971] ; [51.77723971 14.22276029],1
v4,1,0.000158,14.277094,[340   6] ; [59  7],[335.08252427  10.91747573] ; [63.91747573  2.08252427],1
a2,1,0.000377,12.643635,[105 242] ; [ 6 60],[ 93.26150121 253.73849879] ; [17.73849879 48.26150121],1
u1,1,0.000732,11.406205,[ 86 261] ; [ 4 62],[ 75.61743341 271.38256659] ; [14.38256659 51.61743341],1
a6,1,0.003274,8.648231,[247  99] ; [35 31],[236.82524272 109.17475728] ; [45.17475728 20.82524272],0
a4,1,0.003578,8.48657,[182 162] ; [22 44],[171.16097561 172.83902439] ; [32.83902439 33.16097561],0
d2,1,0.003703,8.424006,[188 158] ; [23 43],[177.19902913 168.80097087] ; [33.80097087 32.19902913],0
a3,1,0.007648,7.114138,[267  77] ; [41 25],[258.4195122  85.5804878] ; [49.5804878 16.4195122],0
d1,1,0.017435,5.652067,[227 120] ; [33 33],[218.4503632 128.5496368] ; [41.5496368 24.4503632],0
r3,1,0.022604,5.198651,[339   8] ; [60  5],[336.05097087  10.94902913] ; [62.94902913  2.05097087],0
a8,1,0.031427,4.629507,[ 54 254] ; [ 4 57],[ 48.41192412 259.58807588] ; [ 9.58807588 51.41192412],0
s8,1,0.032022,4.597341,[184 158] ; [26 40],[176.02941176 165.97058824] ; [33.97058824 32.02941176],0
s7,1,0.053058,3.742076,[185 145] ; [26 35],[178.08184143 151.91815857] ; [32.91815857 28.08184143],0
u3,1,0.079626,3.07251,[51 29] ; [11 14],[47.23809524 32.76190476] ; [14.76190476 10.23809524],0
p7,1,0.08342,2.996971,[242  93] ; [40 25],[236.175  98.825] ; [45.825 19.175],0
n4,1,0.123945,2.366744,[299  48] ; [52 14],[294.90799031  52.09200969] ; [56.09200969  9.90799031],0
p8,1,0.158678,1.986776,[209 130] ; [34 31],[203.90346535 135.09653465] ; [39.09653465 25.90346535],0
p2,1,0.164769,1.929908,[303  41] ; [54 12],[299.53170732  44.46829268] ; [57.46829268  8.53170732],0
d3,1,0.166113,1.917672,[255  92] ; [43 23],[250.37772397  96.62227603] ; [47.62227603 18.37772397],0
s5,1,0.178065,1.813704,[137 198] ; [19 41],[132.30379747 202.69620253] ; [23.69620253 36.30379747],0
n3,1,0.221879,1.492175,[41 13] ; [9 6],[39.13043478 14.86956522] ; [10.86956522  4.13043478],0
n5,1,0.231428,1.432061,[303  44] ; [54 12],[299.94915254  47.05084746] ; [57.05084746  8.94915254],0
a7,1,0.237123,1.397616,[260  86] ; [45 21],[256.1407767  89.8592233] ; [48.8592233 17.1407767],0
b3,1,0.255343,1.293834,[ 99 131] ; [13 26],[ 95.76208178 134.23791822] ; [16.23791822 22.76208178],0
b2,1,0.255343,1.293834,[ 99 131] ; [13 26],[ 95.76208178 134.23791822] ; [16.23791822 22.76208178],0
p12,1,0.269328,1.220168,[ 36 308] ; [ 4 62],[ 33.56097561 310.43902439] ; [ 6.43902439 59.56097561],0
p3,1,0.283819,1.148712,[195 150] ; [42 24],[198.94160584 146.05839416] ; [38.05839416 27.94160584],0
p1,1,0.29958,1.076062,[ 35 310] ; [ 4 62],[ 32.73722628 312.26277372] ; [ 6.26277372 59.73722628],0
n1,1,0.307516,1.041313,[26 28] ; [ 5 10],[24.26086957 29.73913043] ; [6.73913043 8.26086957],0
d4,1,0.30828,1.038032,[295  51] ; [53 13],[292.25242718  53.74757282] ; [55.74757282 10.25242718],0
p6,1,0.314187,1.012994,[156 184] ; [25 39],[152.32673267 187.67326733] ; [28.67326733 35.32673267],0
p4,1,0.317528,0.9991,[241 104] ; [42 24],[237.55474453 107.44525547] ; [45.44525547 20.55474453],0
p9,1,0.366407,0.815813,[309  34] ; [57  9],[306.93887531  36.06112469] ; [59.06112469  6.93887531],0
s4,1,0.372052,0.7968,[ 52 288] ; [13 53],[ 54.43349754 285.56650246] ; [10.56650246 55.43349754],0
n2,1,0.380923,0.76772,[45  9] ; [11  4],[43.82608696 10.17391304] ; [12.17391304  2.82608696],0
u4,1,0.407275,0.686742,[ 12 335] ; [ 1 65],[ 10.92251816 336.07748184] ; [ 2.07748184 63.92251816],0
d5,1,0.445882,0.581098,[291  55] ; [53 13],[288.89320388  57.10679612] ; [55.10679612 10.89320388],0
a1,1,0.454302,0.559897,[ 18 329] ; [ 2 64],[ 16.80387409 330.19612591] ; [ 3.19612591 62.80387409],0
s1,1,0.492283,0.471533,[ 10 332] ; [ 3 63],[ 10.89705882 331.10294118] ; [ 2.10294118 63.89705882],0
