Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,7.1e-05,15.787498,[27 16] ; [14 45],[17.28431373 25.71568627] ; [23.71568627 35.28431373],1
p8,1,0.000112,14.918906,[25 18] ; [12 46],[15.75247525 27.24752475] ; [21.24752475 36.75247525],1
p2,1,0.002603,9.066829,[35  8] ; [31 28],[27.82352941 15.17647059] ; [38.17647059 20.82352941],0
p3,1,0.00413,8.225843,[24 19] ; [16 42],[17.02970297 25.97029703] ; [22.97029703 35.02970297],0
p11,1,0.012251,6.274208,[29 14] ; [25 34],[22.76470588 20.23529412] ; [31.23529412 27.76470588],0
b1,1,0.014766,5.94415,[28 15] ; [24 35],[21.92156863 21.07843137] ; [30.07843137 28.92156863],0
p6,1,0.01619,5.78217,[12 29] ; [ 6 52],[ 7.45454545 33.54545455] ; [10.54545455 47.45454545],0
n2,1,0.021186,5.311408,[12  2] ; [11 12],[8.7027027 5.2972973] ; [14.2972973  8.7027027],0
s6,1,0.044089,4.053166,[25 18] ; [22 36],[20.00990099 22.99009901] ; [26.99009901 31.00990099],0
a1,1,0.07888,3.087824,[ 4 39] ; [ 1 58],[ 2.10784314 40.89215686] ; [ 2.89215686 56.10784314],0
d5,1,0.106692,2.602546,[29 14] ; [48 11],[32.46078431 10.53921569] ; [44.53921569 14.46078431],0
b2,1,0.110576,2.545964,[ 6 21] ; [13 18],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
b3,1,0.110576,2.545964,[ 6 21] ; [13 18],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
v4,1,0.111681,2.530269,[38  5] ; [44 14],[34.91089109  8.08910891] ; [47.08910891 10.91089109],0
d2,1,0.141996,2.156194,[20 23] ; [19 40],[16.44117647 26.55882353] ; [22.55882353 36.44117647],0
s3,1,0.150906,2.063065,[24 19] ; [24 34],[20.43564356 22.56435644] ; [27.56435644 30.43564356],0
d3,1,0.182601,1.776329,[31 12] ; [35 24],[27.82352941 15.17647059] ; [38.17647059 20.82352941],0
a2,1,0.221519,1.494502,[ 8 35] ; [ 6 53],[ 5.90196078 37.09803922] ; [ 8.09803922 50.90196078],0
n3,1,0.226765,1.461039,[11  3] ; [13  9],[9.33333333 4.66666667] ; [14.66666667  7.33333333],0
p10,1,0.249258,1.327459,[25 18] ; [27 31],[22.13861386 20.86138614] ; [29.86138614 28.13861386],0
