Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.004495,8.072037,[11  3] ; [ 7 16],[6.81081081 7.18918919] ; [11.18918919 11.81081081],0
n6,1,0.006237,7.480519,[11  3] ; [ 7 15],[7. 7.] ; [11. 11.],0
s8,1,0.014363,5.992986,[6 8] ; [ 2 21],[ 3.02702703 10.97297297] ; [ 4.97297297 18.02702703],0
r1,1,0.015239,5.888637,[10  4] ; [ 7 16],[6.43243243 7.56756757] ; [10.56756757 12.43243243],0
s6,1,0.016942,5.702352,[8 5] ; [ 5 18],[4.69444444 8.30555556] ; [ 8.30555556 14.69444444],0
r2,1,0.02231,5.221445,[11  2] ; [10 12],[7.8 5.2] ; [13.2  8.8],0
d5,1,0.095092,2.785995,[13  1] ; [16  7],[10.97297297  3.02702703] ; [18.02702703  4.97297297],0
a8,1,0.107093,2.596603,[6 8] ; [ 4 18],[ 3.88888889 10.11111111] ; [ 6.11111111 15.88888889],0
s7,1,0.12437,2.361404,[5 8] ; [ 3 17],[3.15151515 9.84848485] ; [ 4.84848485 15.15151515],0
n4,1,0.173023,1.856556,[11  3] ; [13 10],[9.08108108 4.91891892] ; [14.91891892  8.08108108],0
v2,1,0.18303,1.772848,[8 6] ; [ 8 15],[6.05405405 7.94594595] ; [ 9.94594595 13.05405405],0
v3,1,0.207717,1.587265,[5 9] ; [ 4 19],[ 3.40540541 10.59459459] ; [ 5.59459459 17.40540541],0
b1,1,0.219408,1.508236,[9 5] ; [10 13],[7.18918919 6.81081081] ; [11.81081081 11.18918919],0
p10,1,0.221272,1.496104,[8 6] ; [ 8 14],[6.22222222 7.77777778] ; [ 9.77777778 12.22222222],0
p8,1,0.23437,1.414141,[6 8] ; [ 5 16],[4.4 9.6] ; [ 6.6 14.4],0
d3,1,0.2473,1.33849,[10  4] ; [12 11],[8.32432432 5.67567568] ; [13.67567568  9.32432432],0
d4,1,0.264617,1.244441,[11  3] ; [14  9],[9.45945946 4.54054054] ; [15.54054054  7.45945946],0
a4,1,0.264617,1.244441,[ 3 11] ; [ 9 14],[4.54054054 9.45945946] ; [ 7.45945946 15.54054054],0
s3,1,0.275313,1.190083,[7 7] ; [ 7 15],[5.44444444 8.55555556] ; [ 8.55555556 13.44444444],0
s4,1,0.282802,1.153574,[ 2 12] ; [ 1 22],[ 1.13513514 12.86486486] ; [ 1.86486486 21.13513514],0
p4,1,0.290588,1.116894,[6 8] ; [ 6 17],[4.54054054 9.45945946] ; [ 7.45945946 15.54054054],0
a5,1,0.290588,1.116894,[8 6] ; [17  6],[9.45945946 4.54054054] ; [15.54054054  7.45945946],0
p7,1,0.290588,1.116894,[6 8] ; [ 6 17],[4.54054054 9.45945946] ; [ 7.45945946 15.54054054],0
p9,1,0.332216,0.940241,[9 5] ; [10 11],[7.6 6.4] ; [11.4  9.6],0
v1,1,0.33355,0.935065,[6 8] ; [ 6 16],[4.66666667 9.33333333] ; [ 7.33333333 14.66666667],0
n2,1,0.393153,0.729167,[3 1] ; [5 5],[2.28571429 1.71428571] ; [5.71428571 4.28571429],0
p3,1,0.423026,0.641893,[ 4 10] ; [ 4 19],[ 3.02702703 10.97297297] ; [ 4.97297297 18.02702703],0
p6,1,0.423026,0.641893,[ 4 10] ; [ 4 19],[ 3.02702703 10.97297297] ; [ 4.97297297 18.02702703],0
s2,1,0.464795,0.534323,[ 4 10] ; [ 4 18],[ 3.11111111 10.88888889] ; [ 4.88888889 17.11111111],0
n1,1,0.480478,0.497778,[2 2] ; [3 7],[1.42857143 2.57142857] ; [3.57142857 6.42857143],0
a6,1,0.514084,0.425745,[10  4] ; [14  9],[9.08108108 4.91891892] ; [14.91891892  8.08108108],0
b2,1,0.525718,0.402661,[3 6] ; [ 3 11],[2.34782609 6.65217391] ; [ 3.65217391 10.34782609],0
b3,1,0.525718,0.402661,[3 6] ; [ 3 11],[2.34782609 6.65217391] ; [ 3.65217391 10.34782609],0
u2,1,0.55368,0.350765,[1 3] ; [3 4],[1.45454545 2.54545455] ; [2.54545455 4.45454545],0
a2,1,0.574523,0.315173,[ 2 12] ; [ 5 18],[ 2.64864865 11.35135135] ; [ 4.35135135 18.64864865],0
n5,1,0.640854,0.217627,[9 5] ; [13 10],[8.32432432 5.67567568] ; [13.67567568  9.32432432],0
s5,1,0.678863,0.171409,[ 3 10] ; [ 4 19],[ 2.52777778 10.47222222] ; [ 4.47222222 18.52777778],0
p11,1,0.699454,0.149041,[7 7] ; [10 13],[6.43243243 7.56756757] ; [10.56756757 12.43243243],0
p5,1,0.740135,0.110008,[ 1 13] ; [ 1 21],[ 0.77777778 13.22222222] ; [ 1.22222222 20.77777778],0
b4,1,0.748737,0.102595,[11  3] ; [17  6],[10.59459459  3.40540541] ; [17.40540541  5.59459459],0
b5,1,0.768651,0.086518,[8 6] ; [12 11],[7.56756757 6.43243243] ; [12.43243243 10.56756757],0
d2,1,0.897904,0.016463,[7 7] ; [12 11],[7.18918919 6.81081081] ; [11.81081081 11.18918919],0
a3,1,0.932412,0.007193,[10  4] ; [16  6],[10.11111111  3.88888889] ; [15.88888889  6.11111111],0
d1,1,0.970496,0.001368,[6 8] ; [10 13],[6.05405405 7.94594595] ; [ 9.94594595 13.05405405],0
