Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,67.440582,[500  69] ; [93 64],[464.76170799 104.23829201] ; [128.23829201  28.76170799],1
u3,1,0.567006,0.327718,[92 49] ; [26 17],[90.42391304 50.57608696] ; [27.57608696 15.42391304],0
u4,1,0.58342,0.300738,[ 15 561] ; [  3 159],[ 14.04878049 561.95121951] ; [  3.95121951 158.04878049],0
a7,1,0.664893,0.187634,[432 143] ; [119  43],[429.88466757 145.11533243] ; [121.11533243  40.88466757],0
d1,1,0.691526,0.157438,[404 172] ; [111  51],[401.95121951 174.04878049] ; [113.04878049  48.95121951],0
s6,1,0.705177,0.143143,[388 177] ; [106  52],[386.04426003 178.95573997] ; [107.95573997  50.04426003],0
s2,1,0.707075,0.141216,[308 264] ; [84 77],[305.89904502 266.10095498] ; [86.10095498 74.89904502],0
u1,1,0.719322,0.129143,[117 459] ; [ 35 127],[118.63414634 457.36585366] ; [ 33.36585366 128.63414634],0
s5,1,0.727926,0.121025,[195 360] ; [55 95],[196.80851064 358.19148936] ; [53.19148936 96.80851064],0
d3,1,0.73953,0.11054,[448 128] ; [124  38],[446.43902439 129.56097561] ; [125.56097561  36.43902439],0
a1,1,0.764477,0.089765,[ 32 544] ; [ 10 152],[ 32.7804878 543.2195122] ; [  9.2195122 152.7804878],0
n3,1,0.86589,0.028521,[76 35] ; [41 20],[75.50581395 35.49418605] ; [41.49418605 19.50581395],0
p1,1,0.906015,0.01394,[ 41 530] ; [ 12 149],[ 41.34289617 529.65710383] ; [ 11.65710383 149.34289617],0
b4,1,0.957781,0.002802,[340 236] ; [96 66],[340.29268293 235.70731707] ; [95.70731707 66.29268293],0
