Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,48.933999,[121  10] ; [29 32],[102.34375  28.65625] ; [47.65625 13.34375],1
a3,1,0.0,37.569073,[114  18] ; [27 34],[96.43523316 35.56476684] ; [44.56476684 16.43523316],1
d1,1,0.0,32.955974,[86 46] ; [13 49],[67.36082474 64.63917526] ; [31.63917526 30.36082474],1
a4,1,0.0,30.63468,[79 52] ; [11 51],[61.0880829 69.9119171] ; [28.9119171 33.0880829],1
a6,1,1e-06,24.051357,[105  26] ; [28 34],[90.2746114 40.7253886] ; [42.7253886 19.2746114],1
s7,1,4e-06,21.280748,[79 49] ; [15 44],[64.34224599 63.65775401] ; [29.65775401 29.34224599],1
u1,1,7e-06,20.109805,[39 93] ; [ 1 61],[ 27.21649485 104.78350515] ; [12.78350515 49.21649485],1
d2,1,7.1e-05,15.778444,[76 55] ; [17 45],[63.12435233 67.87564767] ; [29.87564767 32.12435233],1
p9,1,0.000132,14.61853,[116  16] ; [40 22],[106.1443299  25.8556701] ; [49.8556701 12.1443299],1
d4,1,0.000162,14.232358,[113  18] ; [38 23],[103.02604167  27.97395833] ; [47.97395833 13.02604167],1
r1,1,0.000384,12.606542,[110  21] ; [37 24],[100.296875  30.703125] ; [46.703125 14.296875],1
p4,1,0.000735,11.398161,[79 53] ; [21 41],[68.04123711 63.95876289] ; [31.95876289 30.04123711],1
s5,1,0.000958,10.906889,[49 80] ; [ 9 53],[39.17277487 89.82722513] ; [18.82722513 43.17277487],1
s8,1,0.00114,10.585815,[64 67] ; [15 47],[53.62176166 77.37823834] ; [25.37823834 36.62176166],0
p10,1,0.001244,10.423095,[109  21] ; [39 23],[100.20833333  29.79166667] ; [47.79166667 14.20833333],0
b3,1,0.00188,9.662781,[41 47] ; [ 8 35],[32.91603053 55.08396947] ; [16.08396947 26.91603053],0
b2,1,0.00188,9.662781,[41 47] ; [ 8 35],[32.91603053 55.08396947] ; [16.08396947 26.91603053],0
a7,1,0.010593,6.532304,[96 36] ; [33 28],[88.22797927 43.77202073] ; [40.77202073 20.22797927],0
r2,1,0.018492,5.548963,[122   6] ; [53  9],[117.89473684  10.10526316] ; [57.10526316  4.89473684],0
p3,1,0.020359,5.380804,[66 66] ; [20 42],[58.51546392 73.48453608] ; [27.48453608 34.51546392],0
d3,1,0.023135,5.158346,[92 39] ; [32 28],[85.04712042 45.95287958] ; [38.95287958 21.04712042],0
s2,1,0.028506,4.797189,[77 54] ; [26 36],[69.9119171 61.0880829] ; [33.0880829 28.9119171],0
r4,1,0.034013,4.494033,[119  13] ; [49 13],[114.30927835  17.69072165] ; [53.69072165  8.30927835],0
s6,1,0.040273,4.206347,[89 41] ; [33 29],[82.60416667 47.39583333] ; [39.39583333 22.60416667],0
n4,1,0.042157,4.128881,[100  30] ; [39 23],[94.11458333 35.88541667] ; [44.88541667 17.11458333],0
n3,1,0.047509,3.927273,[32  4] ; [12  6],[29.33333333  6.66666667] ; [14.66666667  3.33333333],0
n1,1,0.10889,2.570261,[13 21] ; [ 3 15],[10.46153846 23.53846154] ; [ 5.53846154 12.46153846],0
r3,1,0.123137,2.376965,[127   4] ; [57  5],[124.89119171   6.10880829] ; [59.10880829  2.89119171],0
p2,1,0.164025,1.936726,[112  19] ; [48 14],[108.60103627  22.39896373] ; [51.39896373 10.60103627],0
v3,1,0.178833,1.807293,[47 79] ; [17 45],[42.89361702 83.10638298] ; [21.10638298 40.89361702],0
a8,1,0.293226,1.104751,[23 92] ; [ 8 51],[20.48850575 94.51149425] ; [10.51149425 48.48850575],0
v2,1,0.311645,1.023689,[75 51] ; [31 29],[71.80645161 54.19354839] ; [34.19354839 25.80645161],0
p5,1,0.315403,1.007916,[  6 125] ; [ 5 56],[  7.50520833 123.49479167] ; [ 3.49479167 57.50520833],0
b5,1,0.340693,0.90782,[86 46] ; [36 26],[83.01030928 48.98969072] ; [38.98969072 23.01030928],0
n5,1,0.340791,0.907452,[92 37] ; [40 22],[89.15183246 39.84816754] ; [42.84816754 19.15183246],0
n6,1,0.355957,0.852107,[106  24] ; [47 15],[103.59375  26.40625] ; [49.40625 12.59375],0
s3,1,0.400914,0.705584,[81 48] ; [35 27],[78.34554974 50.65445026] ; [37.65445026 24.34554974],0
u3,1,0.444493,0.584656,[11  7] ; [17 17],[9.69230769 8.30769231] ; [18.30769231 15.69230769],0
s4,1,0.4484,0.574693,[ 23 109] ; [ 8 53],[ 21.20207254 110.79792746] ; [ 9.79792746 51.20207254],0
a1,1,0.521233,0.411453,[  7 125] ; [ 2 60],[  6.12371134 125.87628866] ; [ 2.87628866 59.12371134],0
p6,1,0.60312,0.270315,[48 83] ; [20 41],[46.39583333 84.60416667] ; [21.60416667 39.39583333],0
p11,1,0.617691,0.249127,[92 40] ; [41 21],[90.49484536 41.50515464] ; [42.50515464 19.49484536],0
u2,1,0.618743,0.247638,[9 7] ; [21 12],[9.79591837 6.20408163] ; [20.20408163 12.79591837],0
p1,1,0.666423,0.185815,[  6 126] ; [ 2 60],[  5.44329897 126.55670103] ; [ 2.55670103 59.44329897],0
b4,1,0.7282,0.12077,[71 61] ; [35 27],[72.12371134 59.87628866] ; [33.87628866 28.12371134],0
b1,1,0.870036,0.026769,[57 75] ; [26 36],[56.4742268 75.5257732] ; [26.5257732 35.4742268],0
n2,1,0.871804,0.026039,[26  9] ; [13  5],[25.75471698  9.24528302] ; [13.24528302  4.75471698],0
v4,1,0.925458,0.008754,[121   9] ; [57  4],[121.15183246   8.84816754] ; [56.84816754  4.15183246],0
v1,1,0.953332,0.003425,[64 65] ; [29 30],[63.81382979 65.18617021] ; [29.18617021 29.81382979],0
