Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,75.530709,[37 67] ; [239  55],[72.12060302 31.87939698] ; [203.87939698  90.12060302],1
d3,1,0.0,53.451513,[46 58] ; [241  54],[74.80701754 29.19298246] ; [212.19298246  82.80701754],1
a2,1,0.0,28.745176,[ 7 97] ; [100 196],[27.82 76.18] ; [ 79.18 216.82],1
u1,1,1e-06,24.207653,[ 5 99] ; [ 83 213],[22.88 81.12] ; [ 65.12 230.88],1
b5,1,6.8e-05,15.872772,[45 59] ; [194 102],[62.14 41.86] ; [176.86 119.14],1
r2,1,0.016892,5.70759,[90 10] ; [281  11],[94.64285714  5.35714286] ; [276.35714286  15.64285714],0
r1,1,0.022954,5.171999,[80 24] ; [255  40],[87.31829574 16.68170426] ; [247.68170426  47.31829574],0
a5,1,0.026344,4.933317,[76 28] ; [246  50],[83.72 20.28] ; [238.28  57.72],0
d1,1,0.026951,4.893949,[60 44] ; [206  90],[69.16 34.84] ; [196.84  99.16],0
p12,1,0.038921,4.264313,[ 5 96] ; [ 36 259],[10.45707071 90.54292929] ; [ 30.54292929 264.45707071],0
r4,1,0.048074,3.907385,[90 14] ; [275  21],[94.9  9.1] ; [270.1  25.9],0
v4,1,0.070536,3.270514,[94  9] ; [281  12],[97.53787879  5.46212121] ; [277.46212121  15.53787879],0
a8,1,0.093401,2.814765,[12 87] ; [ 50 204],[17.38810198 81.61189802] ; [ 44.61189802 209.38810198],0
p1,1,0.096506,2.762358,[ 5 99] ; [ 30 265],[ 9.12280702 94.87719298] ; [ 25.87719298 269.12280702],0
b1,1,0.099312,2.716563,[46 58] ; [104 192],[39. 65.] ; [111. 185.],0
b4,1,0.10017,2.702837,[54 50] ; [181 115],[61.1 42.9] ; [173.9 122.1],0
u3,1,0.116075,2.469493,[ 9 13] ; [42 28],[12.19565217  9.80434783] ; [38.80434783 31.19565217],0
u4,1,0.135788,2.225052,[ 5 99] ; [  6 290],[  2.86 101.14] ; [  8.14 287.86],0
n6,1,0.171643,1.868531,[89 14] ; [267  26],[92.5959596 10.4040404] ; [263.4040404  29.5959596],0
s6,1,0.177802,1.8159,[64 37] ; [204  85],[69.40512821 31.59487179] ; [198.59487179  90.40512821],0
p4,1,0.189084,1.724744,[60 40] ; [197  96],[65.39440204 34.60559796] ; [191.60559796 101.39440204],0
a4,1,0.204058,1.613092,[45 59] ; [149 146],[50.56641604 53.43358396] ; [143.43358396 151.56641604],0
v1,1,0.235766,1.405734,[73 28] ; [191  99],[68.1943734 32.8056266] ; [195.8056266  94.1943734],0
s5,1,0.262726,1.254337,[41 58] ; [ 99 183],[36.37795276 62.62204724] ; [103.62204724 178.37795276],0
p7,1,0.274021,1.196508,[74 26] ; [197  92],[69.66580977 30.33419023] ; [201.33419023  87.66580977],0
b3,1,0.334933,0.92973,[33 43] ; [ 70 119],[29.53962264 46.46037736] ; [ 73.46037736 115.53962264],0
b2,1,0.334933,0.92973,[33 43] ; [ 70 119],[29.53962264 46.46037736] ; [ 73.46037736 115.53962264],0
n2,1,0.367997,0.810416,[14  5] ; [40  8],[15.31343284  3.68656716] ; [38.68656716  9.31343284],0
n3,1,0.371953,0.797129,[18  2] ; [39  9],[16.76470588  3.23529412] ; [40.23529412  7.76470588],0
s8,1,0.400046,0.708188,[57 47] ; [145 145],[53.31979695 50.68020305] ; [148.68020305 141.31979695],0
p8,1,0.409176,0.681194,[59 40] ; [159 131],[55.48071979 43.51928021] ; [162.51928021 127.48071979],0
r3,1,0.433399,0.613698,[100   4] ; [287   7],[101.12562814   2.87437186] ; [285.87437186   8.12562814],0
p6,1,0.480956,0.496696,[39 60] ; [126 164],[41.99228792 57.00771208] ; [123.00771208 166.99228792],0
v3,1,0.57298,0.317722,[62 40] ; [167 123],[59.58673469 42.41326531] ; [169.41326531 120.58673469],0
p10,1,0.586806,0.295361,[85 16] ; [253  40],[86.64467005 14.35532995] ; [251.35532995  41.64467005],0
n5,1,0.637262,0.222341,[87 16] ; [253  40],[88.43434343 14.56565657] ; [251.56565657  41.43434343],0
a3,1,0.640292,0.21836,[82 22] ; [226  69],[80.28070175 23.71929825] ; [227.71929825  67.28070175],0
d2,1,0.654231,0.200608,[61 43] ; [165 129],[59.05527638 44.94472362] ; [166.94472362 127.05527638],0
u2,1,0.688129,0.161118,[11 10] ; [39 29],[11.79775281  9.20224719] ; [38.20224719 29.79775281],0
p11,1,0.688737,0.160456,[85 19] ; [247  49],[86.32 17.68] ; [245.68  50.32],0
s7,1,0.70408,0.144262,[59 40] ; [159 118],[57.39893617 41.60106383] ; [160.60106383 116.39893617],0
d5,1,0.709555,0.138722,[88 16] ; [254  41],[89.14285714 14.85714286] ; [252.85714286  42.14285714],0
a1,1,0.725278,0.123492,[ 6 98] ; [ 20 276],[ 6.76 97.24] ; [ 19.24 276.76],0
d4,1,0.757851,0.095051,[89 15] ; [256  39],[89.92481203 14.07518797] ; [255.07518797  39.92481203],0
s4,1,0.765201,0.089197,[14 90] ; [ 36 256],[13.13131313 90.86868687] ; [ 36.86868687 255.13131313],0
s1,1,0.78323,0.075687,[  2 101] ; [  7 283],[  2.35877863 100.64122137] ; [  6.64122137 283.35877863],0
p2,1,0.785874,0.073806,[86 16] ; [252  43],[86.84130982 15.15869018] ; [251.15869018  43.84130982],0
n1,1,0.787344,0.072771,[ 7 12] ; [19 28],[ 7.48484848 11.51515152] ; [18.51515152 28.48484848],0
s3,1,0.798421,0.065225,[57 46] ; [163 124],[58.1025641 44.8974359] ; [161.8974359 125.1025641],0
p3,1,0.818735,0.05252,[58 44] ; [171 123],[58.98484848 43.01515152] ; [170.01515152 123.98484848],0
p9,1,0.84895,0.036274,[89 13] ; [256  35],[89.54198473 12.45801527] ; [255.45801527  35.54198473],0
s2,1,0.884385,0.021145,[57 47] ; [156 133],[56.36641221 47.63358779] ; [156.63358779 132.36641221],0
p5,1,0.945813,0.004619,[13 90] ; [ 38 257],[13.19849246 89.80150754] ; [ 37.80150754 257.19849246],0
