Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,22.135628,[12 26] ; [42 10],[22.8 15.2] ; [31.2 20.8],1
d1,1,0.430669,0.62102,[18 20] ; [29 23],[19.84444444 18.15555556] ; [27.15555556 24.84444444],0
b4,1,0.436408,0.60571,[25 13] ; [30 22],[23.22222222 14.77777778] ; [31.77777778 20.22222222],0
b2,1,0.454785,0.558699,[ 4 14] ; [ 4 25],[ 3.06382979 14.93617021] ; [ 4.93617021 24.06382979],0
b3,1,0.454785,0.558699,[ 4 14] ; [ 4 25],[ 3.06382979 14.93617021] ; [ 4.93617021 24.06382979],0
r3,1,0.480817,0.497009,[34  4] ; [43  8],[32.87640449  5.12359551] ; [44.12359551  6.87640449],0
d3,1,0.504941,0.444537,[28  9] ; [36 16],[26.60674157 10.39325843] ; [37.39325843 14.60674157],0
d4,1,0.522134,0.409675,[30  8] ; [38 14],[28.71111111  9.28888889] ; [39.28888889 12.71111111],0
r4,1,0.567413,0.32703,[28 10] ; [41 11],[29.13333333  8.86666667] ; [39.86666667 12.13333333],0
n2,1,0.609473,0.260943,[10  5] ; [12  4],[10.64516129  4.35483871] ; [11.35483871  4.64516129],0
u3,1,0.631259,0.230358,[12  6] ; [10  7],[11.31428571  6.68571429] ; [10.68571429  6.31428571],0
p1,1,0.640771,0.217735,[ 4 34] ; [ 4 48],[ 3.37777778 34.62222222] ; [ 4.62222222 47.37777778],0
d5,1,0.716819,0.131561,[25 12] ; [37 15],[25.7752809 11.2247191] ; [36.2247191 15.7752809],0
s5,1,0.718172,0.130251,[15 21] ; [21 25],[15.80487805 20.19512195] ; [20.19512195 25.80487805],0
p8,1,0.728685,0.120323,[15 22] ; [23 29],[15.79775281 21.20224719] ; [22.20224719 29.79775281],0
p5,1,0.751211,0.100517,[ 1 37] ; [ 2 50],[ 1.26666667 36.73333333] ; [ 1.73333333 50.26666667],0
b5,1,0.78725,0.072837,[23 15] ; [30 22],[22.37777778 15.62222222] ; [30.62222222 21.37777778],0
p7,1,0.811295,0.057004,[21 15] ; [29 23],[20.45454545 15.54545455] ; [29.54545455 22.45454545],0
b1,1,0.819743,0.051927,[13 25] ; [19 33],[13.51111111 24.48888889] ; [18.48888889 33.51111111],0
a1,1,0.821811,0.050722,[ 1 37] ; [ 1 51],[ 0.84444444 37.15555556] ; [ 1.15555556 50.84444444],0
v2,1,0.85811,0.031962,[13 23] ; [19 31],[13.39534884 22.60465116] ; [18.60465116 31.39534884],0
p6,1,0.87563,0.024496,[14 24] ; [20 32],[14.35555556 23.64444444] ; [19.64444444 32.35555556],0
p2,1,0.885926,0.020581,[29  9] ; [39 13],[28.71111111  9.28888889] ; [39.28888889 12.71111111],0
n3,1,0.92985,0.00775,[12  3] ; [13  3],[12.09677419  2.90322581] ; [12.90322581  3.09677419],0
v3,1,0.931182,0.007458,[ 9 28] ; [12 39],[ 8.82954545 28.17045455] ; [12.17045455 38.82954545],0
