Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2e-06,22.909226,[50 19] ; [19 43],[36.34351145 32.65648855] ; [32.65648855 29.34351145],1
p6,1,8e-06,20.030607,[36 33] ; [ 9 52],[23.88461538 45.11538462] ; [21.11538462 39.88461538],1
p8,1,1.8e-05,18.341729,[47 22] ; [19 43],[34.76335878 34.23664122] ; [31.23664122 30.76335878],1
p7,1,6.2e-05,16.03239,[55 14] ; [28 33],[44.05384615 24.94615385] ; [38.94615385 22.05384615],1
p2,1,0.000728,11.415506,[60  9] ; [38 24],[51.61832061 17.38167939] ; [46.38167939 15.61832061],1
p5,1,0.007833,7.07137,[16 53] ; [ 4 58],[10.53435115 58.46564885] ; [ 9.46564885 52.53435115],0
p12,1,0.024135,5.084918,[ 8 61] ; [ 1 61],[ 4.74045802 64.25954198] ; [ 4.25954198 57.74045802],0
d5,1,0.033513,4.51937,[45 24] ; [29 33],[38.97709924 30.02290076] ; [35.02290076 26.97709924],0
a1,1,0.036552,4.371154,[ 1 68] ; [ 6 56],[ 3.6870229 65.3129771] ; [ 3.3129771 58.6870229],0
r2,1,0.041735,4.145922,[62  7] ; [61  1],[64.78625954  4.21374046] ; [58.21374046  3.78625954],0
s7,1,0.061147,3.50599,[39 26] ; [25 33],[33.82113821 31.17886179] ; [30.17886179 27.82113821],0
s5,1,0.069504,3.294688,[26 42] ; [14 46],[21.25 46.75] ; [18.75 41.25],0
r1,1,0.071578,3.246448,[58 11] ; [44 18],[53.72519084 15.27480916] ; [48.27480916 13.72519084],0
n1,1,0.089019,2.892033,[9 6] ; [ 4 10],[6.72413793 8.27586207] ; [6.27586207 7.72413793],0
n6,1,0.099525,2.71314,[60  9] ; [47 15],[56.35877863 12.64122137] ; [50.64122137 11.35877863],0
s4,1,0.110907,2.541256,[ 5 64] ; [10 52],[ 7.90076336 61.09923664] ; [ 7.09923664 54.90076336],0
n4,1,0.113386,2.506378,[57 12] ; [44 18],[53.19847328 15.80152672] ; [47.80152672 14.19847328],0
s6,1,0.115594,2.476022,[48 19] ; [35 25],[43.78740157 23.21259843] ; [39.21259843 20.78740157],0
n2,1,0.164269,1.934484,[11  4] ; [13  1],[12.4137931  2.5862069] ; [11.5862069  2.4137931],0
r4,1,0.178729,1.808162,[64  5] ; [53  9],[61.6259542  7.3740458] ; [55.3740458  6.6259542],0
u3,1,0.181489,1.785392,[11 15] ; [13  8],[13.27659574 12.72340426] ; [10.72340426 10.27659574],0
s8,1,0.206009,1.599256,[32 37] ; [22 40],[28.44274809 40.55725191] ; [25.55725191 36.44274809],0
v2,1,0.232168,1.427532,[49 17] ; [40 22],[45.890625 20.109375] ; [43.109375 18.890625],0
