Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.622882,[41 41] ; [112  14],[60.31730769 21.68269231] ; [92.68269231 33.31730769],1
v4,1,0.000224,13.619963,[60 22] ; [116  10],[69.38461538 12.61538462] ; [106.61538462  19.38461538],1
u3,1,0.000245,13.447603,[11 27] ; [33 15],[19.44186047 18.55813953] ; [24.55813953 23.44186047],1
d4,1,0.00038,12.626703,[47 35] ; [101  25],[58.34615385 23.65384615] ; [89.65384615 36.34615385],1
d1,1,0.000785,11.275665,[23 59] ; [65 61],[34.69230769 47.30769231] ; [53.30769231 72.69230769],1
a5,1,0.002051,9.503542,[42 40] ; [91 35],[52.43269231 29.56730769] ; [80.56730769 45.43269231],0
v1,1,0.00235,9.253541,[16 65] ; [50 75],[25.95145631 55.04854369] ; [40.04854369 84.95145631],0
r2,1,0.002802,8.932163,[60 20] ; [114  12],[67.57281553 12.42718447] ; [106.42718447  19.57281553],0
n4,1,0.003587,8.482116,[43 39] ; [91 35],[52.82692308 29.17307692] ; [81.17307692 44.82692308],0
d5,1,0.004342,8.134965,[48 33] ; [98 28],[57.13043478 23.86956522] ; [88.86956522 37.13043478],0
r3,1,0.005176,7.817022,[59 22] ; [111  15],[66.52173913 14.47826087] ; [103.47826087  22.52173913],0
d3,1,0.007672,7.108545,[35 45] ; [79 47],[44.27184466 35.72815534] ; [69.72815534 56.27184466],0
s8,1,0.009063,6.810305,[ 9 73] ; [32 92],[16.32038835 65.67961165] ; [24.67961165 99.32038835],0
s6,1,0.027268,4.873737,[24 58] ; [54 67],[31.50738916 50.49261084] ; [46.49261084 74.50738916],0
p2,1,0.035143,4.438224,[49 32] ; [93 32],[55.83495146 25.16504854] ; [86.16504854 38.83495146],0
a2,1,0.037509,4.327167,[ 7 75] ; [ 24 102],[12.22115385 69.77884615] ; [ 18.77884615 107.22115385],0
u1,1,0.038723,4.272991,[ 3 79] ; [ 15 111],[ 7.09615385 74.90384615] ; [ 10.90384615 115.09615385],0
a7,1,0.04124,4.16613,[46 35] ; [89 37],[52.82608696 28.17391304] ; [82.17391304 43.82608696],0
p7,1,0.041294,4.163891,[31 50] ; [66 59],[38.1407767 42.8592233] ; [58.8592233 66.1407767],0
p11,1,0.048498,3.892641,[47 35] ; [89 37],[53.61538462 28.38461538] ; [82.38461538 43.61538462],0
u2,1,0.065228,3.399211,[15 24] ; [28 20],[19.27586207 19.72413793] ; [23.72413793 24.27586207],0
b4,1,0.079801,3.068955,[40 42] ; [77 49],[46.125 35.875] ; [70.875 55.125],0
s4,1,0.114664,2.488734,[15 67] ; [ 13 110],[11.2 70.8] ; [ 16.8 106.2],0
n6,1,0.124498,2.359807,[58 23] ; [101  24],[62.51941748 18.48058252] ; [96.48058252 28.51941748],0
a6,1,0.126142,2.339352,[44 38] ; [81 45],[49.27884615 32.72115385] ; [75.72115385 50.27884615],0
p4,1,0.131364,2.276314,[30 52] ; [59 66],[35.25603865 46.74396135] ; [53.74396135 71.25603865],0
a3,1,0.135351,2.23003,[43 39] ; [78 46],[48.16504854 33.83495146] ; [72.83495146 51.16504854],0
p1,1,0.147828,2.094523,[10 72] ; [  8 117],[ 7.13043478 74.86956522] ; [ 10.86956522 114.13043478],0
p10,1,0.177279,1.82029,[47 33] ; [85 40],[51.51219512 28.48780488] ; [80.48780488 44.51219512],0
p8,1,0.182027,1.780993,[30 52] ; [57 67],[34.63106796 47.36893204] ; [52.36893204 71.63106796],0
s5,1,0.197458,1.661075,[11 70] ; [25 96],[14.43564356 66.56435644] ; [21.56435644 99.43564356],0
a4,1,0.239711,1.38229,[25 56] ; [49 77],[28.95652174 52.04347826] ; [45.04347826 80.95652174],0
a1,1,0.29161,1.112173,[ 6 76] ; [  5 121],[ 4.33653846 77.66346154] ; [  6.66346154 119.33653846],0
n3,1,0.305009,1.052166,[15 14] ; [25 14],[17.05882353 11.94117647] ; [22.94117647 16.05882353],0
p6,1,0.317832,0.997848,[18 62] ; [36 89],[21.07317073 58.92682927] ; [32.92682927 92.07317073],0
d2,1,0.368178,0.809805,[28 52] ; [52 74],[31.06796117 48.93203883] ; [48.93203883 77.06796117],0
p3,1,0.451798,0.566137,[26 56] ; [46 79],[28.52173913 53.47826087] ; [43.47826087 81.52173913],0
s7,1,0.465061,0.533687,[16 62] ; [30 90],[18.12121212 59.87878788] ; [27.87878788 92.12121212],0
n5,1,0.468005,0.526682,[50 31] ; [84 42],[52.43478261 28.56521739] ; [81.56521739 44.43478261],0
p9,1,0.533996,0.386781,[53 26] ; [89 36],[54.99019608 24.00980392] ; [87.00980392 37.99019608],0
b2,1,0.557245,0.344498,[18 26] ; [27 49],[16.5 27.5] ; [28.5 47.5],0
b3,1,0.557245,0.344498,[18 26] ; [27 49],[16.5 27.5] ; [28.5 47.5],0
p12,1,0.56033,0.339133,[ 2 79] ; [  5 121],[ 2.73913043 78.26086957] ; [  4.26086957 121.73913043],0
