Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2.5e-05,17.784918,[134 159] ; [56 21],[150.45945946 142.54054054] ; [39.54054054 37.45945946],1
s2,1,5e-05,16.433383,[ 71 227] ; [36 40],[ 85.25668449 212.74331551] ; [21.74331551 54.25668449],1
s3,1,5.8e-05,16.166647,[ 93 201] ; [43 33],[108.06486486 185.93513514] ; [27.93513514 48.06486486],1
p3,1,0.000265,13.305243,[107 189] ; [46 32],[121.09090909 174.90909091] ; [31.90909091 46.09090909],1
r4,1,0.000898,11.027692,[248  52] ; [76  2],[257.14285714  42.85714286] ; [66.85714286 11.14285714],1
p6,1,0.001195,10.497503,[ 66 224] ; [32 46],[ 77.22826087 212.77173913] ; [20.77173913 57.22826087],0
d2,1,0.001807,9.735529,[131 165] ; [50 28],[143.2513369 152.7486631] ; [37.7486631 40.2513369],0
p11,1,0.010534,6.542308,[220  80] ; [68 10],[228.57142857  71.42857143] ; [59.42857143 18.57142857],0
p8,1,0.017576,5.637933,[131 163] ; [46 31],[140.26415094 153.73584906] ; [36.73584906 40.26415094],0
d1,1,0.018207,5.576131,[188 112] ; [60 18],[196.82539683 103.17460317] ; [51.17460317 26.82539683],0
p7,1,0.018815,5.518673,[156 136] ; [52 24],[165.04347826 126.95652174] ; [42.95652174 33.04347826],0
r3,1,0.019831,5.426709,[271  27] ; [77  1],[275.80851064  22.19148936] ; [72.19148936  5.80851064],0
r1,1,0.024291,5.073748,[218  79] ; [66 11],[225.52941176  71.47058824] ; [58.47058824 18.52941176],0
p10,1,0.027382,4.866562,[213  81] ; [66 12],[220.5  73.5] ; [58.5 19.5],0
a5,1,0.043593,4.072257,[212  88] ; [64 14],[219.04761905  80.95238095] ; [56.95238095 21.04761905],0
v1,1,0.045517,3.999387,[134 159] ; [44 31],[141.72282609 151.27717391] ; [36.27717391 38.72282609],0
p4,1,0.048446,3.89445,[145 151] ; [48 30],[152.7486631 143.2513369] ; [40.2513369 37.7486631],0
p2,1,0.064301,3.422818,[233  61] ; [69  9],[238.67741935  55.32258065] ; [63.32258065 14.67741935],0
p9,1,0.064797,3.410149,[224  70] ; [67 11],[229.98387097  64.01612903] ; [61.01612903 16.98387097],0
s5,1,0.075662,3.155698,[ 62 229] ; [23 51],[ 67.76712329 223.23287671] ; [17.23287671 56.76712329],0
v3,1,0.095846,2.773339,[ 83 202] ; [29 45],[ 88.91364903 196.08635097] ; [23.08635097 50.91364903],0
s4,1,0.096495,2.762534,[ 32 260] ; [14 64],[ 36.3027027 255.6972973] ; [ 9.6972973 68.3027027],0
b2,1,0.142041,2.155704,[ 45 105] ; [21 30],[ 49.25373134 100.74626866] ; [16.74626866 34.25373134],0
b3,1,0.142041,2.155704,[ 45 105] ; [21 30],[ 49.25373134 100.74626866] ; [16.74626866 34.25373134],0
b4,1,0.164384,1.933427,[178 122] ; [53 25],[183.33333333 116.66666667] ; [47.66666667 30.33333333],0
u3,1,0.170928,1.874782,[56 47] ; [18  8],[59.08527132 43.91472868] ; [14.91472868 11.08527132],0
n4,1,0.18862,1.728361,[208  92] ; [60 18],[212.6984127  87.3015873] ; [55.3015873 22.6984127],0
n3,1,0.205185,1.605082,[59 21] ; [8 6],[57.0212766 22.9787234] ; [9.9787234 4.0212766],0
r2,1,0.299674,1.075645,[272  21] ; [74  3],[273.99459459  19.00540541] ; [72.00540541  4.99459459],0
b1,1,0.324009,0.972695,[105 195] ; [32 46],[108.73015873 191.26984127] ; [28.26984127 49.73015873],0
v4,1,0.333119,0.936734,[272  25] ; [74  4],[274.032  22.968] ; [71.968  6.032],0
p12,1,0.357098,0.848073,[ 12 285] ; [ 5 72],[ 13.5 283.5] ; [ 3.5 73.5],0
a8,1,0.364833,0.821188,[ 27 247] ; [10 64],[ 29.13218391 244.86781609] ; [ 7.86781609 66.13218391],0
a6,1,0.456419,0.554661,[213  87] ; [52 26],[210.31746032  89.68253968] ; [54.68253968 23.31746032],0
