Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,29.020913,[15 33] ; [31  3],[26.92682927 21.07317073] ; [19.07317073 14.92682927],1
n3,1,0.286308,1.136902,[14  6] ; [9 8],[12.43243243  7.56756757] ; [10.56756757  6.43243243],0
b4,1,0.291549,1.112454,[24 24] ; [21 13],[26.34146341 21.65853659] ; [18.65853659 15.34146341],0
p4,1,0.321106,0.984435,[16 32] ; [15 19],[18.14634146 29.85365854] ; [12.85365854 21.14634146],0
u2,1,0.321494,0.982859,[10 17] ; [6 5],[11.36842105 15.63157895] ; [4.63157895 6.36842105],0
p3,1,0.378638,0.77512,[16 32] ; [ 8 25],[14.22222222 33.77777778] ; [ 9.77777778 23.22222222],0
v4,1,0.388419,0.743887,[37 11] ; [28  5],[38.51851852  9.48148148] ; [26.48148148  6.51851852],0
r3,1,0.393543,0.727966,[39  9] ; [30  4],[40.3902439  7.6097561] ; [28.6097561  5.3902439],0
n5,1,0.443258,0.587834,[15 33] ; [ 8 26],[13.46341463 34.53658537] ; [ 9.53658537 24.46341463],0
s1,1,0.469106,0.52408,[ 5 43] ; [ 2 32],[ 4.09756098 43.90243902] ; [ 2.90243902 31.09756098],0
v1,1,0.501649,0.451446,[12 35] ; [11 23],[13.34567901 33.65432099] ; [ 9.65432099 24.34567901],0
s5,1,0.531981,0.390607,[ 7 39] ; [ 7 27],[ 8.05 37.95] ; [ 5.95 28.05],0
s7,1,0.559678,0.340262,[ 7 40] ; [ 6 24],[ 7.93506494 39.06493506] ; [ 5.06493506 24.93506494],0
b5,1,0.560027,0.339657,[28 20] ; [22 12],[29.26829268 18.73170732] ; [20.73170732 13.26829268],0
r4,1,0.568647,0.324952,[31 17] ; [24 10],[32.19512195 15.80487805] ; [22.80487805 11.19512195],0
p2,1,0.627868,0.234963,[28 20] ; [18 16],[26.92682927 21.07317073] ; [19.07317073 14.92682927],0
b1,1,0.766739,0.087997,[21 27] ; [16 18],[21.65853659 26.34146341] ; [15.34146341 18.65853659],0
a1,1,0.770893,0.084802,[ 2 46] ; [ 1 33],[ 1.75609756 46.24390244] ; [ 1.24390244 32.75609756],0
n1,1,0.794944,0.067546,[ 4 16] ; [ 4 13],[ 4.32432432 15.67567568] ; [ 3.67567568 13.32432432],0
p8,1,0.809799,0.05793,[15 32] ; [10 24],[14.50617284 32.49382716] ; [10.49382716 23.50617284],0
r2,1,0.83606,0.042823,[39  9] ; [27  7],[38.63414634  9.36585366] ; [27.36585366  6.63414634],0
v3,1,0.869487,0.026998,[ 8 39] ; [ 5 27],[ 7.73417722 39.26582278] ; [ 5.26582278 26.73417722],0
n6,1,0.912697,0.01202,[26 22] ; [18 16],[25.75609756 22.24390244] ; [18.24390244 15.75609756],0
b2,1,0.93192,0.007298,[ 6 18] ; [ 6 17],[ 6.12765957 17.87234043] ; [ 5.87234043 17.12765957],0
b3,1,0.93192,0.007298,[ 6 18] ; [ 6 17],[ 6.12765957 17.87234043] ; [ 5.87234043 17.12765957],0
p1,1,0.945353,0.004698,[ 3 45] ; [ 2 32],[ 2.92682927 45.07317073] ; [ 2.07317073 31.92682927],0
s8,1,0.981273,0.000551,[ 7 40] ; [ 5 29],[ 6.96296296 40.03703704] ; [ 5.03703704 28.96296296],0
