Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,3e-06,22.051747,[33 16] ; [21 61],[20.19847328 28.80152672] ; [33.80152672 48.19847328],1
p7,1,0.003993,8.286959,[33 15] ; [34 46],[25.125 22.875] ; [41.875 38.125],0
p8,1,0.015643,5.842591,[26 23] ; [26 56],[19.45038168 29.54961832] ; [32.54961832 49.45038168],0
a1,1,0.017305,5.66519,[ 5 44] ; [ 1 81],[ 2.24427481 46.75572519] ; [ 3.75572519 78.24427481],0
p6,1,0.023664,5.119113,[17 30] ; [15 67],[11.65891473 35.34108527] ; [20.34108527 61.65891473],0
p2,1,0.024294,5.073516,[41  8] ; [53 28],[35.43076923 13.56923077] ; [58.56923077 22.43076923],0
p1,1,0.025928,4.960838,[ 6 43] ; [ 2 78],[ 3.03875969 45.96124031] ; [ 4.96124031 75.03875969],0
a5,1,0.035241,4.433466,[32 17] ; [38 44],[26.18320611 22.81679389] ; [43.81679389 38.18320611],0
s6,1,0.047853,3.915145,[29 20] ; [33 47],[23.5503876 25.4496124] ; [38.4496124 41.5503876],0
s5,1,0.073166,3.210529,[17 30] ; [17 62],[12.68253968 34.31746032] ; [21.31746032 57.68253968],0
s4,1,0.081645,3.031838,[14 35] ; [13 69],[10.09923664 38.90076336] ; [16.90076336 65.09923664],0
a8,1,0.090462,2.866125,[ 1 45] ; [ 8 69],[ 3.36585366 42.63414634] ; [ 5.63414634 71.36585366],0
b1,1,0.124502,2.359748,[24 25] ; [29 53],[19.82442748 29.17557252] ; [33.17557252 48.82442748],0
u1,1,0.133004,2.257082,[ 1 48] ; [ 7 75],[ 2.99236641 46.00763359] ; [ 5.00763359 76.99236641],0
v1,1,0.143239,2.142811,[17 31] ; [19 62],[13.39534884 34.60465116] ; [22.60465116 58.39534884],0
s7,1,0.171159,1.872762,[17 28] ; [20 57],[13.64754098 31.35245902] ; [23.35245902 53.64754098],0
b5,1,0.242703,1.364827,[26 23] ; [52 30],[29.17557252 19.82442748] ; [48.82442748 33.17557252],0
v4,1,0.252884,1.307299,[45  4] ; [68 12],[42.92248062  6.07751938] ; [70.07751938  9.92248062],0
