Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,74.408979,[14 37] ; [272  55],[38.58730159 12.41269841] ; [247.41269841  79.58730159],1
r3,1,0.0,70.205105,[35 15] ; [323   5],[47.35449735  2.64550265] ; [310.64550265  17.35449735],1
r2,1,0.0,69.872589,[29 18] ; [315  11],[43.3458445  3.6541555] ; [300.6541555  25.3458445],1
v4,1,0.0,46.211578,[34 13] ; [319   9],[44.24266667  2.75733333] ; [308.75733333  19.24266667],1
n6,1,1e-06,24.894344,[27 22] ; [278  49],[39.74734043  9.25265957] ; [265.25265957  61.74734043],1
s6,1,8.4e-05,15.470078,[20 31] ; [218 104],[32.54155496 18.45844504] ; [205.45844504 116.54155496],1
a6,1,0.000131,14.633468,[22 30] ; [227 100],[34.16358839 17.83641161] ; [214.83641161 112.16358839],1
d1,1,0.000916,10.989325,[16 36] ; [182 146],[27.09473684 24.90526316] ; [170.90526316 157.09473684],1
d5,1,0.000928,10.966892,[30 22] ; [257  69],[39.48148148 12.51851852] ; [247.51851852  78.48148148],1
a5,1,0.001179,10.523069,[25 27] ; [232  96],[35.16842105 16.83157895] ; [221.83157895 106.16842105],0
d3,1,0.001593,9.967971,[25 26] ; [232  94],[34.76657825 16.23342175] ; [222.23342175 103.76657825],0
a1,1,0.002479,9.155979,[ 6 46] ; [  9 319],[ 2.05263158 49.94736842] ; [ 12.94736842 315.05263158],0
d4,1,0.003122,8.734509,[34 18] ; [271  56],[41.8469657 10.1530343] ; [263.1530343  63.8469657],0
a7,1,0.006807,7.323161,[29 23] ; [242  85],[37.18205805 14.81794195] ; [233.81794195  93.18205805],0
s2,1,0.010306,6.581145,[17 35] ; [168 156],[25.58510638 26.41489362] ; [159.41489362 164.58510638],0
b1,1,0.015938,5.809658,[23 29] ; [ 91 237],[15.6 36.4] ; [ 98.4 229.6],0
p8,1,0.022318,5.220816,[13 38] ; [136 185],[20.42741935 30.57258065] ; [128.57258065 192.42741935],0
p10,1,0.02408,5.088829,[39 12] ; [288  39],[44.11904762  6.88095238] ; [282.88095238  44.11904762],0
