Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.89048,[309  18] ; [6 7],[302.95588235  24.04411765] ; [12.04411765  0.95588235],1
r2,1,0.00025,13.414406,[313  10] ; [10  3],[310.50297619  12.49702381] ; [12.49702381  0.50297619],1
v2,1,0.000397,12.544788,[220  95] ; [ 3 10],[214.16158537 100.83841463] ; [8.83841463 4.16158537],1
p2,1,0.000469,12.23522,[282  44] ; [6 6],[277.77514793  48.22485207] ; [10.22485207  1.77514793],1
r1,1,0.002392,9.221649,[278  48] ; [7 6],[274.07079646  51.92920354] ; [10.92920354  2.07079646],0
v4,1,0.007007,7.271122,[317   8] ; [11  2],[315.38461538   9.61538462] ; [12.61538462  0.38461538],0
p11,1,0.016222,5.77864,[265  62] ; [7 6],[261.6  65.4] ; [10.4  2.6],0
d5,1,0.016351,5.764728,[279  46] ; [8 5],[275.96153846  49.03846154] ; [11.03846154  1.96153846],0
p7,1,0.016781,5.719114,[222  94] ; [4 7],[218.39755352  97.60244648] ; [7.60244648 3.39755352],0
p4,1,0.02122,5.308662,[224 101] ; [5 8],[220.19230769 104.80769231] ; [8.80769231 4.19230769],0
s3,1,0.022882,5.17744,[222 100] ; [4 7],[218.53453453 103.46546547] ; [7.46546547 3.53453453],0
p6,1,0.024814,5.036811,[150 169] ; [ 2 11],[146.04819277 172.95180723] ; [5.95180723 7.04819277],0
s8,1,0.03045,4.683684,[197 127] ; [4 9],[193.2462908 130.7537092] ; [7.7537092 5.2462908],0
n6,1,0.041547,4.153545,[286  38] ; [9 4],[283.62017804  40.37982196] ; [11.37982196  1.62017804],0
s7,1,0.052328,3.765244,[203 110] ; [5 8],[199.70552147 113.29447853] ; [8.29447853 4.70552147],0
d1,1,0.055533,3.665995,[211 116] ; [5 8],[207.74117647 119.25882353] ; [8.25882353 4.74117647],0
p10,1,0.067688,3.338222,[281  42] ; [9 4],[278.7797619  44.2202381] ; [11.2202381  1.7797619],0
