Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.306185,[108  24] ; [ 1 13],[98.54794521 33.45205479] ; [10.45205479  3.54794521],1
p4,1,0.056887,3.625896,[63 68] ; [ 3 11],[59.62758621 71.37241379] ; [6.37241379 7.62758621],0
a4,1,0.06815,3.327033,[61 69] ; [ 3 11],[57.77777778 72.22222222] ; [6.22222222 7.77777778],0
p3,1,0.068747,3.312698,[51 80] ; [ 2 12],[47.88275862 83.11724138] ; [5.11724138 8.88275862],0
b1,1,0.075564,3.157825,[71 61] ; [11  3],[74.1369863 57.8630137] ; [7.8630137 6.1369863],0
s3,1,0.086479,2.938718,[69 62] ; [ 4 10],[65.95172414 65.04827586] ; [7.04827586 6.95172414],0
a3,1,0.091238,2.852394,[90 40] ; [6 7],[87.27272727 42.72727273] ; [8.72727273 4.27272727],0
s7,1,0.1093,2.564315,[60 62] ; [3 9],[57.35820896 64.64179104] ; [5.64179104 6.35820896],0
a1,1,0.11358,2.503685,[ 11 121] ; [ 3 11],[ 12.65753425 119.34246575] ; [ 1.34246575 12.65753425],0
p7,1,0.127552,2.322053,[64 64] ; [ 4 10],[61.29577465 66.70422535] ; [6.70422535 7.29577465],0
a2,1,0.132811,2.259341,[33 99] ; [ 1 13],[ 30.73972603 101.26027397] ; [ 3.26027397 10.73972603],0
n4,1,0.170845,1.875514,[112  19] ; [10  4],[110.22068966  20.77931034] ; [11.77931034  2.22068966],0
p8,1,0.174251,1.845988,[44 86] ; [ 2 11],[41.81818182 88.18181818] ; [4.18181818 8.81818182],0
n1,1,0.206396,1.596528,[27 21] ; [3 6],[25.26315789 22.73684211] ; [4.73684211 4.26315789],0
u3,1,0.237507,1.395331,[20 22] ; [2 6],[18.48 23.52] ; [3.52 4.48],0
a8,1,0.382135,0.763823,[ 18 100] ; [3 9],[19.06153846 98.93846154] ; [ 1.93846154 10.06153846],0
p12,1,0.42541,0.635321,[  4 127] ; [ 1 13],[  4.51724138 126.48275862] ; [ 0.48275862 13.51724138],0
s4,1,0.492414,0.471247,[ 19 112] ; [ 3 11],[ 19.87586207 111.12413793] ; [ 2.12413793 11.87586207],0
b2,1,0.587248,0.294663,[25 46] ; [4 5],[25.7375 45.2625] ; [3.2625 5.7375],0
b3,1,0.587248,0.294663,[25 46] ; [4 5],[25.7375 45.2625] ; [3.2625 5.7375],0
u2,1,0.613825,0.254642,[14 27] ; [2 6],[13.3877551 27.6122449] ; [2.6122449 5.3877551],0
p1,1,0.684881,0.164683,[ 14 118] ; [ 1 13],[ 13.56164384 118.43835616] ; [ 1.43835616 12.56164384],0
p5,1,0.72994,0.119167,[ 14 116] ; [ 1 12],[ 13.63636364 116.36363636] ; [ 1.36363636 11.63636364],0
b4,1,0.914114,0.011632,[68 64] ; [7 7],[67.80821918 64.19178082] ; [7.19178082 6.80821918],0
b5,1,0.917421,0.01075,[83 49] ; [9 5],[83.17808219 48.82191781] ; [8.82191781 5.17808219],0
