Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.724437,[303  55] ; [23 24],[288.16790123  69.83209877] ; [37.83209877  9.16790123],1
n4,1,0.0,28.706693,[302  57] ; [24 23],[288.26108374  70.73891626] ; [37.73891626  9.26108374],1
r2,1,3.8e-05,16.95856,[339  15] ; [37  9],[332.76  21.24] ; [43.24  2.76],1
r4,1,0.000437,12.367014,[337  23] ; [37 10],[330.81081081  29.18918919] ; [43.18918919  3.81081081],1
d4,1,0.000734,11.400818,[307  52] ; [31 16],[298.87192118  60.12807882] ; [39.12807882  7.87192118],1
b1,1,0.001255,10.407748,[127 233] ; [28 19],[137.1007371 222.8992629] ; [17.8992629 29.1007371],0
p9,1,0.001665,9.886879,[335  22] ; [38  9],[329.60643564  27.39356436] ; [43.39356436  3.60643564],0
d1,1,0.002845,8.904382,[227 133] ; [19 28],[217.59213759 142.40786241] ; [28.40786241 18.59213759],0
v3,1,0.002875,8.885276,[160 191] ; [10 35],[150.68181818 200.31818182] ; [19.31818182 25.68181818],0
a3,1,0.005068,7.854847,[262  97] ; [25 22],[253.77586207 105.22413793] ; [33.22413793 13.77586207],0
p10,1,0.006889,7.301631,[329  26] ; [38  9],[324.0920398  30.9079602] ; [42.9079602  4.0920398],0
a5,1,0.009956,6.642806,[283  77] ; [29 18],[275.97051597  84.02948403] ; [36.02948403 10.97051597],0
d2,1,0.013562,6.094294,[176 184] ; [14 33],[168.05896806 191.94103194] ; [21.94103194 25.05896806],0
a4,1,0.015748,5.830758,[158 201] ; [12 35],[150.32019704 208.67980296] ; [19.67980296 27.32019704],0
s2,1,0.01762,5.633577,[190 166] ; [16 30],[182.4278607 173.5721393] ; [23.5721393 22.4278607],0
u1,1,0.019746,5.434234,[ 63 297] ; [ 2 45],[ 57.49385749 302.50614251] ; [ 7.50614251 39.49385749],0
s5,1,0.021549,5.281808,[140 203] ; [11 36],[132.8025641 210.1974359] ; [18.1974359 28.8025641],0
b5,1,0.026162,4.945259,[191 169] ; [33 14],[198.13267813 161.86732187] ; [25.86732187 21.13267813],0
p5,1,0.027684,4.84763,[ 70 289] ; [ 3 44],[ 64.54926108 294.45073892] ; [ 8.45073892 38.54926108],0
p4,1,0.03416,4.486671,[273  86] ; [29 18],[267.03940887  91.96059113] ; [34.96059113 12.03940887],0
n1,1,0.034457,4.47187,[16 37] ; [6 3],[18.80645161 34.19354839] ; [3.19354839 5.80645161],0
b2,1,0.061769,3.489245,[ 89 136] ; [ 6 22],[ 84.48616601 140.51383399] ; [10.51383399 17.48616601],0
b3,1,0.061769,3.489245,[ 89 136] ; [ 6 22],[ 84.48616601 140.51383399] ; [10.51383399 17.48616601],0
b4,1,0.081942,3.025952,[209 151] ; [21 26],[203.43980344 156.56019656] ; [26.56019656 20.43980344],0
u2,1,0.092531,2.829775,[52 46] ; [16  6],[55.53333333 42.46666667] ; [12.46666667  9.53333333],0
p2,1,0.092534,2.829731,[336  22] ; [41  6],[333.24938272  24.75061728] ; [43.75061728  3.24938272],0
a8,1,0.099089,2.720153,[ 55 275] ; [ 3 40],[ 51.31367292 278.68632708] ; [ 6.68632708 36.31367292],0
p6,1,0.102259,2.669959,[181 176] ; [17 28],[175.8358209 181.1641791] ; [22.1641791 22.8358209],0
s6,1,0.10385,2.645395,[247 100] ; [28 19],[242.19543147 104.80456853] ; [32.80456853 14.19543147],0
p3,1,0.10778,2.586476,[234 125] ; [25 22],[229.01724138 129.98275862] ; [29.98275862 17.01724138],0
a2,1,0.108484,2.57617,[ 83 277] ; [ 6 41],[ 78.72235872 281.27764128] ; [10.27764128 36.72235872],0
p12,1,0.120313,2.413244,[ 42 315] ; [ 2 45],[ 38.88118812 318.11881188] ; [ 5.11881188 41.88118812],0
v4,1,0.132958,2.257625,[348   9] ; [43  3],[346.36972705  10.63027295] ; [44.63027295  1.36972705],0
s7,1,0.149194,2.080472,[184 159] ; [19 26],[179.45618557 163.54381443] ; [23.54381443 21.45618557],0
v2,1,0.155197,2.020417,[214 136] ; [22 22],[209.64467005 140.35532995] ; [26.35532995 17.64467005],0
d3,1,0.199816,1.643719,[255 105] ; [29 18],[251.2039312 108.7960688] ; [32.7960688 14.2039312],0
s3,1,0.212987,1.551007,[203 150] ; [22 24],[199.06015038 153.93984962] ; [25.93984962 20.06015038],0
v1,1,0.220799,1.499169,[214 139] ; [23 22],[210.20351759 142.79648241] ; [26.79648241 18.20351759],0
u3,1,0.246509,1.342979,[53 44] ; [15  7],[55.42857143 41.57142857] ; [12.57142857  9.42857143],0
r1,1,0.279112,1.171411,[298  61] ; [36 11],[295.33497537  63.66502463] ; [38.66502463  8.33497537],0
r3,1,0.300904,1.070184,[346  12] ; [44  3],[344.74074074  13.25925926] ; [45.25925926  1.74074074],0
n2,1,0.37342,0.792253,[40 13] ; [8 1],[41.03225806 11.96774194] ; [6.96774194 2.03225806],0
s8,1,0.376556,0.781914,[184 173] ; [21 26],[181.1509901 175.8490099] ; [23.8490099 23.1509901],0
d5,1,0.409099,0.681419,[293  66] ; [36 11],[290.9137931  68.0862069] ; [38.0862069  8.9137931],0
a7,1,0.485977,0.485422,[269  90] ; [33 14],[267.03940887  91.96059113] ; [34.96059113 12.03940887],0
a6,1,0.543937,0.368291,[244 115] ; [34 13],[245.81773399 113.18226601] ; [32.18226601 14.81773399],0
a1,1,0.659477,0.194159,[ 21 339] ; [ 2 45],[ 20.34398034 339.65601966] ; [ 2.65601966 44.34398034],0
s1,1,0.735374,0.114234,[ 11 347] ; [ 1 45],[ 10.63366337 347.36633663] ; [ 1.36633663 44.63366337],0
p1,1,0.73917,0.110857,[ 44 313] ; [ 5 42],[ 43.29950495 313.70049505] ; [ 5.70049505 41.29950495],0
s4,1,0.75213,0.09975,[ 59 294] ; [ 7 40],[ 58.245 294.755] ; [ 7.755 39.245],0
n3,1,0.785226,0.074265,[37 15] ; [6 3],[36.6557377 15.3442623] ; [6.3442623 2.6557377],0
p7,1,0.90946,0.012932,[300  54] ; [37  7],[299.74371859  54.25628141] ; [37.25628141  6.74371859],0
