Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,36.647946,[47 28] ; [ 27 104],[26.94174757 48.05825243] ; [47.05825243 83.94174757],1
u2,1,0.003463,8.546128,[16  2] ; [28 28],[10.7027027  7.2972973] ; [33.2972973 22.7027027],0
v3,1,0.00372,8.415577,[36 39] ; [35 91],[26.49253731 48.50746269] ; [44.50746269 81.49253731],0
a3,1,0.005122,7.836022,[58 18] ; [74 56],[48.69902913 27.30097087] ; [83.30097087 46.69902913],0
n3,1,0.005309,7.7711,[11 11] ; [28  5],[15.6  6.4] ; [23.4  9.6],0
p5,1,0.012153,6.288355,[14 62] ; [  9 120],[ 8.52682927 67.47317073] ; [ 14.47317073 114.52682927],0
p3,1,0.061269,3.5027,[43 33] ; [56 74],[36.52427184 39.47572816] ; [62.47572816 67.52427184],0
u1,1,0.06201,3.482787,[16 60] ; [ 15 116],[11.38164251 64.61835749] ; [ 19.61835749 111.38164251],0
b4,1,0.095601,2.777433,[41 35] ; [86 45],[46.62801932 29.37198068] ; [80.37198068 50.62801932],0
r4,1,0.114022,2.497577,[71  5] ; [113  18],[67.55555556  8.44444444] ; [116.44444444  14.55555556],0
u3,1,0.162963,1.94651,[13  5] ; [30 26],[10.45945946  7.54054054] ; [32.54054054 23.45945946],0
a2,1,0.174651,1.842559,[18 58] ; [ 21 110],[14.31884058 61.68115942] ; [ 24.68115942 106.31884058],0
b5,1,0.182933,1.773637,[41 35] ; [83 48],[45.52657005 30.47342995] ; [78.47342995 52.52657005],0
p1,1,0.190615,1.712858,[ 7 69] ; [  6 124],[ 4.7961165 71.2038835] ; [  8.2038835 121.7961165],0
p10,1,0.212924,1.551432,[62 12] ; [97 30],[58.53731343 15.46268657] ; [100.46268657  26.53731343],0
p7,1,0.238574,1.389001,[51 23] ; [77 50],[47.12437811 26.87562189] ; [80.87562189 46.12437811],0
a5,1,0.242143,1.368076,[58 18] ; [90 41],[54.33816425 21.66183575] ; [93.66183575 37.33816425],0
p4,1,0.263619,1.249651,[47 29] ; [70 60],[43.16504854 32.83495146] ; [73.83495146 56.16504854],0
a4,1,0.271966,1.206804,[25 50] ; [53 76],[28.67647059 46.32352941] ; [49.32352941 79.67647059],0
p9,1,0.279743,1.168337,[65 10] ; [105  25],[62.19512195 12.80487805] ; [107.80487805  22.19512195],0
r3,1,0.291999,1.110382,[73  3] ; [121  10],[71.22705314  4.77294686] ; [122.77294686   8.22705314],0
n2,1,0.299129,1.078075,[14  8] ; [26  8],[15.71428571  6.28571429] ; [24.28571429  9.71428571],0
d2,1,0.371698,0.797981,[35 41] ; [52 79],[31.94202899 44.05797101] ; [55.05797101 75.94202899],0
a6,1,0.373459,0.792124,[55 21] ; [87 44],[52.1352657 23.8647343] ; [89.8647343 41.1352657],0
p6,1,0.379399,0.772649,[25 49] ; [36 93],[22.2364532 51.7635468] ; [38.7635468 90.2364532],0
b1,1,0.394368,0.725433,[30 46] ; [44 87],[27.16908213 48.83091787] ; [46.83091787 84.16908213],0
p12,1,0.399786,0.70897,[ 7 68] ; [  8 122],[ 5.48780488 69.51219512] ; [  9.51219512 120.48780488],0
b2,1,0.431781,0.618028,[22 35] ; [21 45],[19.92682927 37.07317073] ; [23.07317073 42.92682927],0
b3,1,0.431781,0.618028,[22 35] ; [21 45],[19.92682927 37.07317073] ; [23.07317073 42.92682927],0
d3,1,0.435834,0.607226,[55 21] ; [88 43],[52.50241546 23.49758454] ; [90.49758454 40.50241546],0
n6,1,0.467273,0.528418,[64 12] ; [105  26],[62.04830918 13.95169082] ; [106.95169082  24.04830918],0
s4,1,0.546856,0.36298,[10 66] ; [ 21 108],[11.49268293 64.50731707] ; [ 19.50731707 109.49268293],0
n1,1,0.567205,0.327381,[ 7 15] ; [13 20],[ 8. 14.] ; [12. 21.],0
p8,1,0.578577,0.308541,[40 34] ; [64 64],[38.0990099 35.9009901] ; [65.9009901 62.0990099],0
s1,1,0.588803,0.292218,[ 2 74] ; [  2 127],[ 1.48292683 74.51707317] ; [  2.51707317 126.48292683],0
d1,1,0.600393,0.274404,[36 40] ; [67 64],[37.81642512 38.18357488] ; [65.18357488 65.81642512],0
a8,1,0.642746,0.215169,[ 9 58] ; [ 19 100],[10.08602151 56.91397849] ; [ 17.91397849 101.08602151],0
s3,1,0.643536,0.214148,[27 48] ; [42 86],[25.49261084 49.50738916] ; [43.50738916 84.49261084],0
p2,1,0.693822,0.154979,[62 14] ; [108  21],[63.02439024 12.97560976] ; [106.97560976  22.02439024],0
s5,1,0.705772,0.142536,[21 54] ; [33 96],[19.85294118 55.14705882] ; [34.14705882 94.85294118],0
d5,1,0.73192,0.117356,[60 16] ; [106  25],[60.9468599 15.0531401] ; [105.0531401  25.9468599],0
p11,1,0.757857,0.095047,[60 16] ; [101  30],[59.11111111 16.88888889] ; [101.88888889  29.11111111],0
d4,1,0.757857,0.095047,[60 16] ; [101  30],[59.11111111 16.88888889] ; [101.88888889  29.11111111],0
n4,1,0.808404,0.058799,[58 18] ; [98 33],[57.27536232 18.72463768] ; [98.72463768 32.27536232],0
a1,1,0.829616,0.046308,[ 3 73] ; [  6 125],[ 3.30434783 72.69565217] ; [  5.69565217 125.30434783],0
a7,1,0.832575,0.04469,[55 21] ; [93 38],[54.33816425 21.66183575] ; [93.66183575 37.33816425],0
u4,1,0.902581,0.014982,[ 1 75] ; [  2 129],[ 1.10144928 74.89855072] ; [  1.89855072 129.10144928],0
v1,1,0.917216,0.010804,[39 36] ; [67 60],[39.35643564 35.64356436] ; [66.64356436 60.35643564],0
v2,1,0.920896,0.009862,[41 35] ; [66 58],[40.66 35.34] ; [66.34 57.66],0
v4,1,0.924558,0.008967,[71  5] ; [121   9],[70.83495146  5.16504854] ; [121.16504854   8.83495146],0
r2,1,0.927776,0.008216,[68  6] ; [119  10],[68.16748768  5.83251232] ; [118.83251232  10.16748768],0
r1,1,0.929399,0.00785,[61 15] ; [105  25],[61.24271845 14.75728155] ; [104.75728155  25.24271845],0
n5,1,0.979655,0.00065,[56 20] ; [96 34],[56.0776699 19.9223301] ; [95.9223301 34.0776699],0
