Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.639307,[ 4 21] ; [80 29],[15.67164179  9.32835821] ; [68.32835821 40.67164179],1
v4,1,1.9e-05,18.282129,[10 15] ; [89 20],[18.47014925  6.52985075] ; [80.52985075 28.47014925],1
r1,1,0.000486,12.170433,[ 7 18] ; [72 37],[14.73880597 10.26119403] ; [64.26119403 44.73880597],1
r3,1,0.001669,9.881751,[12 13] ; [86 23],[18.28358209  6.71641791] ; [79.71641791 29.28358209],0
a8,1,0.007462,7.158346,[ 5 19] ; [  5 101],[ 1.84615385 22.15384615] ; [ 8.15384615 97.84615385],0
b1,1,0.015682,5.838172,[17  8] ; [45 64],[11.56716418 13.43283582] ; [50.43283582 58.56716418],0
n6,1,0.028397,4.803817,[10 15] ; [69 39],[14.84962406 10.15037594] ; [64.15037594 43.84962406],0
d3,1,0.041423,4.158642,[ 8 17] ; [59 49],[12.59398496 12.40601504] ; [54.40601504 53.59398496],0
d1,1,0.054741,3.689952,[ 6 19] ; [49 60],[10.26119403 14.73880597] ; [44.73880597 64.26119403],0
s5,1,0.061865,3.486669,[ 1 24] ; [20 83],[ 4.1015625 20.8984375] ; [16.8984375 86.1015625],0
p9,1,0.104158,2.640691,[ 7 16] ; [52 54],[10.51937984 12.48062016] ; [48.48062016 57.51937984],0
u3,1,0.107532,2.590116,[3 9] ; [22 21],[5.45454545 6.54545455] ; [19.54545455 23.45454545],0
v3,1,0.112539,2.518197,[ 4 21] ; [33 70],[ 7.2265625 17.7734375] ; [29.7734375 73.2265625],0
p11,1,0.11263,2.516923,[ 8 17] ; [54 55],[11.56716418 13.43283582] ; [50.43283582 58.56716418],0
p10,1,0.116784,2.45993,[ 7 17] ; [50 57],[10.44274809 13.55725191] ; [46.55725191 60.44274809],0
n4,1,0.131145,2.278903,[11 14] ; [66 43],[14.36567164 10.63432836] ; [62.63432836 46.36567164],0
n2,1,0.137743,2.202993,[3 5] ; [30 16],[4.88888889 3.11111111] ; [28.11111111 17.88888889],0
p6,1,0.204506,1.609899,[ 1 22] ; [15 93],[ 2.80916031 20.19083969] ; [13.19083969 94.80916031],0
p3,1,0.205227,1.604781,[ 4 20] ; [32 77],[ 6.4962406 17.5037594] ; [29.5037594 79.4962406],0
s4,1,0.229803,1.442078,[ 2 23] ; [19 88],[ 3.97727273 21.02272727] ; [17.02272727 89.97727273],0
n3,1,0.281363,1.160493,[3 5] ; [25 18],[4.39215686 3.60784314] ; [23.60784314 19.39215686],0
v2,1,0.293209,1.10483,[ 7 16] ; [44 60],[ 9.23622047 13.76377953] ; [41.76377953 62.23622047],0
a7,1,0.295584,1.094013,[13 12] ; [69 40],[15.29850746  9.70149254] ; [66.70149254 42.29850746],0
s2,1,0.320756,0.985863,[ 5 20] ; [32 75],[ 7.00757576 17.99242424] ; [29.99242424 77.00757576],0
u1,1,0.336014,0.925579,[ 1 24] ; [11 98],[ 2.23880597 22.76119403] ; [ 9.76119403 99.23880597],0
s7,1,0.337972,0.918109,[ 2 20] ; [18 86],[ 3.49206349 18.50793651] ; [16.50793651 87.49206349],0
a6,1,0.3478,0.881469,[12 13] ; [63 45],[14.09774436 10.90225564] ; [60.90225564 47.09774436],0
d2,1,0.382023,0.764181,[ 8 17] ; [44 62],[ 9.92366412 15.07633588] ; [42.07633588 63.92366412],0
b2,1,0.386531,0.749827,[ 5 12] ; [23 33],[ 6.52054795 10.47945205] ; [21.47945205 34.52054795],0
b3,1,0.386531,0.749827,[ 5 12] ; [23 33],[ 6.52054795 10.47945205] ; [21.47945205 34.52054795],0
p8,1,0.395278,0.722643,[ 4 20] ; [27 82],[ 5.59398496 18.40601504] ; [25.40601504 83.59398496],0
d5,1,0.453934,0.560809,[13 12] ; [65 43],[14.66165414 10.33834586] ; [63.33834586 44.66165414],0
p5,1,0.45685,0.553602,[ 2 22] ; [  5 104],[ 1.26315789 22.73684211] ; [  5.73684211 103.26315789],0
u2,1,0.459181,0.54789,[6 6] ; [16 26],[4.88888889 7.11111111] ; [17.11111111 24.88888889],0
b4,1,0.485809,0.485795,[15 10] ; [57 52],[13.43283582 11.56716418] ; [58.56716418 50.43283582],0
a4,1,0.500928,0.45297,[ 8 17] ; [42 65],[ 9.46969697 15.53030303] ; [40.53030303 66.46969697],0
p4,1,0.521353,0.411215,[ 5 20] ; [28 79],[ 6.25 18.75] ; [26.75 80.25],0
a3,1,0.530164,0.394077,[13 11] ; [66 42],[14.36363636  9.63636364] ; [64.63636364 43.36363636],0
v1,1,0.5333,0.388099,[ 6 19] ; [33 76],[ 7.2761194 17.7238806] ; [31.7238806 77.2761194],0
b5,1,0.538705,0.377945,[15 10] ; [58 51],[13.61940299 11.38059701] ; [59.38059701 49.61940299],0
n5,1,0.5464,0.363807,[16  9] ; [62 46],[14.66165414 10.33834586] ; [63.33834586 44.66165414],0
