Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.001623,9.933685,[14 34] ; [18  9],[20.48 27.52] ; [11.52 15.48],0
s6,1,0.001873,9.670054,[24 25] ; [23  4],[30.30263158 18.69736842] ; [16.69736842 10.30263158],0
s3,1,0.003669,8.440799,[20 28] ; [20  6],[25.94594595 22.05405405] ; [14.05405405 11.94594595],0
p10,1,0.006741,7.340725,[26 22] ; [23  4],[31.36 16.64] ; [17.64  9.36],0
p9,1,0.010926,6.477382,[30 19] ; [24  3],[34.81578947 14.18421053] ; [19.18421053  7.81578947],0
s8,1,0.012056,6.302559,[13 36] ; [15 12],[18.05263158 30.94736842] ; [ 9.94736842 17.05263158],0
s4,1,0.035169,4.436939,[ 4 45] ; [ 7 20],[ 7.09210526 41.90789474] ; [ 3.90789474 23.09210526],0
s5,1,0.115928,2.471489,[ 9 38] ; [ 9 16],[11.75 35.25] ; [ 6.25 18.75],0
p7,1,0.167722,1.903189,[21 26] ; [16 10],[23.82191781 23.17808219] ; [13.17808219 12.82191781],0
a3,1,0.177002,1.82262,[35 14] ; [23  4],[37.39473684 11.60526316] ; [20.60526316  6.39473684],0
p11,1,0.192478,1.698546,[27 22] ; [19  8],[29.65789474 19.34210526] ; [16.34210526 10.65789474],0
b4,1,0.194248,1.685103,[29 20] ; [20  7],[31.59210526 17.40789474] ; [17.40789474  9.59210526],0
p5,1,0.217923,1.517997,[ 2 47] ; [ 3 23],[ 3.26666667 45.73333333] ; [ 1.73333333 24.26666667],0
a8,1,0.235796,1.405556,[ 1 44] ; [ 2 22],[ 1.95652174 43.04347826] ; [ 1.04347826 22.95652174],0
n1,1,0.284711,1.144464,[ 5 12] ; [5 5],[ 6.2962963 10.7037037] ; [3.7037037 6.2962963],0
a4,1,0.30374,1.0577,[26 23] ; [11 16],[23.85526316 25.14473684] ; [13.14473684 13.85526316],0
a5,1,0.365479,0.818979,[39 10] ; [19  8],[37.39473684 11.60526316] ; [20.60526316  6.39473684],0
v2,1,0.454407,0.559637,[25 22] ; [15  9],[26.47887324 20.52112676] ; [13.52112676 10.47887324],0
b5,1,0.480768,0.49712,[33 16] ; [16 11],[31.59210526 17.40789474] ; [17.40789474  9.59210526],0
r4,1,0.489007,0.47871,[38 11] ; [19  8],[36.75 12.25] ; [20.25  6.75],0
d2,1,0.492547,0.470958,[34 15] ; [16 10],[32.66666667 16.33333333] ; [17.33333333  8.66666667],0
r3,1,0.510751,0.432529,[43  6] ; [25  2],[43.84210526  5.15789474] ; [24.15789474  2.84210526],0
d3,1,0.511151,0.431711,[44  5] ; [22  4],[43.12  5.88] ; [22.88  3.12],0
p6,1,0.516323,0.421232,[10 34] ; [ 8 19],[11.15492958 32.84507042] ; [ 6.84507042 20.15492958],0
r1,1,0.521121,0.411674,[37 11] ; [19  8],[35.84 12.16] ; [20.16  6.84],0
v4,1,0.536262,0.382513,[41  8] ; [24  3],[41.90789474  7.09210526] ; [23.09210526  3.90789474],0
p3,1,0.544795,0.366724,[19 28] ; [ 9 18],[17.78378378 29.21621622] ; [10.21621622 16.78378378],0
s1,1,0.579212,0.30751,[ 2 44] ; [ 2 25],[ 2.52054795 43.47945205] ; [ 1.47945205 25.52054795],0
v3,1,0.596299,0.280614,[11 34] ; [ 7 16],[11.91176471 33.08823529] ; [ 6.08823529 16.91176471],0
n5,1,0.621223,0.244152,[21 28] ; [10 17],[19.98684211 29.01315789] ; [11.01315789 15.98684211],0
r2,1,0.662425,0.190591,[45  3] ; [25  1],[45.40540541  2.59459459] ; [24.59459459  1.40540541],0
p12,1,0.67588,0.1748,[ 1 47] ; [ 1 26],[ 1.28 46.72] ; [ 0.72 26.28],0
u1,1,0.695179,0.153535,[ 7 42] ; [ 3 24],[ 6.44736842 42.55263158] ; [ 3.55263158 23.44736842],0
n3,1,0.721501,0.127059,[9 8] ; [6 4],[9.44444444 7.55555556] ; [5.55555556 4.44444444],0
p2,1,0.751028,0.100669,[33 14] ; [18  9],[32.39189189 14.60810811] ; [18.60810811  8.39189189],0
b1,1,0.785574,0.074018,[22 27] ; [13 14],[22.56578947 26.43421053] ; [12.43421053 14.56578947],0
a2,1,0.805037,0.060927,[14 35] ; [ 7 20],[13.53947368 35.46052632] ; [ 7.46052632 19.53947368],0
p1,1,0.828791,0.046765,[ 3 46] ; [ 2 25],[ 3.22368421 45.77631579] ; [ 1.77631579 25.22368421],0
n4,1,0.83461,0.043594,[26 23] ; [15 12],[26.43421053 22.56578947] ; [14.56578947 12.43421053],0
v1,1,0.842575,0.039442,[21 27] ; [12 14],[21.40540541 26.59459459] ; [11.59459459 14.40540541],0
b2,1,0.858526,0.031773,[11 21] ; [ 7 12],[11.29411765 20.70588235] ; [ 6.70588235 12.29411765],0
b3,1,0.858526,0.031773,[11 21] ; [ 7 12],[11.29411765 20.70588235] ; [ 6.70588235 12.29411765],0
a7,1,0.889942,0.019148,[37 12] ; [20  7],[36.75 12.25] ; [20.25  6.75],0
p8,1,0.935108,0.006629,[18 30] ; [10 16],[18.16216216 29.83783784] ; [ 9.83783784 16.16216216],0
a1,1,0.935458,0.006558,[ 2 47] ; [ 1 26],[ 1.93421053 47.06578947] ; [ 1.06578947 25.93421053],0
p4,1,0.984633,0.000371,[23 25] ; [13 14],[23.04 24.96] ; [12.96 14.04],0
a6,1,0.988805,0.000197,[34 15] ; [18  8],[33.97333333 15.02666667] ; [18.02666667  7.97333333],0
