Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,48.325133,[45 18] ; [ 8 60],[25.48854962 37.51145038] ; [27.51145038 40.48854962],1
r4,1,0.0,35.836977,[56  7] ; [26 42],[39.4351145 23.5648855] ; [42.5648855 25.4351145],1
s3,1,1e-06,23.367105,[40 22] ; [15 52],[26.43410853 35.56589147] ; [28.56589147 38.43410853],1
s7,1,2e-06,22.532198,[35 22] ; [12 51],[22.325 34.675] ; [24.675 38.325],1
s8,1,3e-06,21.926945,[31 32] ; [ 8 60],[18.75572519 44.24427481] ; [20.24427481 47.75572519],1
p4,1,4e-06,21.418375,[34 28] ; [11 57],[21.46153846 40.53846154] ; [23.53846154 44.46153846],1
s5,1,4e-06,21.251298,[26 34] ; [ 5 60],[14.88 45.12] ; [16.12 48.88],1
r3,1,1.4e-05,18.876274,[56  7] ; [37 31],[44.72519084 18.27480916] ; [48.27480916 19.72519084],1
n6,1,1.5e-05,18.781644,[49 14] ; [27 40],[36.83076923 26.16923077] ; [39.16923077 27.83076923],1
r1,1,8.9e-05,15.354526,[52 11] ; [34 34],[41.35877863 21.64122137] ; [44.64122137 23.35877863],1
v4,1,0.000817,11.202762,[57  6] ; [45 23],[49.05343511 13.94656489] ; [52.94656489 15.05343511],1
r2,1,0.00099,10.84619,[60  3] ; [49 17],[53.23255814  9.76744186] ; [55.76744186 10.23255814],1
v2,1,0.001205,10.483255,[31 29] ; [16 51],[22.20472441 37.79527559] ; [24.79527559 42.20472441],0
p2,1,0.001256,10.40641,[40 23] ; [24 44],[30.77862595 32.22137405] ; [33.22137405 34.77862595],0
p9,1,0.003021,8.794604,[40 21] ; [25 39],[31.72 29.28] ; [33.28 30.72],0
a7,1,0.004239,8.178368,[50 13] ; [38 30],[42.32061069 20.67938931] ; [45.67938931 22.32061069],0
u2,1,0.005849,7.596216,[15 11] ; [ 5 20],[10.19607843 15.80392157] ; [ 9.80392157 15.19607843],0
d4,1,0.009311,6.762193,[54  9] ; [45 23],[47.61068702 15.38931298] ; [51.38931298 16.61068702],0
u3,1,0.010131,6.611645,[16 11] ; [ 6 19],[11.42307692 15.57692308] ; [10.57692308 14.42307692],0
v1,1,0.015806,5.824373,[28 34] ; [17 51],[21.46153846 40.53846154] ; [23.53846154 44.46153846],0
n2,1,0.016364,5.763357,[23  9] ; [13 18],[18.28571429 13.71428571] ; [17.71428571 13.28571429],0
d1,1,0.017723,5.623322,[39 24] ; [28 40],[32.22137405 30.77862595] ; [34.77862595 33.22137405],0
d5,1,0.018047,5.591579,[53 10] ; [45 23],[47.12977099 15.87022901] ; [50.87022901 17.12977099],0
n3,1,0.018898,5.510885,[20 12] ; [ 9 19],[15.46666667 16.53333333] ; [13.53333333 14.46666667],0
p5,1,0.021318,5.300622,[ 7 56] ; [ 1 67],[ 3.84732824 59.15267176] ; [ 4.15267176 63.84732824],0
p3,1,0.02525,5.006663,[21 42] ; [11 56],[15.50769231 47.49230769] ; [16.49230769 50.50769231],0
b3,1,0.040897,4.18029,[ 9 25] ; [19 19],[13.22222222 20.77777778] ; [14.77777778 23.22222222],0
b2,1,0.040897,4.18029,[ 9 25] ; [19 19],[13.22222222 20.77777778] ; [14.77777778 23.22222222],0
p10,1,0.045872,3.986279,[31 30] ; [22 44],[25.45669291 35.54330709] ; [27.54330709 38.45669291],0
d3,1,0.06502,3.404481,[45 18] ; [38 30],[39.91603053 23.08396947] ; [43.08396947 24.91603053],0
s4,1,0.076759,3.132214,[16 47] ; [ 9 59],[12.02290076 50.97709924] ; [12.97709924 55.02290076],0
p1,1,0.077533,3.115873,[11 52] ; [ 5 63],[ 7.69465649 55.30534351] ; [ 8.30534351 59.69465649],0
a1,1,0.14876,2.084925,[ 3 60] ; [ 8 60],[ 5.29007634 57.70992366] ; [ 5.70992366 62.29007634],0
d2,1,0.16476,1.929984,[34 29] ; [28 39],[30.04615385 32.95384615] ; [31.95384615 35.04615385],0
v3,1,0.223897,1.479217,[21 39] ; [16 48],[17.90322581 42.09677419] ; [19.09677419 44.90322581],0
u1,1,0.23391,1.416928,[11 52] ; [ 7 61],[ 8.65648855 54.34351145] ; [ 9.34351145 58.65648855],0
p8,1,0.273778,1.197718,[15 48] ; [11 57],[12.50381679 50.49618321] ; [13.49618321 54.50381679],0
b5,1,0.300138,1.073581,[39 24] ; [36 32],[36.06870229 26.93129771] ; [38.93129771 29.06870229],0
p6,1,0.376684,0.781496,[10 53] ; [ 7 59],[ 8.30232558 54.69767442] ; [ 8.69767442 57.30232558],0
n1,1,0.437343,0.603243,[14 17] ; [11 20],[12.5 18.5] ; [12.5 18.5],0
a6,1,0.451536,0.566794,[32 31] ; [39 29],[34.14503817 28.85496183] ; [36.85496183 31.14503817],0
a3,1,0.476346,0.507217,[36 26] ; [43 24],[37.96899225 24.03100775] ; [41.03100775 25.96899225],0
p12,1,0.514769,0.424362,[ 2 61] ; [ 1 67],[ 1.44274809 61.55725191] ; [ 1.55725191 66.44274809],0
a8,1,0.552657,0.352579,[ 4 52] ; [ 3 62],[ 3.23966942 52.76033058] ; [ 3.76033058 61.23966942],0
a2,1,0.660735,0.192632,[14 49] ; [13 55],[12.98473282 50.01526718] ; [14.01526718 53.98473282],0
s1,1,0.660916,0.192413,[ 5 57] ; [ 7 61],[ 5.72307692 56.27692308] ; [ 6.27692308 61.72307692],0
a4,1,0.708535,0.139745,[27 35] ; [27 40],[25.95348837 36.04651163] ; [28.04651163 38.95348837],0
a5,1,0.742012,0.108366,[37 26] ; [38 30],[36.06870229 26.93129771] ; [38.93129771 29.06870229],0
b1,1,0.774824,0.081837,[34 29] ; [35 33],[33.18320611 29.81679389] ; [35.81679389 32.18320611],0
n5,1,0.835757,0.042983,[35 28] ; [39 29],[35.58778626 27.41221374] ; [38.41221374 29.58778626],0
n4,1,0.861816,0.030298,[38 25] ; [40 28],[37.51145038 25.48854962] ; [40.48854962 27.51145038],0
b4,1,0.980626,0.00059,[36 27] ; [39 29],[36.06870229 26.93129771] ; [38.93129771 29.06870229],0
