Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002238,9.343056,[ 2 13] ; [13  7],[6.42857143 8.57142857] ; [ 8.57142857 11.42857143],0
p8,1,0.163187,1.944444,[ 4 11] ; [10 10],[6. 9.] ; [ 8. 12.],0
p7,1,0.828969,0.046667,[11  4] ; [14  6],[10.71428571  4.28571429] ; [14.28571429  5.71428571],0
b1,1,0.84519,0.038126,[7 8] ; [10 10],[7.28571429 7.71428571] ; [ 9.71428571 10.28571429],0
p11,1,0.921972,0.009594,[8 7] ; [11  9],[8.14285714 6.85714286] ; [10.85714286  9.14285714],0
