Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,151.090755,[357  28] ; [15 38],[326.98630137  58.01369863] ; [45.01369863  7.98630137],1
p11,1,0.0,27.606415,[317  71] ; [27 27],[301.97285068  86.02714932] ; [42.02714932 11.97285068],1
p2,1,4e-06,21.196893,[342  45] ; [35 19],[330.83673469  56.16326531] ; [46.16326531  7.83673469],1
b1,1,5e-06,20.667997,[116 272] ; [33 21],[130.79638009 257.20361991] ; [18.20361991 35.79638009],1
a5,1,0.000424,12.424232,[307  81] ; [31 23],[296.70588235  91.29411765] ; [41.29411765 12.70588235],1
s5,1,0.001121,10.616108,[167 210] ; [11 42],[156.06046512 220.93953488] ; [21.93953488 31.06046512],0
p3,1,0.001701,9.846698,[210 177] ; [17 37],[199.20408163 187.79591837] ; [27.79591837 26.20408163],0
p6,1,0.00304,8.783206,[162 224] ; [11 42],[152.11389522 233.88610478] ; [20.88610478 32.11389522],0
v4,1,0.003487,8.533437,[378   8] ; [49  5],[374.59545455  11.40454545] ; [52.40454545  1.59545455],0
s8,1,0.004377,8.120199,[215 170] ; [19 35],[205.21640091 179.78359909] ; [28.78359909 25.21640091],0
p7,1,0.005982,7.555616,[260 116] ; [26 26],[251.25233645 124.74766355] ; [34.74766355 17.25233645],0
v1,1,0.008331,6.960888,[224 151] ; [22 32],[215.03496503 159.96503497] ; [30.96503497 23.03496503],0
r4,1,0.008936,6.835672,[367  21] ; [46  8],[362.54298643  25.45701357] ; [50.45701357  3.54298643],0
s7,1,0.009573,6.712656,[227 144] ; [22 30],[218.39007092 152.60992908] ; [30.60992908 21.39007092],0
s2,1,0.009856,6.660761,[259 127] ; [26 27],[250.59225513 135.40774487] ; [34.40774487 18.59225513],0
a4,1,0.027688,4.847374,[183 203] ; [17 37],[175.45454545 210.54545455] ; [24.54545455 29.45454545],0
n6,1,0.031714,4.613867,[339  45] ; [42 12],[334.02739726  49.97260274] ; [46.97260274  7.02739726],0
