Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,54.815153,[51 30] ; [212  10],[70.30693069 10.69306931] ; [192.69306931  29.30693069],1
p10,1,0.0,46.864967,[35 44] ; [187  36],[58.07284768 20.92715232] ; [163.92715232  59.07284768],1
p2,1,1e-06,25.18428,[44 38] ; [182  40],[60.96052632 21.03947368] ; [165.03947368  56.96052632],1
p9,1,1e-06,24.797142,[44 34] ; [185  35],[59.93959732 18.06040268] ; [169.06040268  50.93959732],1
r4,1,1e-06,24.696922,[51 31] ; [196  28],[66.18954248 15.81045752] ; [180.81045752  43.18954248],1
p8,1,6.2e-05,16.030859,[21 59] ; [115 105],[36.26666667 43.73333333] ; [ 99.73333333 120.26666667],1
n6,1,7.2e-05,15.760811,[59 23] ; [201  22],[69.90163934 12.09836066] ; [190.09836066  32.90163934],1
v4,1,0.000123,14.743693,[63 18] ; [208  15],[72.20723684  8.79276316] ; [198.79276316  24.20723684],1
p3,1,0.002089,9.469598,[22 60] ; [103 119],[33.71710526 48.28289474] ; [ 91.28289474 130.71710526],0
p7,1,0.002316,9.280471,[32 48] ; [131  88],[43.61204013 36.38795987] ; [119.38795987  99.61204013],0
p4,1,0.003529,8.511483,[30 50] ; [126  97],[41.18811881 38.81188119] ; [114.81188119 108.18811881],0
s6,1,0.003748,8.401842,[39 43] ; [143  74],[49.91304348 32.08695652] ; [132.08695652  84.91304348],0
b1,1,0.004482,8.077583,[46 36] ; [ 85 139],[35.10457516 46.89542484] ; [ 95.89542484 128.10457516],0
a1,1,0.012268,6.271777,[ 9 73] ; [  8 216],[ 4.55555556 77.44444444] ; [ 12.44444444 211.55555556],0
n3,1,0.015018,5.914339,[19 19] ; [41 14],[24.51612903 13.48387097] ; [35.48387097 19.51612903],0
v2,1,0.01528,5.883908,[21 57] ; [ 91 123],[29.91780822 48.08219178] ; [ 82.08219178 131.91780822],0
s2,1,0.02207,5.240259,[28 54] ; [108 113],[36.80528053 45.19471947] ; [ 99.19471947 121.80528053],0
p12,1,0.023064,5.163685,[ 1 80] ; [ 19 203],[ 5.34653465 75.65346535] ; [ 14.65346535 207.34653465],0
n2,1,0.032854,4.553377,[24 16] ; [44 11],[28.63157895 11.36842105] ; [39.36842105 15.63157895],0
