Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.916201,[42 50] ; [450 101],[70.39502333 21.60497667] ; [421.60497667 129.39502333],1
n4,1,0.0,44.252781,[47 47] ; [449 103],[72.17337461 21.82662539] ; [423.82662539 128.17337461],1
r4,1,1e-06,24.169273,[72 22] ; [512  40],[84.97832817  9.02167183] ; [499.02167183  52.97832817],1
r2,1,1.5e-05,18.746715,[79 13] ; [527  19],[87.38557994  4.61442006] ; [518.61442006  27.38557994],1
a5,1,0.00048,12.1899,[56 38] ; [423 129],[69.6996904 24.3003096] ; [409.3003096 142.6996904],1
p11,1,0.0011,10.650487,[67 27] ; [469  83],[77.99380805 16.00619195] ; [458.00619195  93.99380805],0
u1,1,0.002162,9.407032,[ 6 88] ; [107 445],[16.44272446 77.55727554] ; [ 96.55727554 455.44272446],0
d2,1,0.004218,8.187443,[31 63] ; [269 281],[43.78881988 50.21118012] ; [256.21118012 293.78881988],0
a4,1,0.005352,7.756343,[29 65] ; [255 296],[41.38914729 52.61085271] ; [242.61085271 308.38914729],0
u2,1,0.005888,7.584397,[27  7] ; [81 70],[19.84864865 14.15135135] ; [88.15135135 62.84864865],0
a2,1,0.007069,7.255282,[12 82] ; [141 411],[22.26315789 71.73684211] ; [130.73684211 421.26315789],0
r3,1,0.00717,7.229854,[85  9] ; [531  19],[89.91304348  4.08695652] ; [526.08695652  23.91304348],0
b1,1,0.00993,6.647458,[45 49] ; [188 364],[33.90402477 60.09597523] ; [199.09597523 352.90402477],0
p2,1,0.012312,6.265352,[72 22] ; [476  74],[79.98757764 14.01242236] ; [468.01242236  81.98757764],0
p9,1,0.013611,6.087852,[82 12] ; [518  32],[87.57763975  6.42236025] ; [512.42236025  37.57763975],0
s6,1,0.015648,5.84204,[53 41] ; [375 168],[63.15855573 30.84144427] ; [364.84144427 178.15855573],0
v3,1,0.021061,5.321772,[24 65] ; [214 324],[33.7830941 55.2169059] ; [204.2169059 333.7830941],0
d5,1,0.021837,5.258716,[69 25] ; [458  92],[76.92236025 17.07763975] ; [450.07763975  99.92236025],0
b3,1,0.025458,4.992485,[11 39] ; [123 198],[18.05929919 31.94070081] ; [115.94070081 205.05929919],0
b2,1,0.025458,4.992485,[11 39] ; [123 198],[18.05929919 31.94070081] ; [115.94070081 205.05929919],0
d1,1,0.032247,4.585319,[46 48] ; [335 217],[55.43962848 38.56037152] ; [325.56037152 226.43962848],0
p4,1,0.035658,4.413389,[45 48] ; [330 220],[54.23794712 38.76205288] ; [320.76205288 229.23794712],0
