Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.2965,[ 93 132] ; [90 34],[117.97994269 107.02005731] ; [65.02005731 58.97994269],1
v1,1,0.001028,10.776288,[ 86 137] ; [70 53],[100.5433526 122.4566474] ; [55.4566474 67.5433526],0
s8,1,0.001937,9.608352,[ 72 157] ; [61 66],[ 85.55337079 143.44662921] ; [47.44662921 79.55337079],0
n5,1,0.002164,9.404816,[157  72] ; [106  21],[169.17696629  59.82303371] ; [93.82303371 33.17696629],0
s7,1,0.002664,9.024482,[ 85 138] ; [66 54],[ 98.17201166 124.82798834] ; [52.82798834 67.17201166],0
n4,1,0.003477,8.53865,[161  68] ; [107  20],[172.39325843  56.60674157] ; [95.60674157 31.39325843],0
u1,1,0.004214,8.189149,[ 36 194] ; [36 91],[ 46.38655462 183.61344538] ; [ 25.61344538 101.38655462],0
p3,1,0.006327,7.454664,[ 69 161] ; [56 70],[ 80.75842697 149.24157303] ; [44.24157303 81.75842697],0
d2,1,0.008962,6.830472,[100 128] ; [73 52],[111.73937677 116.26062323] ; [61.26062323 63.73937677],0
r1,1,0.015387,5.871596,[160  68] ; [104  23],[169.55492958  58.44507042] ; [94.44507042 32.55492958],0
s6,1,0.027487,4.85994,[138  90] ; [91 35],[147.49152542  80.50847458] ; [81.50847458 44.49152542],0
a2,1,0.038166,4.297612,[ 48 182] ; [39 88],[ 56.05042017 173.94957983] ; [30.94957983 96.05042017],0
d5,1,0.042436,4.11771,[176  53] ; [109  18],[183.32865169  45.67134831] ; [101.67134831  25.32865169],0
a3,1,0.048635,3.8879,[152  77] ; [97 30],[160.17134831  68.82865169] ; [88.82865169 38.17134831],0
p12,1,0.061799,3.488427,[  9 221] ; [ 11 116],[ 12.88515406 217.11484594] ; [  7.11484594 119.88515406],0
a1,1,0.07713,3.124367,[  7 223] ; [  9 118],[ 10.30812325 219.69187675] ; [  5.69187675 121.30812325],0
r3,1,0.07976,3.069791,[211  18] ; [122   4],[214.8084507  14.1915493] ; [118.1915493   7.8084507],0
r2,1,0.094575,2.794724,[204  22] ; [121   6],[208.07365439  17.92634561] ; [116.92634561  10.07365439],0
d1,1,0.100679,2.694747,[115 115] ; [75 52],[122.40896359 107.59103641] ; [67.59103641 59.40896359],0
v4,1,0.101136,2.687544,[207  22] ; [121   6],[210.98876404  18.01123596] ; [117.01123596   9.98876404],0
u3,1,0.106342,2.607761,[38 39] ; [20 10],[41.73831776 35.26168224] ; [16.26168224 13.73831776],0
r4,1,0.107935,2.5842,[190  40] ; [113  14],[195.21008403  34.78991597] ; [107.78991597  19.21008403],0
s4,1,0.134175,2.243523,[ 45 182] ; [ 17 109],[ 39.86968839 187.13031161] ; [ 22.13031161 103.86968839],0
p10,1,0.14005,2.177409,[164  63] ; [100  26],[169.76770538  57.23229462] ; [94.23229462 31.76770538],0
d4,1,0.185781,1.750758,[174  56] ; [103  23],[178.96067416  51.03932584] ; [98.03932584 27.96067416],0
u2,1,0.203122,1.619782,[34 42] ; [17 12],[36.91428571 39.08571429] ; [14.08571429 14.91428571],0
p7,1,0.218948,1.511251,[ 92 136] ; [58 65],[ 97.43589744 130.56410256] ; [52.56410256 70.43589744],0
s2,1,0.219505,1.507607,[103 125] ; [65 60],[108.50991501 119.49008499] ; [59.49008499 65.50991501],0
b5,1,0.235237,1.408915,[145  85] ; [88 39],[150.11204482  79.88795518] ; [82.88795518 44.11204482],0
a6,1,0.276346,1.18497,[150  80] ; [90 37],[154.62184874  75.37815126] ; [85.37815126 41.62184874],0
b4,1,0.352843,0.863205,[137  93] ; [82 45],[141.09243697  88.90756303] ; [77.90756303 49.09243697],0
d3,1,0.360833,0.834993,[144  85] ; [86 41],[147.9494382  81.0505618] ; [82.0505618 44.9494382],0
p4,1,0.406312,0.689565,[ 99 131] ; [60 66],[102.7247191 127.2752809] ; [56.2752809 69.7247191],0
a5,1,0.440733,0.594373,[152  78] ; [89 38],[155.26610644  74.73389356] ; [85.73389356 41.26610644],0
a8,1,0.443915,0.586142,[ 23 193] ; [15 96],[ 25.10091743 190.89908257] ; [12.89908257 98.10091743],0
n2,1,0.518767,0.416345,[51 19] ; [22 11],[49.61165049 20.38834951] ; [23.38834951  9.61165049],0
s5,1,0.537509,0.380177,[ 69 155] ; [34 89],[ 66.48991354 157.51008646] ; [36.51008646 86.48991354],0
u4,1,0.544473,0.367313,[  2 228] ; [  2 125],[  2.57703081 227.42296919] ; [  1.42296919 125.57703081],0
