Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.12724,[72 31] ; [230 299],[49.21835443 53.78164557] ; [252.78164557 276.21835443],1
s6,1,1e-06,23.420922,[88 16] ; [315 213],[66.3164557 37.6835443] ; [336.6835443 191.3164557],1
s5,1,6e-06,20.546151,[47 53] ; [129 393],[28.29581994 71.70418006] ; [147.70418006 374.29581994],1
s3,1,4e-05,16.849981,[76 28] ; [268 256],[56.96815287 47.03184713] ; [287.03184713 236.96815287],1
s7,1,0.000536,11.986593,[64 42] ; [215 297],[47.85436893 58.14563107] ; [231.14563107 280.85436893],1
v2,1,0.002771,8.952748,[45 57] ; [308 204],[58.64169381 43.35830619] ; [294.35830619 217.64169381],0
a8,1,0.003377,8.591428,[ 5 95] ; [ 79 406],[14.35897436 85.64102564] ; [ 69.64102564 415.35897436],0
b2,1,0.011591,6.372422,[13 48] ; [127 206],[21.6751269 39.3248731] ; [118.3248731 214.6751269],0
b3,1,0.011591,6.372422,[13 48] ; [127 206],[21.6751269 39.3248731] ; [118.3248731 214.6751269],0
v3,1,0.018742,5.525458,[28 75] ; [204 313],[38.54193548 64.45806452] ; [193.45806452 323.54193548],0
n4,1,0.025439,4.993753,[73 33] ; [421 113],[81.81875 24.18125] ; [412.18125 121.81875],0
d2,1,0.061607,3.493574,[40 66] ; [253 278],[48.7566719 57.2433281] ; [244.2433281 286.7566719],0
p6,1,0.063704,3.438225,[43 62] ; [166 359],[34.83333333 70.16666667] ; [174.16666667 350.83333333],0
r4,1,0.076357,3.140789,[90 16] ; [484  50],[95.06875 10.93125] ; [478.93125  55.06875],0
r1,1,0.080243,3.05998,[77 29] ; [426 105],[83.70172684 22.29827316] ; [419.29827316 111.70172684],0
a1,1,0.122835,2.380797,[  1 105] ; [ 21 513],[  3.64375 102.35625] ; [ 18.35625 515.64375],0
r3,1,0.135489,2.22846,[100   6] ; [516  15],[102.50549451   3.49450549] ; [513.49450549  17.50549451],0
a3,1,0.145483,2.118981,[67 39] ; [375 158],[73.32081377 32.67918623] ; [368.67918623 164.32081377],0
a6,1,0.148485,2.087747,[66 40] ; [370 163],[72.32550861 33.67449139] ; [363.67449139 169.32550861],0
d5,1,0.151046,2.061656,[79 27] ; [430 103],[84.43505477 21.56494523] ; [424.56494523 108.43505477],0
s8,1,0.198551,1.653003,[51 55] ; [220 312],[45.02507837 60.97492163] ; [225.97492163 306.02507837],0
s1,1,0.226765,1.461039,[  4 101] ; [ 10 515],[  2.33333333 102.66666667] ; [ 11.66666667 513.33333333],0
a5,1,0.231487,1.4317,[72 34] ; [393 141],[77.015625 28.984375] ; [387.984375 146.015625],0
a7,1,0.232884,1.423157,[70 36] ; [382 150],[75.09717868 30.90282132] ; [376.90282132 155.09717868],0
v1,1,0.234945,1.41067,[50 55] ; [279 238],[55.53858521 49.46141479] ; [273.46141479 243.53858521],0
n2,1,0.257625,1.281472,[21  4] ; [79 29],[18.79699248  6.20300752] ; [81.20300752 26.79699248],0
p10,1,0.261395,1.261352,[93 13] ; [441  88],[89.14015748 16.85984252] ; [444.85984252  84.14015748],0
r2,1,0.278931,1.172289,[97  9] ; [495  30],[99.44849445  6.55150555] ; [492.55150555  32.44849445],0
p8,1,0.292682,1.107244,[59 44] ; [271 254],[54.12420382 48.87579618] ; [275.87579618 249.12420382],0
p9,1,0.293645,1.102832,[95 11] ; [453  75],[91.6214511 14.3785489] ; [456.3785489  71.6214511],0
p2,1,0.313838,1.014455,[87 19] ; [456  75],[90.35792779 15.64207221] ; [452.64207221  78.35792779],0
u2,1,0.330376,0.947424,[20 19] ; [94 63],[22.68367347 16.31632653] ; [91.31632653 65.68367347],0
p3,1,0.33855,0.915913,[54 52] ; [244 288],[49.51097179 56.48902821] ; [248.48902821 283.51097179],0
d1,1,0.338805,0.914949,[56 50] ; [309 225],[60.453125 45.546875] ; [304.546875 229.453125],0
u3,1,0.341779,0.903746,[25 14] ; [88 70],[22.37055838 16.62944162] ; [90.62944162 67.37055838],0
d3,1,0.367654,0.811579,[76 30] ; [359 175],[72.046875 33.953125] ; [362.953125 171.046875],0
d4,1,0.377949,0.777362,[83 23] ; [436  96],[86.22884013 19.77115987] ; [432.77115987  99.22884013],0
a4,1,0.407781,0.685261,[42 64] ; [234 298],[45.85579937 60.14420063] ; [230.14420063 301.85579937],0
b1,1,0.44155,0.592252,[33 73] ; [187 347],[36.4375 69.5625] ; [183.5625 350.4375],0
p12,1,0.462566,0.539678,[  5 101] ; [ 35 494],[ 6.67716535 99.32283465] ; [ 33.32283465 495.67716535],0
p1,1,0.465115,0.533557,[  5 101] ; [ 35 495],[ 6.66666667 99.33333333] ; [ 33.33333333 496.66666667],0
p7,1,0.476372,0.507158,[68 34] ; [328 193],[64.83467095 37.16532905] ; [331.16532905 189.83467095],0
n5,1,0.50673,0.440814,[82 24] ; [393 136],[79.29133858 26.70866142] ; [395.70866142 133.29133858],0
a2,1,0.546034,0.364471,[21 85] ; [120 414],[23.353125 82.646875] ; [117.646875 416.353125],0
p4,1,0.601622,0.272556,[63 43] ; [301 230],[60.57142857 45.42857143] ; [303.42857143 227.57142857],0
u1,1,0.715693,0.132656,[19 87] ; [ 88 446],[17.721875 88.278125] ; [ 89.278125 444.721875],0
n6,1,0.768794,0.086408,[90 15] ; [450  82],[89.01098901 15.98901099] ; [450.98901099  81.01098901],0
b5,1,0.81632,0.053954,[65 41] ; [321 213],[63.93125 42.06875] ; [322.06875 211.93125],0
b4,1,0.818063,0.052917,[64 42] ; [316 218],[62.9375 43.0625] ; [317.0625 216.9375],0
n1,1,0.893238,0.018012,[ 9 16] ; [37 70],[ 8.71212121 16.28787879] ; [37.28787879 69.71212121],0
n3,1,0.916919,0.010882,[19  6] ; [81 27],[18.79699248  6.20300752] ; [81.20300752 26.79699248],0
v4,1,0.950203,0.0039,[100   5] ; [504  26],[99.87401575  5.12598425] ; [504.12598425  25.87401575],0
