Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,33.178775,[15 59] ; [32 11],[29.72649573 44.27350427] ; [17.27350427 25.72649573],1
p7,1,1.9e-05,18.314383,[26 47] ; [33 10],[37.12931034 35.87068966] ; [21.87068966 21.12931034],1
p8,1,2.6e-05,17.72532,[22 54] ; [29 13],[32.84745763 43.15254237] ; [18.15254237 23.84745763],1
a5,1,0.000779,11.290058,[24 53] ; [27 16],[32.725 44.275] ; [18.275 24.725],1
p6,1,0.002074,9.482737,[15 61] ; [20 23],[22.35294118 53.64705882] ; [12.64705882 30.35294118],0
p5,1,0.002552,9.102893,[ 2 74] ; [ 8 35],[ 6.38655462 69.61344538] ; [ 3.61344538 39.38655462],0
r4,1,0.004151,8.216767,[47 30] ; [37  6],[53.9 23.1] ; [30.1 12.9],0
a6,1,0.007354,7.18448,[36 41] ; [31 12],[42.99166667 34.00833333] ; [24.00833333 18.99166667],0
s7,1,0.016986,5.697856,[17 56] ; [18 22],[22.61061947 50.38938053] ; [12.38938053 27.61061947],0
r2,1,0.020108,5.40247,[56 21] ; [39  4],[60.95833333 16.04166667] ; [34.04166667  8.95833333],0
v2,1,0.044875,4.023332,[14 58] ; [15 26],[18.47787611 53.52212389] ; [10.52212389 30.47787611],0
p12,1,0.046252,3.972405,[ 4 72] ; [ 7 36],[ 7.02521008 68.97478992] ; [ 3.97478992 39.02521008],0
s2,1,0.054094,3.709785,[22 54] ; [20 23],[26.82352941 49.17647059] ; [15.17647059 27.82352941],0
n6,1,0.057141,3.618496,[50 27] ; [35  8],[54.54166667 22.45833333] ; [30.45833333 12.54166667],0
p2,1,0.059663,3.546728,[46 31] ; [33 10],[50.69166667 26.30833333] ; [28.30833333 14.69166667],0
v3,1,0.062535,3.468854,[14 61] ; [14 27],[18.10344828 56.89655172] ; [ 9.89655172 31.10344828],0
p1,1,0.086643,2.935669,[ 5 72] ; [ 7 36],[ 7.7 69.3] ; [ 4.3 38.7],0
r3,1,0.086643,2.935669,[58 19] ; [38  5],[61.6 15.4] ; [34.4  8.6],0
n4,1,0.091038,2.855922,[41 35] ; [30 13],[45.34453782 30.65546218] ; [25.65546218 17.34453782],0
s8,1,0.092542,2.829583,[15 62] ; [14 28],[18.76470588 58.23529412] ; [10.23529412 31.76470588],0
p10,1,0.094616,2.794022,[40 34] ; [30 13],[44.27350427 29.72649573] ; [25.72649573 17.27350427],0
d1,1,0.096606,2.760704,[ 1 76] ; [ 3 40],[ 2.56666667 74.43333333] ; [ 1.43333333 41.56666667],0
v4,1,0.099607,2.711828,[60 16] ; [39  4],[63.22689076 12.77310924] ; [35.77310924  7.22689076],0
r1,1,0.099694,2.710426,[40 37] ; [29 14],[44.275 32.725] ; [24.725 18.275],0
s6,1,0.113036,2.511255,[31 45] ; [23 18],[35.07692308 40.92307692] ; [18.92307692 22.07692308],0
n1,1,0.114918,2.485247,[14 19] ; [1 7],[12.07317073 20.92682927] ; [2.92682927 5.07317073],0
b4,1,0.125947,2.34176,[39 38] ; [28 15],[42.99166667 34.00833333] ; [24.00833333 18.99166667],0
b5,1,0.133366,2.25288,[45 32] ; [19 24],[41.06666667 35.93333333] ; [22.93333333 20.06666667],0
p11,1,0.138837,2.190807,[49 28] ; [33 10],[52.61666667 24.38333333] ; [29.38333333 13.61666667],0
s5,1,0.175941,1.831579,[16 60] ; [13 27],[19. 57.] ; [10. 30.],0
n3,1,0.176914,1.823362,[20 12] ; [7 1],[21.6 10.4] ; [5.4 2.6],0
a7,1,0.191653,1.704866,[37 40] ; [26 17],[40.425 36.575] ; [22.575 20.425],0
p9,1,0.201884,1.628691,[46 28] ; [31 11],[49.12068966 24.87931034] ; [27.87931034 14.12068966],0
s3,1,0.208596,1.581142,[32 43] ; [23 19],[35.25641026 39.74358974] ; [19.74358974 22.25641026],0
a2,1,0.249656,1.325227,[ 2 75] ; [ 3 40],[ 3.20833333 73.79166667] ; [ 1.79166667 41.20833333],0
n2,1,0.26638,1.235294,[24 10] ; [4 4],[22.66666667 11.33333333] ; [5.33333333 2.66666667],0
d3,1,0.274398,1.194626,[31 46] ; [13 30],[28.23333333 48.76666667] ; [15.76666667 27.23333333],0
s1,1,0.301583,1.067183,[ 5 70] ; [ 1 42],[ 3.81355932 71.18644068] ; [ 2.18644068 40.81355932],0
d2,1,0.33853,0.91599,[14 63] ; [11 32],[16.04166667 60.95833333] ; [ 8.95833333 34.04166667],0
s4,1,0.42359,0.640333,[19 57] ; [ 8 35],[17.24369748 58.75630252] ; [ 9.75630252 33.24369748],0
u2,1,0.431363,0.619152,[19 26] ; [13 12],[20.57142857 24.42857143] ; [11.42857143 13.57142857],0
a1,1,0.457798,0.551272,[ 3 74] ; [ 3 40],[ 3.85 73.15] ; [ 2.15 40.85],0
a4,1,0.459894,0.546153,[12 65] ; [ 9 34],[13.475 63.525] ; [ 7.525 35.475],0
u1,1,0.547852,0.361179,[ 2 75] ; [ 2 41],[ 2.56666667 74.43333333] ; [ 1.43333333 41.56666667],0
a8,1,0.629629,0.232564,[ 9 63] ; [ 4 38],[ 8.21052632 63.78947368] ; [ 4.78947368 37.21052632],0
n5,1,0.68256,0.167258,[46 29] ; [28 15],[47.03389831 27.96610169] ; [26.96610169 16.03389831],0
u3,1,0.712316,0.135975,[16 29] ; [10 15],[16.71428571 28.28571429] ; [ 9.28571429 15.71428571],0
b1,1,0.807762,0.059202,[34 43] ; [18 25],[33.36666667 43.63333333] ; [18.63333333 24.36666667],0
b3,1,0.851787,0.034909,[11 28] ; [ 7 16],[11.32258065 27.67741935] ; [ 6.67741935 16.32258065],0
b2,1,0.851787,0.034909,[11 28] ; [ 7 16],[11.32258065 27.67741935] ; [ 6.67741935 16.32258065],0
a3,1,0.909207,0.013005,[31 45] ; [18 25],[31.29411765 44.70588235] ; [17.70588235 25.29411765],0
d4,1,0.953688,0.003373,[34 42] ; [19 24],[33.8487395 42.1512605] ; [19.1512605 23.8487395],0
