Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,63.74248,[123  14] ; [29 47],[97.76525822 39.23474178] ; [54.23474178 21.76525822],1
p11,1,0.642682,0.215251,[116  22] ; [62 14],[114.78504673  23.21495327] ; [63.21495327 12.78504673],0
n1,1,0.654211,0.200632,[10 13] ; [12 12],[10.76595745 12.23404255] ; [11.23404255 12.76595745],0
u4,1,0.657353,0.196755,[  3 135] ; [ 1 75],[  2.57943925 135.42056075] ; [ 1.42056075 74.57943925],0
p5,1,0.674778,0.176064,[ 31 107] ; [19 57],[ 32.24299065 105.75700935] ; [17.75700935 58.24299065],0
s6,1,0.686315,0.163103,[120  16] ; [63 10],[119.08133971  16.91866029] ; [63.91866029  9.08133971],0
a1,1,0.706554,0.141743,[  9 129] ; [ 6 70],[  9.6728972 128.3271028] ; [ 5.3271028 70.6728972],0
p6,1,0.781207,0.077143,[80 58] ; [42 33],[79.04225352 58.95774648] ; [42.95774648 32.04225352],0
v4,1,0.81518,0.054639,[134   3] ; [72  2],[133.7535545   3.2464455] ; [72.2464455  1.7535545],0
s7,1,0.81824,0.052812,[92 41] ; [48 23],[91.2745098 41.7254902] ; [48.7254902 22.2745098],0
p1,1,0.846898,0.037279,[ 17 120] ; [10 65],[ 17.44811321 119.55188679] ; [ 9.55188679 65.44811321],0
p2,1,0.899159,0.016059,[126  12] ; [69  7],[125.74766355  12.25233645] ; [69.25233645  6.74766355],0
n2,1,0.947315,0.004366,[19  4] ; [20  4],[19.08510638  3.91489362] ; [19.91489362  4.08510638],0
