Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,39.130149,[31  5] ; [ 7 37],[17.1 18.9] ; [20.9 23.1],1
d4,1,2e-06,22.506178,[34  1] ; [21 23],[24.36708861 10.63291139] ; [30.63291139 13.36708861],1
d5,1,3e-06,21.661631,[34  2] ; [20 24],[24.3 11.7] ; [29.7 14.3],1
d3,1,5.3e-05,16.322607,[30  6] ; [17 27],[21.15 14.85] ; [25.85 18.15],1
u1,1,0.000982,10.860649,[10 26] ; [ 1 43],[ 4.95 31.05] ; [ 6.05 37.95],1
a4,1,0.0031,8.747409,[18 18] ; [ 8 35],[11.84810127 24.15189873] ; [14.15189873 28.84810127],0
a2,1,0.01739,5.656566,[ 8 28] ; [ 2 42],[ 4.5 31.5] ; [ 5.5 38.5],0
a3,1,0.022406,5.213957,[27  9] ; [22 22],[22.05 13.95] ; [26.95 17.05],0
p7,1,0.053383,3.731876,[16 19] ; [29 14],[20.19230769 14.80769231] ; [24.80769231 18.19230769],0
s8,1,0.113333,2.507123,[15 21] ; [11 33],[11.7 24.3] ; [14.3 29.7],0
b4,1,0.118831,2.43266,[25 11] ; [23 21],[21.6 14.4] ; [26.4 17.6],0
p10,1,0.129693,2.296178,[15 21] ; [11 32],[11.84810127 24.15189873] ; [14.15189873 28.84810127],0
s1,1,0.146349,2.109895,[ 2 33] ; [ 7 36],[ 4.03846154 30.96153846] ; [ 4.96153846 38.03846154],0
s6,1,0.153912,2.033042,[26 10] ; [25 19],[22.95 13.05] ; [28.05 15.95],0
u2,1,0.154833,2.023979,[7 2] ; [11 11],[5.22580645 3.77419355] ; [12.77419355  9.22580645],0
n5,1,0.173571,1.85183,[25 11] ; [24 20],[22.05 13.95] ; [26.95 17.05],0
s5,1,0.189418,1.722135,[11 24] ; [ 8 35],[ 8.52564103 26.47435897] ; [10.47435897 32.52564103],0
a7,1,0.193239,1.69275,[24 12] ; [23 21],[21.15 14.85] ; [25.85 18.15],0
p3,1,0.212097,1.557053,[10 24] ; [19 25],[12.64102564 21.35897436] ; [16.35897436 27.64102564],0
a1,1,0.215947,1.5311,[ 3 33] ; [ 1 43],[ 1.8 34.2] ; [ 2.2 41.8],0
u3,1,0.228041,1.453039,[7 2] ; [12 10],[5.51612903 3.48387097] ; [13.48387097  8.51612903],0
b3,1,0.242997,1.363121,[ 8 14] ; [ 6 22],[ 6.16 15.84] ; [ 7.84 20.16],0
b2,1,0.242997,1.363121,[ 8 14] ; [ 6 22],[ 6.16 15.84] ; [ 7.84 20.16],0
n3,1,0.262871,1.253571,[6 6] ; [10  4],[7.38461538 4.61538462] ; [8.61538462 5.38461538],0
a5,1,0.270912,1.212121,[24 12] ; [24 20],[21.6 14.4] ; [26.4 17.6],0
n4,1,0.275313,1.190083,[27  9] ; [28 16],[24.75 11.25] ; [30.25 13.75],0
p8,1,0.278301,1.17537,[16 20] ; [14 29],[13.67088608 22.32911392] ; [16.32911392 26.67088608],0
p1,1,0.294291,1.099888,[ 5 31] ; [ 3 41],[ 3.6 32.4] ; [ 4.4 39.6],0
s2,1,0.295744,1.093286,[23 13] ; [23 21],[20.7 15.3] ; [25.3 18.7],0
n6,1,0.368373,0.809145,[24 12] ; [25 19],[22.05 13.95] ; [26.95 17.05],0
s7,1,0.388437,0.743829,[17 16] ; [17 24],[15.16216216 17.83783784] ; [18.83783784 22.16216216],0
a6,1,0.398364,0.713258,[23 13] ; [24 20],[21.15 14.85] ; [25.85 18.15],0
n2,1,0.411314,0.675,[7 5] ; [11  4],[8. 4.] ; [10.  5.],0
a8,1,0.434123,0.611768,[ 2 29] ; [ 5 37],[ 2.97260274 28.02739726] ; [ 4.02739726 37.97260274],0
p2,1,0.450927,0.568321,[25 11] ; [27 17],[23.4 12.6] ; [28.6 15.4],0
r3,1,0.455193,0.55769,[33  3] ; [38  6],[31.95  4.05] ; [39.05  4.95],0
r2,1,0.455193,0.55769,[33  3] ; [38  6],[31.95  4.05] ; [39.05  4.95],0
r4,1,0.458302,0.550038,[27  9] ; [36  8],[28.35  7.65] ; [34.65  9.35],0
v4,1,0.486415,0.484448,[29  6] ; [38  5],[30.06410256  4.93589744] ; [36.93589744  6.06410256],0
b5,1,0.54286,0.370265,[18 18] ; [25 19],[19.35 16.65] ; [23.65 20.35],0
r1,1,0.553854,0.350458,[29  7] ; [33 11],[27.9  8.1] ; [34.1  9.9],0
n1,1,0.561471,0.337163,[6 5] ; [6 8],[5.28 5.72] ; [6.72 7.28],0
v3,1,0.683468,0.166248,[11 25] ; [15 28],[11.84810127 24.15189873] ; [14.15189873 28.84810127],0
p11,1,0.717812,0.130599,[19 17] ; [25 19],[19.8 16.2] ; [24.2 19.8],0
v2,1,0.72298,0.125655,[14 20] ; [16 27],[13.24675325 20.75324675] ; [16.75324675 26.24675325],0
s4,1,0.744292,0.10639,[ 8 26] ; [ 9 35],[ 7.41025641 26.58974359] ; [ 9.58974359 34.41025641],0
p5,1,0.796118,0.066757,[ 2 34] ; [ 3 40],[ 2.27848101 33.72151899] ; [ 2.72151899 40.27848101],0
p6,1,0.882742,0.021755,[ 9 25] ; [11 33],[ 8.71794872 25.28205128] ; [11.28205128 32.71794872],0
b1,1,0.891519,0.0186,[21 15] ; [25 19],[20.7 15.3] ; [25.3 18.7],0
v1,1,0.945406,0.004689,[15 21] ; [18 26],[14.85 21.15] ; [18.15 25.85],0
p4,1,1.0,0.0,[18 18] ; [22 22],[18. 18.] ; [22. 22.],0
