Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,41.509338,[27 29] ; [114  11],[43.62430939 12.37569061] ; [97.37569061 27.62430939],1
r2,1,0.66259,0.190393,[50  5] ; [116   9],[50.72222222  4.27777778] ; [115.27777778   9.72222222],0
a1,1,0.687979,0.161282,[ 4 52] ; [  7 118],[ 3.40331492 52.59668508] ; [  7.59668508 117.40331492],0
a7,1,0.798052,0.065469,[37 19] ; [85 40],[37.74585635 18.25414365] ; [84.25414365 40.74585635],0
r4,1,0.802844,0.062334,[50  6] ; [110  15],[49.50276243  6.49723757] ; [110.49723757  14.50276243],0
a5,1,0.866444,0.028284,[41 15] ; [93 32],[41.45856354 14.54143646] ; [92.54143646 32.45856354],0
v2,1,0.871424,0.026195,[23 31] ; [54 69],[23.49152542 30.50847458] ; [53.50847458 69.49152542],0
d1,1,0.917637,0.010694,[30 26] ; [68 57],[30.32044199 25.67955801] ; [67.67955801 57.32044199],0
n2,1,0.963583,0.002085,[11  6] ; [17  9],[11.06976744  5.93023256] ; [16.93023256  9.06976744],0
p2,1,0.966565,0.001757,[46 10] ; [103  22],[46.09944751  9.90055249] ; [102.90055249  22.09944751],0
r3,1,0.966784,0.001734,[52  4] ; [114   9],[51.93296089  4.06703911] ; [114.06703911   8.93296089],0
p12,1,0.977947,0.000764,[ 4 52] ; [  9 115],[ 4.04444444 51.95555556] ; [  8.95555556 115.04444444],0
