Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,73.918387,[271  22] ; [46 40],[245.06860158  47.93139842] ; [71.93139842 14.06860158],1
r2,1,0.0,26.980509,[275  14] ; [62 19],[263.22432432  25.77567568] ; [73.77567568  7.22432432],1
v4,1,4e-06,21.461863,[274  18] ; [66 20],[262.64550265  29.35449735] ; [77.35449735  8.64550265],1
r3,1,0.000223,13.623463,[275  17] ; [70 16],[266.50793651  25.49206349] ; [78.49206349  7.50793651],1
a5,1,0.000378,12.635946,[227  66] ; [50 36],[214.14511873  78.85488127] ; [62.85488127 23.14511873],1
p2,1,0.00058,11.837671,[235  55] ; [53 31],[223.31550802  66.68449198] ; [64.68449198 19.31550802],1
p10,1,0.001645,9.90856,[224  65] ; [50 33],[212.8655914  76.1344086] ; [61.1344086 21.8655914],0
p8,1,0.005458,7.720952,[149 139] ; [29 55],[137.80645161 150.19354839] ; [40.19354839 43.80645161],0
v1,1,0.00691,7.296257,[146 143] ; [28 55],[135.17741935 153.82258065] ; [38.82258065 44.17741935],0
s8,1,0.00833,6.961082,[ 81 209] ; [12 74],[ 71.7287234 218.2712766] ; [21.2712766 64.7287234],0
p7,1,0.009308,6.762825,[175 111] ; [38 46],[164.64324324 121.35675676] ; [48.35675676 35.64324324],0
v2,1,0.013645,6.083516,[164 121] ; [36 49],[154.05405405 130.94594595] ; [45.94594595 39.05405405],0
u1,1,0.014712,5.950587,[ 52 241] ; [ 6 80],[ 44.83905013 248.16094987] ; [13.16094987 72.83905013],0
u3,1,0.021384,5.295257,[47 36] ; [ 8 18],[41.88073394 41.11926606] ; [13.11926606 12.88073394],0
d1,1,0.032133,4.591367,[197  96] ; [47 39],[188.63324538 104.36675462] ; [55.36675462 30.63324538],0
a6,1,0.034965,4.446876,[212  81] ; [52 34],[204.09498681  88.90501319] ; [59.90501319 26.09498681],0
a2,1,0.036512,4.37304,[ 68 225] ; [11 75],[ 61.07387863 231.92612137] ; [17.92612137 68.07387863],0
p4,1,0.047249,3.936508,[152 136] ; [34 50],[144. 144.] ; [42. 42.],0
p11,1,0.049333,3.863984,[228  65] ; [58 28],[221.10290237  71.89709763] ; [64.89709763 21.10290237],0
d3,1,0.058198,3.588018,[227  66] ; [58 28],[220.3298153  72.6701847] ; [64.6701847 21.3298153],0
p1,1,0.077839,3.109463,[ 15 275] ; [ 9 77],[ 18.5106383 271.4893617] ; [ 5.4893617 80.5106383],0
s5,1,0.098066,2.736721,[ 62 224] ; [11 71],[ 56.73369565 229.26630435] ; [16.26630435 65.73369565],0
a7,1,0.10416,2.64066,[217  76] ; [56 30],[211.05277045  81.94722955] ; [61.94722955 24.05277045],0
d5,1,0.106727,2.60203,[261  32] ; [71 15],[256.66490765  36.33509235] ; [75.33509235 10.66490765],0
p9,1,0.127443,2.323376,[230  60] ; [60 24],[224.86631016  65.13368984] ; [65.13368984 18.86631016],0
p3,1,0.166431,1.914801,[129 163] ; [30 54],[123.4787234 168.5212766] ; [35.5212766 48.4787234],0
