Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.260595,[85  8] ; [1 7],[79.18811881 13.81188119] ; [6.81188119 1.18811881],1
v4,1,0.000388,12.586832,[89  4] ; [5 3],[86.55445545  6.44554455] ; [7.44554455 0.55445545],1
p11,1,0.009927,6.647949,[65 28] ; [2 6],[61.69306931 31.30693069] ; [5.30693069 2.69306931],0
s6,1,0.015431,5.866605,[63 30] ; [2 6],[59.85148515 33.14851485] ; [5.14851485 2.85148515],0
r1,1,0.018376,5.559967,[70 22] ; [3 5],[67.16 24.84] ; [5.84 2.16],0
a6,1,0.032903,4.550831,[59 34] ; [2 6],[56.16831683 36.83168317] ; [4.83168317 3.16831683],0
r2,1,0.039068,4.257892,[86  5] ; [6 2],[84.56565657  6.43434343] ; [7.43434343 0.56565657],0
d5,1,0.069214,3.301552,[73 20] ; [4 4],[70.9009901 22.0990099] ; [6.0990099 1.9009901],0
u3,1,0.081723,3.030303,[26  7] ; [1 2],[24.75  8.25] ; [2.25 0.75],0
a5,1,0.101974,2.674398,[71 22] ; [4 4],[69.05940594 23.94059406] ; [5.94059406 2.05940594],0
p2,1,0.107547,2.589899,[78 14] ; [5 3],[76.36 15.64] ; [6.64 1.36],0
n1,1,0.143583,2.139137,[ 5 15] ; [2 1],[ 6.08695652 13.91304348] ; [0.91304348 2.08695652],0
s5,1,0.178834,1.80729,[31 55] ; [1 7],[29.27659574 56.72340426] ; [2.72340426 5.27659574],0
s3,1,0.187995,1.733262,[50 42] ; [2 5],[48.32323232 43.67676768] ; [3.67676768 3.32323232],0
a7,1,0.217252,1.522432,[66 27] ; [4 4],[64.45544554 28.54455446] ; [5.54455446 2.45544554],0
u2,1,0.268372,1.225051,[21 11] ; [1 2],[20.11428571 11.88571429] ; [1.88571429 1.11428571],0
p4,1,0.276195,1.185719,[64 29] ; [4 4],[62.61386139 30.38613861] ; [5.38613861 2.61386139],0
d1,1,0.287217,1.132619,[53 40] ; [3 5],[51.56435644 41.43564356] ; [4.43564356 3.56435644],0
d2,1,0.294802,1.097561,[41 52] ; [2 6],[39.59405941 53.40594059] ; [3.40594059 4.59405941],0
p10,1,0.296934,1.087912,[62 29] ; [4 4],[60.66666667 30.33333333] ; [5.33333333 2.66666667],0
s1,1,0.304963,1.052366,[ 4 89] ; [1 7],[ 4.6039604 88.3960396] ; [0.3960396 7.6039604],0
d4,1,0.400242,0.707598,[80 13] ; [6 2],[79.18811881 13.81188119] ; [6.81188119 1.18811881],0
n3,1,0.434672,0.610307,[17  3] ; [2 1],[16.52173913  3.47826087] ; [2.47826087 0.52173913],0
a4,1,0.442434,0.589963,[36 57] ; [2 6],[34.99009901 58.00990099] ; [3.00990099 4.99009901],0
p9,1,0.485537,0.486401,[68 24] ; [5 3],[67.16 24.84] ; [5.84 2.16],0
s4,1,0.507431,0.439361,[21 72] ; [1 7],[20.25742574 72.74257426] ; [1.74257426 6.25742574],0
p7,1,0.53268,0.389277,[67 25] ; [5 3],[66.24 25.76] ; [5.76 2.24],0
n6,1,0.58947,0.291173,[55 37] ; [4 4],[54.28 37.72] ; [4.72 3.28],0
v1,1,0.617533,0.249351,[36 52] ; [4 4],[36.66666667 51.33333333] ; [3.33333333 4.66666667],0
s2,1,0.63398,0.226702,[43 50] ; [3 5],[42.35643564 50.64356436] ; [3.64356436 4.35643564],0
v3,1,0.756908,0.095817,[26 60] ; [2 6],[25.61702128 60.38297872] ; [2.38297872 5.61702128],0
p8,1,0.792008,0.06954,[51 42] ; [4 4],[50.64356436 42.35643564] ; [4.35643564 3.64356436],0
n4,1,0.792008,0.06954,[42 51] ; [4 4],[42.35643564 50.64356436] ; [3.64356436 4.35643564],0
d3,1,0.80886,0.058514,[66 27] ; [6 2],[66.2970297 26.7029703] ; [5.7029703 2.2970297],0
b5,1,0.852668,0.03449,[55 38] ; [5 3],[55.24752475 37.75247525] ; [4.75247525 3.24752475],0
b4,1,0.860044,0.031088,[61 32] ; [5 3],[60.77227723 32.22772277] ; [5.22772277 2.77227723],0
p1,1,0.889474,0.019313,[13 78] ; [1 7],[12.86868687 78.13131313] ; [1.13131313 6.86868687],0
a3,1,0.909039,0.013053,[60 33] ; [5 3],[59.85148515 33.14851485] ; [5.14851485 2.85148515],0
b1,1,0.930202,0.007672,[45 48] ; [4 4],[45.11881188 47.88118812] ; [3.88118812 4.11881188],0
