Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.121315,2.400259,[4 2] ; [ 7 15],[2.35714286 3.64285714] ; [ 8.64285714 13.35714286],0
s7,1,0.168509,1.896162,[4 2] ; [ 7 13],[2.53846154 3.46153846] ; [ 8.46153846 11.53846154],0
a3,1,0.18367,1.767677,[2 4] ; [14  8],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
p6,1,0.290689,1.116427,[3 3] ; [ 6 16],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
b4,1,0.290689,1.116427,[3 3] ; [16  6],[4.07142857 1.92857143] ; [14.92857143  7.07142857],0
b1,1,0.356981,0.848485,[2 4] ; [12 10],[3. 3.] ; [11. 11.],0
b5,1,0.359809,0.838561,[5 1] ; [14  8],[4.07142857 1.92857143] ; [14.92857143  7.07142857],0
r4,1,0.359809,0.838561,[1 5] ; [ 8 14],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
u2,1,0.407626,0.685714,[3 1] ; [4 4],[2.33333333 1.66666667] ; [4.66666667 3.33333333],0
s5,1,0.410004,0.678788,[3 3] ; [ 7 15],[2.14285714 3.85714286] ; [ 7.85714286 14.14285714],0
v2,1,0.430412,0.621711,[1 5] ; [ 7 14],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
d3,1,0.468084,0.526496,[4 2] ; [11 11],[3.21428571 2.78571429] ; [11.78571429 10.21428571],0
s3,1,0.507726,0.43875,[3 3] ; [ 7 13],[2.30769231 3.69230769] ; [ 7.69230769 12.30769231],0
p3,1,0.594853,0.282828,[2 4] ; [10 12],[2.57142857 3.42857143] ; [ 9.42857143 12.57142857],0
s1,1,0.594853,0.282828,[1 5] ; [ 2 20],[0.64285714 5.35714286] ; [ 2.35714286 19.64285714],0
n5,1,0.594853,0.282828,[5 1] ; [16  6],[4.5 1.5] ; [16.5  5.5],0
r2,1,0.594853,0.282828,[4 2] ; [17  5],[4.5 1.5] ; [16.5  5.5],0
d4,1,0.594853,0.282828,[4 2] ; [12 10],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
v1,1,0.594853,0.282828,[2 4] ; [10 12],[2.57142857 3.42857143] ; [ 9.42857143 12.57142857],0
p8,1,0.600698,0.273945,[3 3] ; [13  8],[3.55555556 2.44444444] ; [12.44444444  8.55555556],0
n6,1,0.638729,0.220408,[4 2] ; [16  5],[4.44444444 1.55555556] ; [15.55555556  5.44444444],0
p9,1,0.638729,0.220408,[4 2] ; [16  5],[4.44444444 1.55555556] ; [15.55555556  5.44444444],0
u3,1,0.678845,0.171429,[2 2] ; [3 5],[1.66666667 2.33333333] ; [3.33333333 4.66666667],0
d5,1,0.689995,0.159091,[3 3] ; [13  9],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
a6,1,0.689995,0.159091,[3 3] ; [13  9],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
p4,1,0.689995,0.159091,[3 3] ; [13  9],[3.42857143 2.57142857] ; [12.57142857  9.42857143],0
v4,1,0.74844,0.102847,[5 1] ; [17  5],[4.71428571 1.28571429] ; [17.28571429  4.71428571],0
a5,1,0.770831,0.084848,[4 2] ; [16  6],[4.28571429 1.71428571] ; [15.71428571  6.28571429],0
s8,1,0.82176,0.050752,[2 4] ; [ 6 15],[1.77777778 4.22222222] ; [ 6.22222222 14.77777778],0
d2,1,0.84313,0.039161,[3 3] ; [10 12],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
a7,1,0.84313,0.039161,[3 3] ; [10 12],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
n4,1,0.890782,0.018855,[4 2] ; [14  8],[3.85714286 2.14285714] ; [14.14285714  7.85714286],0
p7,1,0.90748,0.013506,[3 2] ; [12  9],[2.88461538 2.11538462] ; [12.11538462  8.88461538],0
s6,1,0.918011,0.010597,[3 3] ; [11 10],[3.11111111 2.88888889] ; [10.88888889 10.11111111],0
a4,1,0.943843,0.004962,[2 4] ; [ 7 15],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
d1,1,0.943843,0.004962,[2 4] ; [ 7 15],[1.92857143 4.07142857] ; [ 7.07142857 14.92857143],0
p10,1,0.943843,0.004962,[4 2] ; [15  7],[4.07142857 1.92857143] ; [14.92857143  7.07142857],0
