Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.400852,[42 71] ; [298  63],[81.05485232 31.94514768] ; [258.94514768 102.05485232],1
n6,1,0.0,30.491918,[70 44] ; [308  53],[90.72 23.28] ; [287.28  73.72],1
a5,1,1e-06,23.672938,[64 51] ; [285  77],[84.14046122 30.85953878] ; [264.85953878  97.14046122],1
p11,1,6.1e-05,16.063655,[73 42] ; [295  67],[88.721174 26.278826] ; [279.278826  82.721174],1
d2,1,0.00023,13.568919,[36 79] ; [184 177],[53.1512605 61.8487395] ; [166.8487395 194.1512605],1
p10,1,0.000423,12.429221,[72 41] ; [287  72],[85.9470339 27.0529661] ; [273.0529661  85.9470339],1
s7,1,0.000714,11.451201,[31 79] ; [159 183],[46.23893805 63.76106195] ; [143.76106195 198.23893805],1
p3,1,0.000762,11.331875,[35 80] ; [174 186],[50.6 64.4] ; [158.4 201.6],1
s8,1,0.000899,11.025679,[28 87] ; [150 211],[43.00420168 71.99579832] ; [134.99579832 226.00420168],1
d1,1,0.001343,10.282616,[52 63] ; [225 137],[66.78197065 48.21802935] ; [210.21802935 151.78197065],0
a4,1,0.002124,9.439589,[36 79] ; [171 188],[50.22151899 64.77848101] ; [156.77848101 202.22151899],0
p4,1,0.002714,8.990147,[49 65] ; [213 148],[62.88 51.12] ; [199.12 161.88],0
r2,1,0.004023,8.273304,[104  11] ; [347  11],[109.65116279   5.34883721] ; [341.34883721  16.65116279],0
p6,1,0.005518,7.701179,[22 90] ; [120 239],[33.76645435 78.23354565] ; [108.23354565 250.76645435],0
u1,1,0.005578,7.681974,[ 10 105] ; [ 72 290],[19.76939203 95.23060797] ; [ 62.23060797 299.76939203],0
a2,1,0.006411,7.431054,[16 99] ; [ 95 267],[26.76100629 88.23899371] ; [ 84.23899371 277.76100629],0
v3,1,0.008224,6.984085,[29 77] ; [144 202],[40.57079646 65.42920354] ; [132.42920354 213.57079646],0
s6,1,0.012003,6.310386,[55 60] ; [220 140],[66.57894737 48.42105263] ; [208.42105263 151.57894737],0
r3,1,0.015809,5.823953,[103  11] ; [348  14],[108.01260504   5.98739496] ; [342.98739496  19.01260504],0
r4,1,0.016409,5.758458,[102  13] ; [344  18],[107.52620545   7.47379455] ; [338.47379455  23.52620545],0
d5,1,0.021219,5.308675,[84 31] ; [299  62],[92.53151261 22.46848739] ; [290.46848739  70.53151261],0
s3,1,0.035825,4.405404,[47 67] ; [188 170],[56.75847458 57.24152542] ; [178.24152542 179.75847458],0
a8,1,0.038313,4.291078,[ 8 96] ; [ 51 273],[14.3364486 89.6635514] ; [ 44.6635514 279.3364486],0
a3,1,0.052502,3.759697,[72 43] ; [259 100],[80.30590717 34.69409283] ; [250.69409283 108.30590717],0
v1,1,0.055119,3.678475,[48 63] ; [190 164],[56.81290323 54.18709677] ; [181.18709677 172.81290323],0
a1,1,0.060657,3.519317,[  1 114] ; [ 17 345],[  4.33962264 110.66037736] ; [ 13.66037736 348.33962264],0
p9,1,0.062506,3.469614,[81 32] ; [288  72],[88.15433404 24.84566596] ; [280.84566596  79.15433404],0
p2,1,0.069542,3.293807,[86 28] ; [299  61],[92.59493671 21.40506329] ; [292.40506329  67.59493671],0
s2,1,0.070057,3.281678,[38 76] ; [154 205],[46.27484144 67.72515856] ; [145.72515856 213.27484144],0
p12,1,0.074205,3.187465,[  2 113] ; [ 21 338],[  5.58016878 109.41983122] ; [ 17.41983122 341.58016878],0
p1,1,0.074696,3.17669,[  3 111] ; [ 26 334],[  6.97468354 107.02531646] ; [ 22.02531646 337.97468354],0
b2,1,0.106552,2.604637,[14 41] ; [ 84 143],[19.11347518 35.88652482] ; [ 78.88652482 148.11347518],0
b3,1,0.106552,2.604637,[14 41] ; [ 84 143],[19.11347518 35.88652482] ; [ 78.88652482 148.11347518],0
n1,1,0.119594,2.422631,[10 32] ; [27 44],[13.75221239 28.24778761] ; [23.24778761 47.75221239],0
p8,1,0.122101,2.390158,[48 66] ; [179 176],[55.17697228 58.82302772] ; [171.82302772 183.17697228],0
s4,1,0.159101,1.982753,[17 98] ; [ 36 323],[ 12.85864979 102.14135021] ; [ 40.14135021 318.85864979],0
u4,1,0.195673,1.674377,[  1 114] ; [ 11 351],[  2.89308176 112.10691824] ; [  9.10691824 352.89308176],0
v4,1,0.21452,1.540657,[106   8] ; [346  15],[108.48   5.52] ; [343.52  17.48],0
u2,1,0.222713,1.486802,[28 13] ; [59 44],[24.77083333 16.22916667] ; [62.22916667 40.77083333],0
p7,1,0.247977,1.334664,[61 51] ; [214 139],[66.23655914 45.76344086] ; [208.76344086 144.23655914],0
u3,1,0.264711,1.243949,[28 13] ; [60 43],[25.05555556 15.94444444] ; [62.94444444 40.05555556],0
b4,1,0.382289,0.76333,[72 43] ; [210 152],[67.98742138 47.01257862] ; [214.01257862 147.98742138],0
a6,1,0.491276,0.47373,[78 37] ; [257 104],[80.93487395 34.06512605] ; [254.06512605 106.93487395],0
p5,1,0.550284,0.356808,[  5 109] ; [ 21 338],[  6.26638478 107.73361522] ; [ 19.73361522 339.26638478],0
d3,1,0.609016,0.26161,[79 36] ; [257 104],[81.17647059 33.82352941] ; [254.82352941 106.17647059],0
b5,1,0.647742,0.208759,[72 43] ; [218 144],[69.91614256 45.08385744] ; [220.08385744 141.91614256],0
n3,1,0.678023,0.17236,[27 15] ; [47 22],[28. 14.] ; [46. 23.],0
d4,1,0.704357,0.143979,[92 22] ; [297  64],[93.36 20.64] ; [295.64  65.36],0
b1,1,0.724942,0.123807,[43 72] ; [142 220],[44.60167715 70.39832285] ; [140.39832285 221.60167715],0
v2,1,0.73562,0.114014,[58 46] ; [200 147],[59.49445676 44.50554324] ; [198.50554324 148.49445676],0
s1,1,0.743395,0.107165,[  4 110] ; [ 15 342],[  4.59872611 109.40127389] ; [ 14.40127389 342.59872611],0
a7,1,0.743468,0.107102,[89 26] ; [274  87],[87.69957983 27.30042017] ; [275.30042017  85.69957983],0
n2,1,0.744293,0.106389,[28 13] ; [47 25],[27.21238938 13.78761062] ; [47.78761062 24.21238938],0
