Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.445697,[ 8 57] ; [23 20],[18.65740741 46.34259259] ; [12.34259259 30.65740741],1
s3,1,8e-06,20.027266,[17 48] ; [30 13],[28.28703704 36.71296296] ; [18.71296296 24.28703704],1
s8,1,0.000675,11.55648,[ 4 62] ; [13 30],[10.29357798 55.70642202] ; [ 6.70642202 36.29357798],1
p4,1,0.000678,11.54981,[15 51] ; [23 19],[23.22222222 42.77777778] ; [14.77777778 27.22222222],1
n6,1,0.001111,10.633086,[31 34] ; [34  9],[39.12037037 25.87962963] ; [25.87962963 17.12037037],0
v4,1,0.002182,9.389624,[42 23] ; [39  4],[48.75 16.25] ; [32.25 10.75],0
r4,1,0.002533,9.116817,[35 31] ; [35  8],[42.3853211 23.6146789] ; [27.6146789 15.3853211],0
u3,1,0.002596,9.07139,[11 19] ; [16  4],[16.2 13.8] ; [10.8  9.2],0
r3,1,0.002708,8.994527,[41 25] ; [38  5],[47.83486239 18.16513761] ; [31.16513761 11.83486239],0
s5,1,0.004245,8.175776,[ 5 61] ; [12 31],[10.29357798 55.70642202] ; [ 6.70642202 36.29357798],0
v3,1,0.005767,7.621694,[ 7 57] ; [14 29],[12.56074766 51.43925234] ; [ 8.43925234 34.56074766],0
s4,1,0.006132,7.511158,[ 8 58] ; [14 27],[13.57009346 52.42990654] ; [ 8.42990654 32.57009346],0
s7,1,0.007959,7.042744,[10 51] ; [16 24],[15.7029703 45.2970297] ; [10.2970297 29.7029703],0
p8,1,0.015566,5.851234,[12 53] ; [17 26],[17.4537037 47.5462963] ; [11.5462963 31.4537037],0
p7,1,0.017997,5.596443,[21 45] ; [23 19],[26.88888889 39.11111111] ; [17.11111111 24.88888889],0
p6,1,0.022037,5.242873,[ 7 58] ; [12 31],[11.43518519 53.56481481] ; [ 7.56481481 35.43518519],0
b5,1,0.025538,4.987017,[27 39] ; [27 16],[32.69724771 33.30275229] ; [21.30275229 21.69724771],0
n5,1,0.058538,3.578336,[34 32] ; [30 13],[38.75229358 27.24770642] ; [25.24770642 17.75229358],0
p5,1,0.060156,3.533086,[ 1 64] ; [ 4 39],[ 3.00925926 61.99074074] ; [ 1.99074074 41.00925926],0
b1,1,0.063134,3.453079,[31 35] ; [28 15],[35.72477064 30.27522936] ; [23.27522936 19.72477064],0
r1,1,0.13664,2.215399,[40 26] ; [32 11],[43.59633028 22.40366972] ; [28.40366972 14.59633028],0
p11,1,0.148247,2.090195,[26 40] ; [23 20],[29.66972477 36.33027523] ; [19.33027523 23.66972477],0
p2,1,0.16799,1.900787,[31 35] ; [26 17],[34.51376147 31.48623853] ; [22.48623853 20.51376147],0
p1,1,0.171038,1.873824,[ 4 61] ; [ 6 37],[ 6.01851852 58.98148148] ; [ 3.98148148 39.01851852],0
a4,1,0.173544,1.852056,[27 38] ; [12 30],[23.69158879 41.30841121] ; [15.30841121 26.69158879],0
p3,1,0.179922,1.798266,[15 50] ; [15 28],[18.05555556 46.94444444] ; [11.94444444 31.05555556],0
r2,1,0.185462,1.753307,[51 14] ; [38  5],[53.56481481 11.43518519] ; [35.43518519  7.56481481],0
d4,1,0.199068,1.649201,[38 28] ; [30 13],[41.17431193 24.82568807] ; [26.82568807 16.17431193],0
n2,1,0.201754,1.629632,[17 18] ; [9 4],[18.95833333 16.04166667] ; [7.04166667 5.95833333],0
d5,1,0.218699,1.51289,[40 26] ; [31 12],[42.99082569 23.00917431] ; [28.00917431 14.99082569],0
u1,1,0.279973,1.167219,[ 5 61] ; [ 6 37],[ 6.66055046 59.33944954] ; [ 4.33944954 38.66055046],0
b4,1,0.283878,1.148431,[33 33] ; [26 17],[35.72477064 30.27522936] ; [23.27522936 19.72477064],0
d1,1,0.327571,0.958477,[23 43] ; [19 24],[25.43119266 40.56880734] ; [16.56880734 26.43119266],0
d3,1,0.36673,0.814714,[31 35] ; [24 19],[33.30275229 32.69724771] ; [21.69724771 21.30275229],0
n3,1,0.372449,0.795478,[15 17] ; [8 5],[16.35555556 15.64444444] ; [6.64444444 6.35555556],0
a7,1,0.444751,0.583993,[35 31] ; [26 17],[36.93577982 29.06422018] ; [24.06422018 18.93577982],0
d2,1,0.455443,0.557072,[35 30] ; [20 23],[33.10185185 31.89814815] ; [21.89814815 21.10185185],0
a8,1,0.508838,0.436455,[ 4 60] ; [ 4 37],[ 4.87619048 59.12380952] ; [ 3.12380952 37.87619048],0
p10,1,0.565595,0.330108,[13 53] ; [10 31],[14.18691589 51.81308411] ; [ 8.81308411 32.18691589],0
n4,1,0.57114,0.320779,[41 25] ; [29 14],[42.3853211 23.6146789] ; [27.6146789 15.3853211],0
v1,1,0.595906,0.281215,[14 52] ; [11 32],[15.13761468 50.86238532] ; [ 9.86238532 33.13761468],0
s1,1,0.637403,0.222155,[ 6 60] ; [ 5 37],[ 6.72222222 59.27777778] ; [ 4.27777778 37.72222222],0
u2,1,0.643103,0.214707,[13 17] ; [10 10],[13.8 16.2] ; [ 9.2 10.8],0
b2,1,0.717158,0.131232,[13 32] ; [ 7 21],[12.32876712 32.67123288] ; [ 7.67123288 20.32876712],0
b3,1,0.717158,0.131232,[13 32] ; [ 7 21],[12.32876712 32.67123288] ; [ 7.67123288 20.32876712],0
n1,1,0.780866,0.07739,[13 22] ; [5 7],[13.40425532 21.59574468] ; [4.59574468 7.40425532],0
a3,1,0.846361,0.037544,[36 29] ; [23 20],[35.50925926 29.49074074] ; [23.49074074 19.50925926],0
a2,1,0.862858,0.029838,[10 56] ; [ 6 37],[ 9.68807339 56.31192661] ; [ 6.31192661 36.68807339],0
a1,1,0.906697,0.013737,[ 5 61] ; [ 3 40],[ 4.8440367 61.1559633] ; [ 3.1559633 39.8440367],0
a6,1,0.913799,0.011717,[36 30] ; [23 20],[35.72477064 30.27522936] ; [23.27522936 19.72477064],0
