Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,137.273807,[300 132] ; [ 63 202],[224.98708752 207.01291248] ; [138.01291248 126.98708752],1
p6,1,0.0,81.695141,[218 211] ; [ 42 216],[162.3580786 266.6419214] ; [ 97.6419214 160.3580786],1
p8,1,0.0,61.078338,[293 136] ; [ 98 161],[243.80668605 185.19331395] ; [147.19331395 111.80668605],1
p7,1,0.0,49.451502,[328  99] ; [128 125],[286.34117647 140.65882353] ; [169.65882353  83.34117647],1
d1,1,1e-06,24.531682,[285 148] ; [124 141],[253.72063037 179.27936963] ; [155.27936963 109.72063037],1
p5,1,1e-06,23.619186,[ 73 356] ; [ 12 252],[ 52.61904762 376.38095238] ; [ 32.38095238 231.61904762],1
p2,1,2e-06,22.430776,[393  38] ; [208  57],[372.17097701  58.82902299] ; [228.82902299  36.17097701],1
p10,1,5e-06,20.724897,[392  39] ; [207  56],[372.00144092  58.99855908] ; [226.99855908  36.00144092],1
s7,1,6e-06,20.397082,[231 184] ; [ 97 160],[202.55952381 212.44047619] ; [125.44047619 131.55952381],1
d5,1,1e-05,19.466512,[369  63] ; [190  75],[346.46771879  85.53228121] ; [212.53228121  52.46771879],1
n5,1,1.7e-05,18.507891,[357  75] ; [181  83],[333.93103448  98.06896552] ; [204.06896552  59.93103448],1
n4,1,3.9e-05,16.901378,[365  68] ; [189  76],[343.67048711  89.32951289] ; [210.32951289  54.67048711],1
v1,1,7.7e-05,15.637356,[259 161] ; [118 138],[234.23076923 185.76923077] ; [142.76923077 113.23076923],1
a5,1,0.0001,15.139165,[342  91] ; [174  91],[320.0974212 112.9025788] ; [195.9025788  69.0974212],1
s6,1,0.000212,13.72005,[308 118] ; [153 108],[285.86026201 140.13973799] ; [175.13973799  85.86026201],1
d2,1,0.000215,13.69887,[225 207] ; [ 99 164],[201.39280576 230.60719424] ; [122.60719424 140.39280576],1
s8,1,0.000376,12.650124,[218 213] ; [ 97 167],[195.34532374 235.65467626] ; [119.65467626 144.34532374],1
d3,1,0.001528,10.044303,[316 117] ; [163 102],[297.14469914 135.85530086] ; [181.85530086  83.14469914],0
u1,1,0.001643,9.910557,[ 89 344] ; [ 30 235],[ 73.82091691 359.17908309] ; [ 45.17908309 219.82091691],0
s5,1,0.001892,9.651508,[158 260] ; [ 67 189],[139.54005935 278.45994065] ; [ 85.45994065 170.54005935],0
d4,1,0.002034,9.51866,[369  63] ; [201  63],[353.79310345  78.20689655] ; [216.20689655  47.79310345],0
a4,1,0.002618,9.05652,[208 223] ; [ 97 168],[188.87212644 242.12787356] ; [116.12787356 148.87212644],0
a7,1,0.003384,8.587696,[329 103] ; [174  90],[312.20689655 119.79310345] ; [190.79310345  73.20689655],0
s2,1,0.004052,8.260565,[235 194] ; [114 148],[216.67293777 212.32706223] ; [132.32706223 129.67293777],0
a2,1,0.005223,7.800711,[113 320] ; [ 45 220],[ 98.01432665 334.98567335] ; [ 59.98567335 205.01432665],0
p9,1,0.010449,6.556624,[392  40] ; [220  41],[381.50649351  50.49350649] ; [230.49350649  30.50649351],0
n6,1,0.020878,5.336946,[385  47] ; [220  45],[374.9784792  57.0215208] ; [230.0215208  34.9784792],0
a3,1,0.02221,5.22926,[322 111] ; [175  89],[308.75322812 124.24677188] ; [188.24677188  75.75322812],0
r1,1,0.039346,4.24587,[361  71] ; [204  60],[350.68965517  81.31034483] ; [214.31034483  49.68965517],0
p1,1,0.060664,3.519127,[ 44 387] ; [ 16 247],[ 37.26224784 393.73775216] ; [ 22.73775216 240.26224784],0
p12,1,0.064457,3.418829,[ 46 386] ; [ 17 245],[ 39.21613833 392.78386167] ; [ 23.78386167 238.21613833],0
v3,1,0.08077,3.04933,[179 235] ; [ 94 164],[168.1875 245.8125] ; [104.8125 153.1875],0
s3,1,0.105718,2.617086,[248 178] ; [136 126],[237.76744186 188.23255814] ; [146.23255814 115.76744186],0
r4,1,0.108552,2.575174,[409  24] ; [242  23],[403.84383954  29.15616046] ; [247.15616046  17.84383954],0
v2,1,0.13399,2.24566,[249 169] ; [133 115],[239.75375375 178.24624625] ; [142.24624625 105.75375375],0
a1,1,0.156758,2.005226,[ 25 408] ; [  9 256],[ 21.09169054 411.90830946] ; [ 12.90830946 252.09169054],0
a6,1,0.178683,1.808544,[308 125] ; [175  89],[300.05595409 132.94404591] ; [182.94404591  81.05595409],0
b2,1,0.182464,1.77744,[118 167] ; [53 99],[111.52173913 173.47826087] ; [59.47826087 92.52173913],0
b3,1,0.182464,1.77744,[118 167] ; [53 99],[111.52173913 173.47826087] ; [59.47826087 92.52173913],0
b5,1,0.186357,1.746183,[246 187] ; [164 101],[254.34097421 178.65902579] ; [155.65902579 109.34097421],0
b1,1,0.211662,1.560021,[159 274] ; [ 85 180],[151.36389685 281.63610315] ; [ 92.63610315 172.36389685],0
n3,1,0.29867,1.080123,[56 17] ; [49 22],[53.22916667 19.77083333] ; [51.77083333 19.22916667],0
n1,1,0.33029,0.947761,[29 44] ; [22 47],[26.21830986 46.78169014] ; [24.78169014 44.21830986],0
u4,1,0.361996,0.830958,[ 11 422] ; [  4 261],[  9.30515759 423.69484241] ; [  5.69484241 259.30515759],0
u2,1,0.384088,0.757576,[69 41] ; [51 39],[66. 44.] ; [54. 36.],0
r3,1,0.456524,0.554405,[421  12] ; [254  10],[419.33285509  13.66714491] ; [255.66714491   8.33285509],0
u3,1,0.460313,0.545134,[68 42] ; [51 39],[65.45 44.55] ; [53.55 36.45],0
n2,1,0.504112,0.446268,[55 18] ; [56 14],[56.66433566 16.33566434] ; [54.33566434 15.66433566],0
r2,1,0.644653,0.212709,[411  18] ; [250  13],[409.78179191  19.21820809] ; [251.21820809  11.78179191],0
s4,1,0.695196,0.153518,[ 70 357] ; [ 40 222],[ 68.1712627 358.8287373] ; [ 41.8287373 220.1712627],0
b4,1,0.869227,0.027107,[256 177] ; [155 110],[254.96131805 178.03868195] ; [156.03868195 108.96131805],0
s1,1,0.935043,0.006643,[ 12 417] ; [  7 253],[ 11.83018868 417.16981132] ; [  7.16981132 252.83018868],0
a8,1,0.967062,0.001705,[ 54 340] ; [ 34 212],[ 54.175 339.825] ; [ 33.825 212.175],0
