Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1.7e-05,18.457415,[20 72] ; [25 17],[30.89552239 61.10447761] ; [14.10447761 27.89552239],1
p6,1,0.000615,11.728532,[10 82] ; [15 27],[17.1641791 74.8358209] ; [ 7.8358209 34.1641791],1
p7,1,0.000619,11.718616,[20 69] ; [22 20],[28.53435115 60.46564885] ; [13.46564885 28.53435115],1
p8,1,0.002159,9.409562,[12 81] ; [15 27],[18.6 74.4] ; [ 8.4 33.6],0
p10,1,0.01751,5.644562,[45 46] ; [30 12],[51.31578947 39.68421053] ; [23.68421053 18.31578947],0
n2,1,0.01845,5.552885,[21 18] ; [14  2],[24.81818182 14.18181818] ; [10.18181818  5.81818182],0
s7,1,0.023957,5.097732,[33 55] ; [22 15],[38.72 49.28] ; [16.28 20.72],0
p9,1,0.026393,4.930105,[47 41] ; [31 11],[52.8 35.2] ; [25.2 16.8],0
r4,1,0.028809,4.779011,[63 30] ; [36  6],[68.2 24.8] ; [30.8 11.2],0
s6,1,0.034467,4.471373,[45 46] ; [29 13],[50.63157895 40.36842105] ; [23.36842105 18.63157895],0
n5,1,0.036649,4.366648,[51 42] ; [31 11],[56.48888889 36.51111111] ; [25.51111111 16.48888889],0
p11,1,0.039599,4.234964,[42 51] ; [27 15],[47.53333333 45.46666667] ; [21.46666667 20.53333333],0
p5,1,0.040905,4.179961,[ 3 89] ; [ 5 35],[ 5.57575758 86.42424242] ; [ 2.42424242 37.57575758],0
n6,1,0.041775,4.144314,[61 32] ; [34  7],[65.93283582 27.06716418] ; [29.06716418 11.93283582],0
s2,1,0.062731,3.463658,[35 58] ; [23 19],[39.95555556 53.04444444] ; [18.04444444 23.95555556],0
n4,1,0.079464,3.075834,[54 39] ; [31 11],[58.55555556 34.44444444] ; [26.44444444 15.55555556],0
r3,1,0.091854,2.841574,[73 20] ; [38  4],[76.46666667 16.53333333] ; [34.53333333  7.46666667],0
s8,1,0.09468,2.792939,[32 60] ; [21 21],[36.3880597 55.6119403] ; [16.6119403 25.3880597],0
v4,1,0.118664,2.434865,[74 19] ; [38  4],[77.15555556 15.84444444] ; [34.84444444  7.15555556],0
a5,1,0.143356,2.141561,[64 29] ; [34  8],[67.51111111 25.48888889] ; [30.48888889 11.51111111],0
s3,1,0.146739,2.105822,[38 54] ; [23 19],[41.88059701 50.11940299] ; [19.11940299 22.88059701],0
n3,1,0.15236,2.048464,[20 17] ; [12  4],[22.33962264 14.66037736] ; [9.66037736 6.33962264],0
v1,1,0.230852,1.435602,[30 62] ; [17 22],[33.00763359 58.99236641] ; [13.99236641 25.00763359],0
p1,1,0.234114,1.41569,[ 4 89] ; [ 4 38],[ 5.51111111 87.48888889] ; [ 2.48888889 39.51111111],0
s1,1,0.240757,1.376154,[ 4 88] ; [ 4 38],[ 5.49253731 86.50746269] ; [ 2.50746269 39.49253731],0
s5,1,0.26622,1.236122,[21 67] ; [13 26],[23.55905512 64.44094488] ; [10.44094488 28.55905512],0
a2,1,0.32682,0.961458,[25 68] ; [ 8 34],[22.73333333 70.26666667] ; [10.26666667 31.73333333],0
d3,1,0.353444,0.861055,[63 30] ; [25 17],[60.62222222 32.37777778] ; [27.37777778 14.62222222],0
b2,1,0.35939,0.840022,[19 40] ; [13 18],[20.97777778 38.02222222] ; [11.02222222 19.97777778],0
b3,1,0.35939,0.840022,[19 40] ; [13 18],[20.97777778 38.02222222] ; [11.02222222 19.97777778],0
v2,1,0.417135,0.658374,[47 40] ; [19 22],[44.859375 42.140625] ; [21.140625 19.859375],0
s4,1,0.433788,0.612661,[17 75] ; [10 31],[18.67669173 73.32330827] ; [ 8.32330827 32.67669173],0
u1,1,0.455911,0.555914,[15 78] ; [ 9 33],[16.53333333 76.46666667] ; [ 7.46666667 34.53333333],0
a8,1,0.457237,0.552649,[ 6 84] ; [ 4 34],[ 7.03125 82.96875] ; [ 2.96875 35.03125],0
n1,1,0.475042,0.510224,[15 23] ; [8 8],[16.18518519 21.81481481] ; [6.81481481 9.18518519],0
d4,1,0.55656,0.345695,[83 10] ; [36  6],[81.97777778 11.02222222] ; [37.02222222  4.97777778],0
r2,1,0.582396,0.302378,[80  9] ; [39  3],[80.84732824  8.15267176] ; [38.15267176  3.84732824],0
r1,1,0.582473,0.302253,[62 31] ; [30 12],[63.37777778 29.62222222] ; [28.62222222 13.37777778],0
u2,1,0.589154,0.291667,[15 10] ; [5 5],[14.28571429 10.71428571] ; [5.71428571 4.28571429],0
a3,1,0.613922,0.254504,[67 26] ; [32 10],[68.2 24.8] ; [30.8 11.2],0
b1,1,0.667437,0.184615,[48 45] ; [20 22],[46.84444444 46.15555556] ; [21.15555556 20.84444444],0
b5,1,0.739645,0.110439,[57 36] ; [27 15],[57.86666667 35.13333333] ; [26.13333333 15.86666667],0
u3,1,0.763208,0.090764,[17  9] ; [6 4],[16.61111111  9.38888889] ; [6.38888889 3.61111111],0
a7,1,0.808143,0.058963,[60 33] ; [28 14],[60.62222222 32.37777778] ; [27.37777778 14.62222222],0
b4,1,0.845719,0.037863,[57 36] ; [25 17],[56.48888889 36.51111111] ; [25.51111111 16.48888889],0
a4,1,0.853413,0.034138,[51 41] ; [24 18],[51.49253731 40.50746269] ; [23.50746269 18.49253731],0
d1,1,0.856406,0.032743,[65 28] ; [30 12],[65.44444444 27.55555556] ; [29.55555556 12.44444444],0
u4,1,0.904259,0.014468,[ 4 89] ; [ 2 40],[ 4.13333333 88.86666667] ; [ 1.86666667 40.13333333],0
p12,1,0.91438,0.01156,[ 4 88] ; [ 2 40],[ 4.11940299 87.88059701] ; [ 1.88059701 40.11940299],0
a6,1,0.945853,0.004613,[57 36] ; [26 16],[57.17777778 35.82222222] ; [25.82222222 16.17777778],0
a1,1,0.977655,0.000785,[ 9 84] ; [ 4 38],[ 8.95555556 84.04444444] ; [ 4.04444444 37.95555556],0
d2,1,0.990766,0.000134,[56 36] ; [25 16],[56.03007519 35.96992481] ; [24.96992481 16.03007519],0
v3,1,1.0,0.0,[29 58] ; [13 26],[29. 58.] ; [13. 26.],0
