Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.458751,[68  5] ; [245 130],[51.00223214 21.99776786] ; [261.99776786 113.00223214],1
s1,1,0.226491,1.462763,[ 4 71] ; [ 10 364],[ 2.33853007 72.66146993] ; [ 11.66146993 362.33853007],0
u2,1,0.235264,1.40875,[6 6] ; [54 26],[7.82608696 4.17391304] ; [52.17391304 27.82608696],0
u4,1,0.297391,1.085856,[ 1 74] ; [ 14 366],[ 2.47252747 72.52747253] ; [ 12.52747253 367.47252747],0
p7,1,0.314423,1.012005,[53 21] ; [240 126],[49.27727273 24.72272727] ; [243.72272727 122.27727273],0
v1,1,0.317418,0.999554,[39 36] ; [215 154],[42.90540541 32.09459459] ; [211.09459459 157.90540541],0
a3,1,0.333351,0.935836,[63 12] ; [299  79],[59.93377483 15.06622517] ; [302.06622517  75.93377483],0
a1,1,0.338069,0.917739,[ 2 73] ; [ 20 360],[ 3.62637363 71.37362637] ; [ 18.37362637 361.62637363],0
n6,1,0.370422,0.802248,[67  8] ; [322  55],[64.54646018 10.45353982] ; [324.45353982  52.54646018],0
a5,1,0.403066,0.699162,[66  9] ; [320  60],[63.62637363 11.37362637] ; [322.37362637  57.62637363],0
r4,1,0.424153,0.63878,[73  2] ; [362  18],[71.7032967  3.2967033] ; [363.2967033  16.7032967],0
p9,1,0.441238,0.593062,[66  8] ; [321  53],[63.92410714 10.07589286] ; [323.07589286  50.92410714],0
u1,1,0.44732,0.577435,[25 50] ; [110 270],[22.25274725 52.74725275] ; [112.74725275 267.25274725],0
p2,1,0.543739,0.368654,[62 13] ; [322  55],[63.71681416 11.28318584] ; [320.28318584  56.71681416],0
p12,1,0.557223,0.344536,[ 6 68] ; [ 39 338],[ 7.38359202 66.61640798] ; [ 37.61640798 339.38359202],0
n2,1,0.617533,0.249351,[9 6] ; [54 27],[9.84375 5.15625] ; [53.15625 27.84375],0
a6,1,0.678386,0.171949,[55 20] ; [285  92],[56.4159292 18.5840708] ; [283.5840708  93.4159292],0
b5,1,0.696982,0.15163,[47 28] ; [229 151],[45.49450549 29.50549451] ; [230.50549451 149.49450549],0
p5,1,0.697092,0.151515,[10 65] ; [ 44 331],[ 9. 66.] ; [ 45. 330.],0
r3,1,0.69932,0.149181,[71  3] ; [366  12],[71.54424779  2.45575221] ; [365.45575221  12.54424779],0
n1,1,0.716689,0.131687,[ 5 10] ; [31 50],[5.625 9.375] ; [30.375 50.625],0
p1,1,0.746606,0.104406,[ 7 68] ; [ 31 347],[ 6.29139073 68.70860927] ; [ 31.70860927 346.29139073],0
r2,1,0.751607,0.100186,[74  1] ; [369   7],[73.66962306  1.33037694] ; [369.33037694   6.66962306],0
p8,1,0.756209,0.096387,[43 31] ; [210 164],[41.79017857 32.20982143] ; [211.20982143 162.79017857],0
a2,1,0.756855,0.09586,[27 48] ; [144 236],[28.18681319 46.81318681] ; [142.81318681 237.18681319],0
b1,1,0.756855,0.09586,[27 48] ; [144 236],[28.18681319 46.81318681] ; [142.81318681 237.18681319],0
b4,1,0.763637,0.090425,[44 31] ; [230 150],[45.16483516 29.83516484] ; [228.83516484 151.16483516],0
d5,1,0.76962,0.085774,[73  2] ; [369   8],[73.34070796  1.65929204] ; [368.65929204   8.34070796],0
d2,1,0.839429,0.041056,[54 21] ; [275 101],[54.71175166 20.28824834] ; [274.28824834 101.71175166],0
a4,1,0.876538,0.024137,[44 31] ; [226 153],[44.60352423 30.39647577] ; [225.39647577 153.60352423],0
v4,1,0.991681,0.000109,[73  2] ; [368  10],[73.01324503  1.98675497] ; [367.98675497  10.01324503],0
u3,1,1.0,0.0,[8 4] ; [54 27],[8. 4.] ; [54. 27.],0
d4,1,1.0,0.0,[74  1] ; [370   5],[74.  1.] ; [370.   5.],0
