Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002995,8.810476,[15 27] ; [57 33],[22.90909091 19.09090909] ; [49.09090909 40.90909091],0
s7,1,0.011932,6.320992,[ 7 30] ; [37 50],[13.12903226 23.87096774] ; [30.87096774 56.12903226],0
n4,1,0.012571,6.228514,[21 21] ; [65 25],[27.36363636 14.63636364] ; [58.63636364 31.36363636],0
v4,1,0.017733,5.622309,[35  6] ; [87  3],[38.18320611  2.81679389] ; [83.81679389  6.18320611],0
s8,1,0.018278,5.569333,[ 6 36] ; [30 58],[11.63076923 30.36923077] ; [24.36923077 63.63076923],0
d1,1,0.056057,3.65037,[14 28] ; [46 44],[19.09090909 22.90909091] ; [40.90909091 49.09090909],0
a8,1,0.065945,3.381186,[ 2 35] ; [14 63],[ 5.19298246 31.80701754] ; [10.80701754 66.19298246],0
p8,1,0.076801,3.131333,[12 30] ; [39 48],[16.60465116 25.39534884] ; [34.39534884 52.60465116],0
r3,1,0.095028,2.787071,[36  6] ; [84  5],[38.47328244  3.52671756] ; [81.52671756  7.47328244],0
b1,1,0.11209,2.524502,[23 19] ; [36 54],[18.77272727 23.22727273] ; [40.22727273 49.77272727],0
d3,1,0.114385,2.492573,[23 19] ; [62 28],[27.04545455 14.95454545] ; [57.95454545 32.04545455],0
p4,1,0.115698,2.474617,[16 26] ; [47 42],[20.19847328 21.80152672] ; [42.80152672 46.19847328],0
s2,1,0.118772,2.433436,[11 31] ; [35 52],[14.97674419 27.02325581] ; [31.02325581 55.97674419],0
v2,1,0.168916,1.892541,[15 25] ; [45 44],[18.60465116 21.39534884] ; [41.39534884 47.60465116],0
v3,1,0.169242,1.889647,[ 7 32] ; [26 62],[10.13385827 28.86614173] ; [22.86614173 65.13385827],0
p12,1,0.181383,1.786254,[ 2 39] ; [ 1 89],[ 0.9389313 40.0610687] ; [ 2.0610687 87.9389313],0
d2,1,0.18187,1.78228,[16 26] ; [45 44],[19.55725191 22.44274809] ; [41.44274809 47.55725191],0
u1,1,0.21799,1.517551,[ 4 38] ; [16 74],[ 6.36363636 35.63636364] ; [13.63636364 76.36363636],0
r2,1,0.284964,1.143264,[35  7] ; [80  9],[36.87022901  5.12977099] ; [78.12977099 10.87022901],0
s5,1,0.286445,1.136254,[ 6 34] ; [20 66],[ 8.25396825 31.74603175] ; [17.74603175 68.25396825],0
a7,1,0.309361,1.033401,[26 16] ; [63 26],[28.53435115 13.46564885] ; [60.46564885 28.53435115],0
a6,1,0.316274,1.004292,[29 13] ; [54 36],[26.40909091 15.59090909] ; [56.59090909 33.40909091],0
p9,1,0.367456,0.812248,[16 26] ; [40 46],[18.375 23.625] ; [37.625 48.375],0
p6,1,0.367853,0.810906,[10 31] ; [28 59],[12.171875 28.828125] ; [25.828125 61.171875],0
s6,1,0.377062,0.780259,[18 24] ; [45 43],[20.35384615 21.64615385] ; [42.64615385 45.35384615],0
a5,1,0.409394,0.680559,[22 20] ; [54 36],[24.18181818 17.81818182] ; [51.81818182 38.18181818],0
p11,1,0.409394,0.680559,[22 20] ; [54 36],[24.18181818 17.81818182] ; [51.81818182 38.18181818],0
p5,1,0.414746,0.665155,[ 1 41] ; [ 5 85],[ 1.90909091 40.09090909] ; [ 4.09090909 85.90909091],0
a1,1,0.414746,0.665155,[ 1 41] ; [ 5 85],[ 1.90909091 40.09090909] ; [ 4.09090909 85.90909091],0
d5,1,0.43074,0.620829,[28 14] ; [66 24],[29.90909091 12.09090909] ; [64.09090909 25.90909091],0
u3,1,0.441493,0.592398,[9 8] ; [15 21],[7.69811321 9.30188679] ; [16.30188679 19.69811321],0
a4,1,0.477434,0.504719,[15 27] ; [38 52],[16.86363636 25.13636364] ; [36.13636364 53.86363636],0
r4,1,0.513888,0.426143,[32 10] ; [73 17],[33.40909091  8.59090909] ; [71.59090909 18.40909091],0
b3,1,0.515994,0.421893,[ 5 18] ; [17 42],[ 6.17073171 16.82926829] ; [15.82926829 43.17073171],0
b2,1,0.515994,0.421893,[ 5 18] ; [17 42],[ 6.17073171 16.82926829] ; [15.82926829 43.17073171],0
n2,1,0.534314,0.386181,[11  6] ; [22  8],[11.93617021  5.06382979] ; [21.06382979  8.93617021],0
s4,1,0.535682,0.383601,[ 8 34] ; [13 75],[ 6.78461538 35.21538462] ; [14.21538462 73.78461538],0
a2,1,0.549831,0.35762,[ 7 35] ; [19 71],[ 8.27272727 33.72727273] ; [17.72727273 72.27272727],0
