Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000433,12.383209,[58  4] ; [1 2],[56.27692308  5.72307692] ; [2.72307692 0.27692308],1
r1,1,0.011713,6.353861,[54  8] ; [1 2],[52.46153846  9.53846154] ; [2.53846154 0.46153846],0
p9,1,0.01521,5.892011,[60  2] ; [2 1],[59.13846154  2.86153846] ; [2.86153846 0.13846154],0
n6,1,0.02532,5.001894,[57  4] ; [1 1],[56.15873016  4.84126984] ; [1.84126984 0.15873016],0
s6,1,0.033482,4.520979,[49 10] ; [1 2],[47.58064516 11.41935484] ; [2.41935484 0.58064516],0
p8,1,0.038543,4.280914,[51 11] ; [1 2],[49.6 12.4] ; [2.4 0.6],0
p2,1,0.072129,3.233891,[56  6] ; [1 1],[55.21875  6.78125] ; [1.78125 0.21875],0
s1,1,0.087913,2.912186,[ 4 58] ; [1 2],[ 4.76923077 57.23076923] ; [0.23076923 2.76923077],0
p10,1,0.087913,2.912186,[58  4] ; [2 1],[57.23076923  4.76923077] ; [2.76923077 0.23076923],0
r2,1,0.087913,2.912186,[58  4] ; [2 1],[57.23076923  4.76923077] ; [2.76923077 0.23076923],0
a7,1,0.144369,2.130761,[45 17] ; [1 2],[43.87692308 18.12307692] ; [2.12307692 0.87692308],0
s5,1,0.189764,1.719447,[39 17] ; [1 2],[37.96610169 18.03389831] ; [2.03389831 0.96610169],0
b5,1,0.431448,0.618923,[27 35] ; [2 1],[27.66153846 34.33846154] ; [1.33846154 1.66153846],0
b1,1,0.431448,0.618923,[27 35] ; [2 1],[27.66153846 34.33846154] ; [1.33846154 1.66153846],0
p3,1,0.565846,0.329682,[49 12] ; [2 1],[48.609375 12.390625] ; [2.390625 0.609375],0
p7,1,0.589648,0.290894,[47 12] ; [2 1],[46.62903226 12.37096774] ; [2.37096774 0.62903226],0
a4,1,0.61016,0.259942,[32 30] ; [2 1],[32.43076923 29.56923077] ; [1.56923077 1.43076923],0
a2,1,0.772028,0.083939,[16 46] ; [1 2],[16.21538462 45.78461538] ; [0.78461538 2.21538462],0
p1,1,0.823094,0.049982,[17 45] ; [1 2],[17.16923077 44.83076923] ; [0.83076923 2.16923077],0
