Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.431142,[ 5 23] ; [73 22],[17.75609756 10.24390244] ; [60.24390244 34.75609756],1
r3,1,1e-06,23.898216,[11 17] ; [80 14],[20.8852459  7.1147541] ; [70.1147541 23.8852459],1
n6,1,0.000184,13.98625,[ 8 19] ; [66 29],[16.37704918 10.62295082] ; [57.62295082 37.37704918],1
r2,1,0.000272,13.251382,[16 11] ; [84 10],[22.31404959  4.68595041] ; [77.68595041 16.31404959],1
r1,1,0.000743,11.379714,[11 17] ; [70 25],[18.43902439  9.56097561] ; [62.56097561 32.43902439],1
p2,1,0.000985,10.855091,[ 6 22] ; [54 41],[13.65853659 14.34146341] ; [46.34146341 48.65853659],1
u3,1,0.00111,10.6338,[ 1 12] ; [26 18],[6.15789474 6.84210526] ; [20.84210526 23.15789474],0
u2,1,0.00431,8.148391,[ 1 12] ; [22 20],[5.43636364 7.56363636] ; [17.56363636 24.43636364],0
p7,1,0.008013,7.030612,[ 5 23] ; [43 51],[11.01639344 16.98360656] ; [36.98360656 57.01639344],0
n2,1,0.013768,6.067707,[ 5 12] ; [23 12],[9.15384615 7.84615385] ; [18.84615385 16.15384615],0
p8,1,0.014894,5.928963,[ 2 25] ; [29 66],[ 6.86065574 20.13934426] ; [24.13934426 70.86065574],0
n3,1,0.017629,5.632656,[ 6 10] ; [24  9],[9.79591837 6.20408163] ; [20.20408163 12.79591837],0
p4,1,0.040975,4.177055,[ 5 23] ; [36 57],[ 9.48760331 18.51239669] ; [31.51239669 61.48760331],0
v3,1,0.046176,3.975155,[ 3 25] ; [27 65],[ 7. 21.] ; [23. 69.],0
p3,1,0.052077,3.773302,[ 3 25] ; [27 67],[ 6.8852459 21.1147541] ; [23.1147541 70.8852459],0
a1,1,0.057434,3.609984,[ 4 24] ; [ 4 91],[ 1.82113821 26.17886179] ; [ 6.17886179 88.82113821],0
p11,1,0.07753,3.115943,[ 8 20] ; [45 50],[12.06504065 15.93495935] ; [40.93495935 54.06504065],0
a7,1,0.101304,2.684891,[14 14] ; [63 31],[17.67213115 10.32786885] ; [59.32786885 34.67213115],0
a6,1,0.113219,2.508711,[13 15] ; [60 35],[16.61788618 11.38211382] ; [56.38211382 38.61788618],0
v2,1,0.137557,2.205072,[ 7 21] ; [38 56],[10.32786885 17.67213115] ; [34.67213115 59.32786885],0
p6,1,0.14252,2.150538,[ 2 25] ; [18 75],[ 4.5 22.5] ; [15.5 77.5],0
s6,1,0.148853,2.083963,[ 5 23] ; [30 64],[ 8.03278689 19.96721311] ; [26.96721311 67.03278689],0
d5,1,0.14911,2.081335,[16 12] ; [68 27],[19.12195122  8.87804878] ; [64.87804878 30.12195122],0
s8,1,0.166328,1.915732,[ 1 27] ; [12 82],[ 2.98360656 25.01639344] ; [10.01639344 83.98360656],0
b2,1,0.175099,1.838738,[ 9 12] ; [15 41],[ 6.54545455 14.45454545] ; [17.45454545 38.54545455],0
b3,1,0.175099,1.838738,[ 9 12] ; [15 41],[ 6.54545455 14.45454545] ; [17.45454545 38.54545455],0
v1,1,0.187715,1.735459,[ 5 23] ; [29 66],[ 7.7398374 20.2601626] ; [26.2601626 68.7398374],0
b5,1,0.228297,1.45144,[12 16] ; [53 42],[14.79674797 13.20325203] ; [50.20325203 44.79674797],0
a5,1,0.283519,1.150142,[13 15] ; [55 40],[15.4796748 12.5203252] ; [52.5203252 42.4796748],0
s3,1,0.301967,1.065485,[ 5 22] ; [27 68],[ 7.08196721 19.91803279] ; [24.91803279 70.08196721],0
p10,1,0.341894,0.903318,[ 4 24] ; [21 72],[ 5.78512397 22.21487603] ; [19.21487603 73.78512397],0
n5,1,0.342572,0.900784,[17 11] ; [48 47],[14.79674797 13.20325203] ; [50.20325203 44.79674797],0
p12,1,0.359025,0.841299,[ 1 27] ; [ 1 93],[ 0.45901639 27.54098361] ; [ 1.54098361 92.45901639],0
a8,1,0.377953,0.77735,[ 3 25] ; [ 5 81],[ 1.96491228 26.03508772] ; [ 6.03508772 79.96491228],0
d3,1,0.49943,0.456148,[13 15] ; [51 44],[14.56910569 13.43089431] ; [49.43089431 45.56910569],0
d4,1,0.552198,0.353395,[18 10] ; [66 28],[19.27868852  8.72131148] ; [64.72131148 29.27868852],0
p1,1,0.580088,0.306093,[ 3 25] ; [ 7 87],[ 2.29508197 25.70491803] ; [ 7.70491803 86.29508197],0
a4,1,0.591663,0.287755,[11 16] ; [33 61],[ 9.81818182 17.18181818] ; [34.18181818 59.81818182],0
d1,1,0.612802,0.256114,[13 15] ; [39 56],[11.83739837 16.16260163] ; [40.16260163 54.83739837],0
p5,1,0.636038,0.223961,[ 1 26] ; [ 2 93],[ 0.66393443 26.33606557] ; [ 2.33606557 92.66393443],0
d2,1,0.643829,0.213769,[14 13] ; [44 50],[12.94214876 14.05785124] ; [45.05785124 48.94214876],0
n1,1,0.685032,0.164516,[ 6 11] ; [14 20],[ 6.66666667 10.33333333] ; [13.33333333 20.66666667],0
s5,1,0.720753,0.127772,[ 5 23] ; [14 79],[ 4.39669421 23.60330579] ; [14.60330579 78.39669421],0
s1,1,0.725575,0.123213,[ 2 26] ; [ 5 88],[ 1.61983471 26.38016529] ; [ 5.38016529 87.61983471],0
b4,1,0.735701,0.113942,[17 11] ; [61 34],[17.75609756 10.24390244] ; [60.24390244 34.75609756],0
a2,1,0.747323,0.103794,[ 4 24] ; [16 79],[ 4.55284553 23.44715447] ; [15.44715447 79.55284553],0
n4,1,0.814321,0.055157,[17 11] ; [60 35],[17.52845528 10.47154472] ; [59.47154472 35.52845528],0
b1,1,0.82195,0.050642,[16 12] ; [52 43],[15.4796748 12.5203252] ; [52.5203252 42.4796748],0
a3,1,0.863287,0.02965,[15 12] ; [51 44],[14.60655738 12.39344262] ; [51.39344262 43.60655738],0
s4,1,0.89925,0.01603,[ 3 25] ; [11 84],[ 3.18699187 24.81300813] ; [10.81300813 84.18699187],0
s7,1,0.929903,0.007738,[ 5 22] ; [16 74],[ 4.84615385 22.15384615] ; [16.15384615 73.84615385],0
