Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000713,11.454545,[ 8 20] ; [25 10],[14.66666667 13.33333333] ; [18.33333333 16.66666667],1
s5,1,0.001377,10.235689,[11 13] ; [29  5],[16.55172414  7.44827586] ; [23.44827586 10.55172414],0
p11,1,0.017908,5.605147,[19  9] ; [32  3],[22.66666667  5.33333333] ; [28.33333333  6.66666667],0
p8,1,0.037723,4.317483,[20  8] ; [32  3],[23.11111111  4.88888889] ; [28.88888889  6.11111111],0
s2,1,0.037723,4.317483,[20  8] ; [32  3],[23.11111111  4.88888889] ; [28.88888889  6.11111111],0
r1,1,0.062681,3.465,[22  6] ; [33  2],[24.44444444  3.55555556] ; [30.55555556  4.44444444],0
v1,1,0.074438,3.182342,[16 11] ; [28  7],[19.16129032  7.83870968] ; [24.83870968 10.16129032],0
d5,1,0.084809,2.970249,[21  7] ; [31  3],[23.48387097  4.51612903] ; [28.51612903  5.48387097],0
a5,1,0.090154,2.871628,[16 12] ; [27  8],[19.11111111  8.88888889] ; [23.88888889 11.11111111],0
r4,1,0.095407,2.78069,[24  4] ; [34  1],[25.77777778  2.22222222] ; [32.22222222  2.77777778],0
p4,1,0.102554,2.665369,[24  4] ; [33  1],[25.74193548  2.25806452] ; [31.25806452  2.74193548],0
s7,1,0.130305,2.288869,[21  6] ; [32  3],[23.08064516  3.91935484] ; [29.91935484  5.08064516],0
a1,1,0.147299,2.1,[ 2 26] ; [ 7 28],[ 4. 24.] ; [ 5. 30.],0
a2,1,0.158548,1.988024,[ 7 21] ; [ 4 31],[ 4.88888889 23.11111111] ; [ 6.11111111 28.88888889],0
s8,1,0.18472,1.759235,[19  9] ; [28  6],[21.22580645  6.77419355] ; [25.77419355  8.22580645],0
p7,1,0.241051,1.374434,[19  7] ; [29  5],[20.8  5.2] ; [27.2  6.8],0
p9,1,0.251616,1.31431,[27  1] ; [31  4],[25.77777778  2.22222222] ; [32.22222222  2.77777778],0
s4,1,0.28045,1.164906,[ 6 22] ; [ 4 31],[ 4.44444444 23.55555556] ; [ 5.55555556 29.44444444],0
p12,1,0.303547,1.058547,[ 7 21] ; [13 22],[ 8.88888889 19.11111111] ; [11.11111111 23.88888889],0
a7,1,0.303547,1.058547,[21  7] ; [22 13],[19.11111111  8.88888889] ; [23.88888889 11.11111111],0
p2,1,0.370028,0.803571,[26  2] ; [30  5],[24.88888889  3.11111111] ; [31.11111111  3.88888889],0
s6,1,0.387797,0.745838,[24  2] ; [34  1],[24.72131148  1.27868852] ; [33.27868852  1.72131148],0
d1,1,0.390136,0.738517,[18 10] ; [26  9],[19.55555556  8.44444444] ; [24.44444444 10.55555556],0
u3,1,0.398025,0.714286,[4 4] ; [5 2],[4.8 3.2] ; [4.2 2.8],0
a6,1,0.398869,0.711735,[17 11] ; [17 17],[15.35483871 12.64516129] ; [18.64516129 15.35483871],0
u4,1,0.418677,0.654025,[ 1 27] ; [ 3 32],[ 1.77777778 26.22222222] ; [ 2.22222222 32.77777778],0
a3,1,0.427355,0.63,[20  8] ; [28  7],[21.33333333  6.66666667] ; [26.66666667  8.33333333],0
r3,1,0.427355,0.63,[26  2] ; [34  1],[26.66666667  1.33333333] ; [33.33333333  1.66666667],0
n6,1,0.442918,0.58871,[26  2] ; [33  1],[26.64516129  1.35483871] ; [32.35483871  1.64516129],0
u2,1,0.446798,0.578763,[3 5] ; [4 3],[3.73333333 4.26666667] ; [3.26666667 3.73333333],0
a4,1,0.461104,0.543214,[11 17] ; [17 18],[12.44444444 15.55555556] ; [15.55555556 19.44444444],0
s1,1,0.473289,0.514286,[ 4 24] ; [ 3 32],[ 3.11111111 24.88888889] ; [ 3.88888889 31.11111111],0
d4,1,0.497953,0.459296,[23  5] ; [30  4],[23.93548387  4.06451613] ; [29.06451613  4.93548387],0
d2,1,0.539005,0.377387,[17 11] ; [18 16],[15.80645161 12.19354839] ; [19.19354839 14.80645161],0
b1,1,0.564731,0.331579,[10 18] ; [15 20],[11.11111111 16.88888889] ; [13.88888889 21.11111111],0
a8,1,0.592243,0.286855,[ 5 20] ; [ 5 29],[ 4.23728814 20.76271186] ; [ 5.76271186 28.23728814],0
b5,1,0.64504,0.212211,[12 16] ; [13 22],[11.11111111 16.88888889] ; [13.88888889 21.11111111],0
b3,1,0.658036,0.195918,[ 8 13] ; [12 15],[ 8.75 12.25] ; [11.25 15.75],0
b2,1,0.658036,0.195918,[ 8 13] ; [12 15],[ 8.75 12.25] ; [11.25 15.75],0
p10,1,0.693318,0.155516,[23  4] ; [31  4],[23.51612903  3.48387097] ; [30.48387097  4.51612903],0
n3,1,0.69627,0.152381,[6 3] ; [4 3],[5.625 3.375] ; [4.375 2.625],0
n1,1,0.69627,0.152381,[6 3] ; [4 3],[5.625 3.375] ; [4.375 2.625],0
p3,1,0.707614,0.140672,[22  6] ; [28  6],[22.58064516  5.41935484] ; [27.41935484  6.58064516],0
p1,1,0.719918,0.128571,[10 18] ; [11 24],[ 9.33333333 18.66666667] ; [11.66666667 23.33333333],0
p6,1,0.742528,0.107917,[18  9] ; [24 10],[18.59016393  8.40983607] ; [23.40983607 10.59016393],0
n5,1,0.817266,0.05339,[26  2] ; [33  2],[26.22222222  1.77777778] ; [32.77777778  2.22222222],0
n4,1,0.817266,0.05339,[26  2] ; [33  2],[26.22222222  1.77777778] ; [32.77777778  2.22222222],0
d3,1,0.853594,0.034053,[20  8] ; [25  9],[20.32258065  7.67741935] ; [24.67741935  9.32258065],0
b4,1,0.865621,0.028636,[15 13] ; [18 17],[14.66666667 13.33333333] ; [18.33333333 16.66666667],0
v4,1,0.872341,0.02582,[27  1] ; [34  1],[27.11111111  0.88888889] ; [33.88888889  1.11111111],0
u1,1,0.940844,0.005507,[ 5 23] ; [ 6 29],[ 4.88888889 23.11111111] ; [ 6.11111111 28.88888889],0
