Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,279.996895,[28 74] ; [399  13],[84.73540856 17.26459144] ; [342.26459144  69.73540856],1
p2,1,0.0,69.203259,[57 49] ; [366  46],[86.55984556 19.44015444] ; [336.44015444  75.55984556],1
n6,1,0.0,68.478267,[61 45] ; [371  38],[88.91650485 17.08349515] ; [343.08349515  65.91650485],1
r3,1,0.0,63.681277,[80 26] ; [402  10],[98.63320463  7.36679537] ; [383.36679537  28.63320463],1
r4,1,0.0,60.257042,[67 39] ; [381  32],[91.49903661 14.50096339] ; [356.50096339  56.49903661],1
v4,1,0.0,45.432766,[84 21] ; [399  10],[98.66731518  6.33268482] ; [384.33268482  24.66731518],1
p8,1,0.0,33.242493,[27 77] ; [234 172],[53.22352941 50.77647059] ; [207.77647059 198.22352941],1
r2,1,0.0,28.994275,[84 21] ; [391  18],[97.03307393  7.96692607] ; [377.96692607  31.03307393],1
n5,1,1e-06,24.449374,[57 49] ; [318  91],[77.18446602 28.81553398] ; [297.81553398 111.18446602],1
a7,1,3e-06,21.633458,[56 50] ; [313 100],[75.36416185 30.63583815] ; [293.63583815 119.36416185],1
v2,1,4e-06,21.222798,[37 66] ; [243 154],[57.68 45.32] ; [222.32 174.68],1
p4,1,7e-06,20.321017,[41 65] ; [258 152],[61.42248062 44.57751938] ; [237.57751938 172.42248062],1
s6,1,9e-06,19.718979,[49 54] ; [288 119],[68.06078431 34.93921569] ; [268.93921569 138.06078431],1
r1,1,1e-05,19.564574,[64 42] ; [332  79],[81.19148936 24.80851064] ; [314.80851064  96.19148936],1
s8,1,2.5e-05,17.739223,[23 80] ; [185 225],[41.76218324 61.23781676] ; [166.23781676 243.76218324],1
v1,1,3.1e-05,17.337626,[37 69] ; [231 170],[56.03155819 49.96844181] ; [211.96844181 189.03155819],1
p7,1,3.4e-05,17.16888,[47 59] ; [266 135],[65.43984221 40.56015779] ; [247.56015779 153.43984221],1
s7,1,5.3e-05,16.354072,[26 69] ; [201 198],[43.65384615 51.34615385] ; [183.34615385 215.65384615],1
a6,1,9.3e-05,15.266266,[53 52] ; [291 121],[69.86460348 35.13539652] ; [274.13539652 137.86460348],1
d3,1,0.00011,14.954304,[55 50] ; [297 115],[71.4893617 33.5106383] ; [280.5106383 131.4893617],1
s2,1,0.000188,13.945618,[33 72] ; [212 197],[50.04863813 54.95136187] ; [194.95136187 214.04863813],1
d1,1,0.000312,12.998099,[43 63] ; [248 165],[59.43352601 46.56647399] ; [231.56647399 181.43352601],1
a5,1,0.000346,12.8041,[60 46] ; [307 106],[74.95568401 31.04431599] ; [292.04431599 120.95568401],1
d5,1,0.000573,11.863091,[71 34] ; [341  71],[83.67504836 21.32495164] ; [328.32495164  83.67504836],1
s5,1,0.001936,9.608801,[20 81] ; [144 256],[33.06187625 67.93812375] ; [130.93812375 269.06187625],0
s3,1,0.002376,9.233399,[41 64] ; [226 180],[54.8630137 50.1369863] ; [212.1369863 193.8630137],0
a3,1,0.004048,8.261961,[58 48] ; [287 126],[70.46242775 35.53757225] ; [274.53757225 138.46242775],0
n4,1,0.004224,8.184922,[69 37] ; [324  89],[80.26589595 25.73410405] ; [312.73410405 100.26589595],0
p12,1,0.004537,8.055441,[  2 104] ; [ 44 368],[ 9.41312741 96.58687259] ; [ 36.58687259 375.41312741],0
d4,1,0.004932,7.904192,[73 31] ; [340  72],[83.24031008 20.75968992] ; [329.75968992  82.24031008],0
s1,1,0.006263,7.473037,[ 8 98] ; [  9 398],[  3.51267057 102.48732943] ; [ 13.48732943 393.51267057],0
v3,1,0.006605,7.377455,[28 74] ; [167 229],[39.93975904 62.06024096] ; [155.06024096 240.93975904],0
a1,1,0.008212,6.986742,[10 96] ; [ 14 399],[  4.9017341 101.0982659] ; [ 19.0982659 393.9017341],0
p3,1,0.016955,5.701035,[40 66] ; [209 203],[50.95366795 55.04633205] ; [198.04633205 213.95366795],0
p6,1,0.02693,4.89531,[25 78] ; [146 262],[34.46771037 68.53228963] ; [136.53228963 271.46771037],0
n2,1,0.029668,4.728399,[25 18] ; [63 19],[30.272 12.728] ; [57.728 24.272],0
u1,1,0.05594,3.653833,[10 96] ; [ 70 343],[16.33911368 89.66088632] ; [ 63.66088632 349.33911368],0
p5,1,0.056994,3.622778,[ 6 99] ; [ 50 360],[11.41747573 93.58252427] ; [ 44.58252427 365.41747573],0
n1,1,0.103019,2.658176,[20 23] ; [26 56],[15.824 27.176] ; [30.176 51.824],0
u2,1,0.113877,2.499574,[21 25] ; [74 51],[25.55555556 20.44444444] ; [69.44444444 55.55555556],0
b2,1,0.144965,2.124452,[19 43] ; [101 147],[24. 38.] ; [ 96. 152.],0
b3,1,0.144965,2.124452,[19 43] ; [101 147],[24. 38.] ; [ 96. 152.],0
n3,1,0.197793,1.658593,[26 16] ; [60 22],[29.12903226 12.87096774] ; [56.87096774 25.12903226],0
b5,1,0.222227,1.489934,[72 34] ; [254 159],[66.58188825 39.41811175] ; [259.41811175 153.58188825],0
p1,1,0.333061,0.936958,[ 7 98] ; [ 40 372],[ 9.54545455 95.45454545] ; [ 37.45454545 374.54545455],0
a2,1,0.580987,0.304641,[20 86] ; [ 88 325],[22.05780347 83.94219653] ; [ 85.94219653 327.05780347],0
u3,1,0.695707,0.152976,[29 19] ; [72 54],[27.86206897 20.13793103] ; [73.13793103 52.86206897],0
d2,1,0.803938,0.06163,[44 60] ; [179 231],[45.12062257 58.87937743] ; [177.87937743 232.12062257],0
s4,1,0.844208,0.038618,[17 87] ; [ 70 338],[17.671875 86.328125] ; [ 69.328125 338.671875],0
a8,1,0.844382,0.038531,[13 87] ; [ 52 326],[13.59832636 86.40167364] ; [ 51.40167364 326.59832636],0
a4,1,0.937884,0.006073,[43 62] ; [167 245],[42.64990329 62.35009671] ; [167.35009671 244.64990329],0
b4,1,0.980563,0.000594,[63 43] ; [246 167],[63.10982659 42.89017341] ; [245.89017341 167.10982659],0
