Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.903923,[19 55] ; [41  9],[35.80645161 38.19354839] ; [24.19354839 25.80645161],1
d3,1,0.0,36.045943,[21 53] ; [43  9],[37.58730159 36.41269841] ; [26.41269841 25.58730159],1
d4,1,0.0,35.724549,[35 39] ; [50  1],[50.32 23.68] ; [34.68 16.32],1
d5,1,0.0,33.108209,[33 41] ; [49  3],[48.15873016 25.84126984] ; [33.84126984 18.15873016],1
a5,1,2.8e-05,17.552734,[29 45] ; [40 12],[40.52380952 33.47619048] ; [28.47619048 23.52380952],1
a4,1,0.000208,13.761281,[13 60] ; [25 26],[22.37096774 50.62903226] ; [15.62903226 35.37096774],1
u1,1,0.000465,12.252419,[ 1 73] ; [10 42],[ 6.46031746 67.53968254] ; [ 4.53968254 47.46031746],1
a2,1,0.000508,12.086287,[ 3 71] ; [13 39],[ 9.3968254 64.6031746] ; [ 6.6031746 45.3968254],1
a3,1,0.000896,11.03195,[30 43] ; [37 15],[39.128 33.872] ; [27.872 24.128],1
a7,1,0.004889,7.920135,[36 37] ; [38 13],[43.56451613 29.43548387] ; [30.43548387 20.56451613],0
a6,1,0.053265,3.735577,[37 37] ; [35 17],[42.28571429 31.71428571] ; [29.71428571 22.28571429],0
r2,1,0.058925,3.567399,[56 17] ; [45  5],[59.94308943 13.05691057] ; [41.05691057  8.94308943],0
s5,1,0.062404,3.472322,[ 7 66] ; [11 40],[10.59677419 62.40322581] ; [ 7.40322581 43.59677419],0
v2,1,0.070798,3.264419,[22 49] ; [24 27],[26.7704918 44.2295082] ; [19.2295082 31.7704918],0
a8,1,0.08924,2.888029,[ 7 62] ; [ 1 47],[ 4.71794872 64.28205128] ; [ 3.28205128 44.71794872],0
p11,1,0.156721,2.005587,[29 45] ; [27 25],[32.88888889 41.11111111] ; [23.11111111 28.88888889],0
p7,1,0.183465,1.769333,[36 37] ; [19 32],[32.37903226 40.62096774] ; [22.62096774 28.37903226],0
u3,1,0.199967,1.642614,[18 26] ; [9 6],[20.13559322 23.86440678] ; [6.86440678 8.13559322],0
n3,1,0.200004,1.642345,[17  8] ; [12 12],[14.79591837 10.20408163] ; [14.20408163  9.79591837],0
s8,1,0.210537,1.567728,[ 6 67] ; [ 8 44],[ 8.176 64.824] ; [ 5.824 46.176],0
v3,1,0.212119,1.556904,[20 52] ; [ 9 41],[17.1147541 54.8852459] ; [11.8852459 38.1147541],0
n2,1,0.215159,1.536371,[17  9] ; [11 12],[14.85714286 11.14285714] ; [13.14285714  9.85714286],0
n1,1,0.277515,1.179218,[ 9 16] ; [ 5 18],[ 7.29166667 17.70833333] ; [ 6.70833333 16.29166667],0
p10,1,0.287171,1.132836,[10 62] ; [11 41],[12.19354839 59.80645161] ; [ 8.80645161 43.19354839],0
p8,1,0.324067,0.972463,[18 55] ; [17 35],[20.44 52.56] ; [14.56 37.44],0
v4,1,0.324997,0.968729,[55 18] ; [43  9],[57.232 15.768] ; [40.768 11.232],0
s1,1,0.328315,0.955531,[ 6 66] ; [ 2 49],[ 4.68292683 67.31707317] ; [ 3.31707317 47.68292683],0
r1,1,0.342264,0.901931,[46 27] ; [37 15],[48.472 24.528] ; [34.528 17.472],0
p4,1,0.344247,0.894553,[24 49] ; [21 30],[26.49193548 46.50806452] ; [18.50806452 32.49193548],0
p2,1,0.349025,0.876999,[35 39] ; [29 23],[37.58730159 36.41269841] ; [26.41269841 25.58730159],0
u2,1,0.39684,0.717882,[16 27] ; [7 7],[17.35087719 25.64912281] ; [5.64912281 8.35087719],0
r3,1,0.405973,0.690562,[54 19] ; [41 10],[55.92741935 17.07258065] ; [39.07258065 11.92741935],0
r4,1,0.41255,0.671439,[46 28] ; [36 16],[48.15873016 25.84126984] ; [33.84126984 18.15873016],0
a1,1,0.482552,0.49309,[ 5 69] ; [ 2 50],[ 4.11111111 69.88888889] ; [ 2.88888889 49.11111111],0
p3,1,0.497514,0.460236,[23 51] ; [13 38],[21.312 52.688] ; [14.688 36.312],0
s6,1,0.519313,0.415258,[24 49] ; [20 32],[25.696 47.304] ; [18.304 33.696],0
s4,1,0.530496,0.393442,[10 64] ; [ 5 46],[ 8.88 65.12] ; [ 6.12 44.88],0
b2,1,0.628084,0.234668,[13 27] ; [ 9 24],[12.05479452 27.94520548] ; [ 9.94520548 23.05479452],0
b3,1,0.628084,0.234668,[13 27] ; [ 9 24],[12.05479452 27.94520548] ; [ 9.94520548 23.05479452],0
n4,1,0.65344,0.20159,[42 31] ; [32 20],[43.216 29.784] ; [30.784 21.216],0
b1,1,0.653731,0.201229,[40 34] ; [26 26],[38.76190476 35.23809524] ; [27.23809524 24.76190476],0
