Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,277.948497,[316  85] ; [ 41 245],[208.37991266 192.62008734] ; [148.62008734 137.37991266],1
s6,1,0.0,112.537153,[334  58] ; [133 150],[271.20592593 120.79407407] ; [195.79407407  87.20592593],1
s7,1,0.0,77.343841,[251 135] ; [ 83 191],[195.33939394 190.66060606] ; [138.66060606 135.33939394],1
s8,1,0.0,68.66707,[237 163] ; [ 78 208],[183.67346939 216.32653061] ; [131.32653061 154.67346939],1
s5,1,0.0,27.579275,[167 215] ; [ 68 215],[134.9924812 247.0075188] ; [100.0075188 182.9924812],1
s4,1,2.5e-05,17.765889,[ 84 313] ; [ 26 259],[ 64.03225806 332.96774194] ; [ 45.96774194 239.03225806],1
r2,1,0.002405,9.211414,[397   3] ; [275  12],[391.26637555   8.73362445] ; [280.73362445   6.26637555],0
p12,1,0.003199,8.690377,[ 43 356] ; [ 13 274],[ 32.57142857 366.42857143] ; [ 23.42857143 263.57142857],0
u4,1,0.007771,7.08559,[ 13 388] ; [  1 288],[  8.13623188 392.86376812] ; [  5.86376812 283.13623188],0
s1,1,0.027329,4.869913,[ 15 380] ; [  3 283],[ 10.44052863 384.55947137] ; [  7.55947137 278.44052863],0
n5,1,0.041126,4.170824,[318  82] ; [209  78],[306.84133916  93.15866084] ; [220.15866084  66.84133916],0
n2,1,0.066784,3.360359,[61 14] ; [42 20],[56.38686131 18.61313869] ; [46.61313869 15.38686131],0
d2,1,0.068009,3.330435,[210 191] ; [131 158],[198.17536232 202.82463768] ; [142.82463768 146.17536232],0
d1,1,0.080327,3.05827,[254 147] ; [164 125],[242.92463768 158.07536232] ; [175.07536232 113.92463768],0
a6,1,0.085694,2.953466,[272 128] ; [214  75],[282.14804064 117.85195936] ; [203.85195936  85.14804064],0
b5,1,0.089656,2.880533,[231 170] ; [185 104],[241.76231884 159.23768116] ; [174.23768116 114.76231884],0
n4,1,0.093241,2.817512,[326  73] ; [221  68],[317.22819767  81.77180233] ; [229.77180233  59.22819767],0
p4,1,0.119114,2.428936,[268 132] ; [177 112],[258.34542816 141.65457184] ; [186.65457184 102.34542816],0
v3,1,0.12767,2.320609,[166 222] ; [103 176],[156.47976012 231.52023988] ; [112.52023988 166.47976012],0
p6,1,0.144017,2.134501,[168 229] ; [104 179],[158.8 238.2] ; [113.2 169.8],0
d5,1,0.149589,2.076437,[328  72] ; [248  40],[334.88372093  65.11627907] ; [241.11627907  46.88372093],0
u1,1,0.152098,2.051083,[ 81 320] ; [ 46 243],[ 73.80724638 327.19275362] ; [ 53.19275362 235.80724638],0
a2,1,0.173151,1.855452,[107 294] ; [ 64 225],[ 99.37826087 301.62173913] ; [ 71.62173913 217.37826087],0
b1,1,0.173626,1.851357,[152 249] ; [ 95 194],[143.54637681 257.45362319] ; [103.45362319 185.54637681],0
a3,1,0.187721,1.735413,[300 100] ; [203  85],[292.44186047 107.55813953] ; [210.55813953  77.44186047],0
r1,1,0.203966,1.613743,[348  50] ; [242  46],[342.303207  55.696793] ; [247.696793  40.303207],0
u3,1,0.214414,1.54137,[63 36] ; [47 39],[58.86486486 40.13513514] ; [51.13513514 34.86486486],0
a1,1,0.226302,1.463953,[ 20 381] ; [  9 280],[ 16.85362319 384.14637681] ; [ 12.14637681 276.85362319],0
