Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004911,7.912088,[38  4] ; [1 2],[36.4  5.6] ; [2.6 0.4],0
a2,1,0.03647,4.375,[ 7 35] ; [2 1],[ 8.4 33.6] ; [0.6 2.4],0
v4,1,0.055285,3.673469,[40  2] ; [2 1],[39.2  2.8] ; [2.8 0.2],0
r1,1,0.055285,3.673469,[34  8] ; [1 2],[32.66666667  9.33333333] ; [2.33333333 0.66666667],0
p8,1,0.084246,2.98103,[32  9] ; [1 2],[30.75 10.25] ; [2.25 0.75],0
s6,1,0.161304,1.961962,[34  3] ; [2 1],[33.3  3.7] ; [2.7 0.3],0
p3,1,0.168529,1.895984,[30 12] ; [1 2],[28.93333333 13.06666667] ; [2.06666667 0.93333333],0
r3,1,0.204894,1.607143,[38  4] ; [2 1],[37.33333333  4.66666667] ; [2.66666667 0.33333333],0
p2,1,0.23243,1.425926,[35  7] ; [1 1],[34.36363636  7.63636364] ; [1.63636364 0.36363636],0
s2,1,0.329114,0.952381,[26 16] ; [1 2],[25.2 16.8] ; [1.8 1.2],0
a7,1,0.329114,0.952381,[26 16] ; [1 2],[25.2 16.8] ; [1.8 1.2],0
s5,1,0.409217,0.681075,[22 16] ; [1 2],[21.31707317 16.68292683] ; [1.68292683 1.31707317],0
s8,1,0.444639,0.584282,[23 18] ; [1 2],[22.36363636 18.63636364] ; [1.63636364 1.36363636],0
p10,1,0.480893,0.496838,[34  7] ; [2 1],[33.54545455  7.45454545] ; [2.45454545 0.54545455],0
a4,1,0.523726,0.40655,[20 22] ; [2 1],[20.53333333 21.46666667] ; [1.46666667 1.53333333],0
d2,1,0.576905,0.311265,[21 21] ; [2 1],[21.46666667 20.53333333] ; [1.53333333 1.46666667],0
v1,1,0.57753,0.310245,[20 20] ; [2 1],[20.46511628 19.53488372] ; [1.53488372 1.46511628],0
a5,1,0.631827,0.229592,[33  9] ; [2 1],[32.66666667  9.33333333] ; [2.33333333 0.66666667],0
p4,1,0.729859,0.119241,[31 10] ; [2 1],[30.75 10.25] ; [2.25 0.75],0
d1,1,0.746956,0.104106,[24 18] ; [2 1],[24.26666667 17.73333333] ; [1.73333333 1.26666667],0
d5,1,0.786944,0.073052,[31 11] ; [2 1],[30.8 11.2] ; [2.2 0.8],0
p11,1,0.786944,0.073052,[31 11] ; [2 1],[30.8 11.2] ; [2.2 0.8],0
a6,1,0.80725,0.059524,[25 17] ; [2 1],[25.2 16.8] ; [1.8 1.2],0
s7,1,0.903495,0.014701,[28 12] ; [2 1],[27.90697674 12.09302326] ; [2.09302326 0.90697674],0
s3,1,0.953455,0.003407,[28 13] ; [2 1],[27.95454545 13.04545455] ; [2.04545455 0.95454545],0
a3,1,1.0,0.0,[28 14] ; [2 1],[28. 14.] ; [2. 1.],0
