Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.992447,[283  12] ; [33 20],[267.87356322  27.12643678] ; [48.12643678  4.87356322],1
d3,1,9e-06,19.729789,[221  72] ; [24 29],[207.47109827  85.52890173] ; [37.52890173 15.47109827],1
u1,1,0.000307,13.026671,[ 86 209] ; [ 3 50],[ 75.4454023 219.5545977] ; [13.5545977 39.4454023],1
d1,1,0.000438,12.364809,[202  93] ; [23 30],[190.73275862 104.26724138] ; [34.26724138 18.73275862],1
a7,1,0.000475,12.210831,[211  84] ; [25 28],[200.05747126  94.94252874] ; [35.94252874 17.05747126],1
d2,1,0.001499,10.079956,[174 119] ; [19 34],[163.43641618 129.56358382] ; [29.56358382 23.43641618],0
v4,1,0.001645,9.90893,[290   5] ; [47  5],[286.49855908   8.50144092] ; [50.50144092  1.49855908],0
d4,1,0.004516,8.06364,[254  38] ; [38 15],[247.14202899  44.85797101] ; [44.85797101  8.14202899],0
a2,1,0.005864,7.591645,[ 94 201] ; [ 7 46],[ 85.61781609 209.38218391] ; [15.38218391 37.61781609],0
a3,1,0.007261,7.207189,[249  44] ; [37 16],[242.19075145  50.80924855] ; [43.80924855  9.19075145],0
d5,1,0.011799,6.340866,[246  46] ; [37 16],[239.52463768  52.47536232] ; [43.47536232  9.52463768],0
s6,1,0.017218,5.673966,[254  38] ; [37 13],[248.45614035  43.54385965] ; [42.54385965  7.45614035],0
r3,1,0.018623,5.536601,[283  11] ; [47  6],[279.59654179  14.40345821] ; [50.40345821  2.59654179],0
a4,1,0.02106,5.321785,[156 138] ; [19 34],[148.27089337 145.72910663] ; [26.72910663 26.27089337],0
a5,1,0.046914,3.94848,[241  54] ; [37 16],[235.66091954  59.33908046] ; [42.33908046 10.66091954],0
p7,1,0.048032,3.908849,[207  76] ; [31 21],[201.05671642  81.94328358] ; [36.94328358 15.05671642],0
r2,1,0.060011,3.537083,[286   8] ; [46  4],[283.74418605  10.25581395] ; [48.25581395  1.74418605],0
v2,1,0.063941,3.432088,[182 108] ; [25 26],[176.04105572 113.95894428] ; [30.95894428 20.04105572],0
n4,1,0.068186,3.326149,[273  22] ; [45  8],[269.56896552  25.43103448] ; [48.43103448  4.56896552],0
