Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,23.465646,[59 23] ; [22 46],[44.28 37.72] ; [36.72 31.28],1
s8,1,1e-06,23.357394,[40 43] ; [ 8 61],[26.21052632 56.78947368] ; [21.78947368 47.21052632],1
s2,1,2e-06,22.226582,[50 33] ; [15 53],[35.72847682 47.27152318] ; [29.27152318 38.72847682],1
s7,1,0.000566,11.885181,[37 44] ; [11 50],[27.38028169 53.61971831] ; [20.61971831 40.38028169],1
s5,1,0.000837,11.156264,[25 53] ; [ 6 60],[16.79166667 61.20833333] ; [14.20833333 51.79166667],1
p4,1,0.008149,7.000354,[47 36] ; [23 43],[38.99328859 44.00671141] ; [31.00671141 34.99328859],0
p9,1,0.010908,6.480175,[63 19] ; [39 29],[55.76 26.24] ; [46.24 21.76],0
p7,1,0.015627,5.844414,[50 29] ; [29 38],[42.74657534 36.25342466] ; [36.25342466 30.74657534],0
d1,1,0.019932,5.417837,[47 36] ; [26 43],[39.86184211 43.13815789] ; [33.13815789 35.86184211],0
s4,1,0.028753,4.782347,[18 65] ; [ 6 63],[13.10526316 69.89473684] ; [10.89473684 58.10526316],0
p2,1,0.031065,4.649381,[66 17] ; [42 24],[60.16107383 22.83892617] ; [47.83892617 18.16107383],0
n2,1,0.040198,4.209524,[26  4] ; [13  8],[22.94117647  7.05882353] ; [16.05882353  4.94117647],0
p10,1,0.045574,3.997288,[56 26] ; [35 32],[50.08053691 31.91946309] ; [40.91946309 26.08053691],0
p3,1,0.048064,3.907738,[37 46] ; [19 47],[31.19463087 51.80536913] ; [24.80536913 41.19463087],0
p8,1,0.082509,3.014773,[38 43] ; [22 45],[32.83783784 48.16216216] ; [27.16216216 39.83783784],0
a8,1,0.110223,2.551021,[11 65] ; [ 4 61],[ 8.08510638 67.91489362] ; [ 6.91489362 58.08510638],0
p6,1,0.121335,2.4,[24 56] ; [12 52],[20. 60.] ; [16. 48.],0
b2,1,0.166587,1.913387,[16 37] ; [ 6 29],[13.25 39.75] ; [ 8.75 26.25],0
b3,1,0.166587,1.913387,[16 37] ; [ 6 29],[13.25 39.75] ; [ 8.75 26.25],0
a4,1,0.177918,1.814926,[25 58] ; [28 41],[28.94078947 54.05921053] ; [24.05921053 44.94078947],0
v1,1,0.188064,1.732723,[38 42] ; [25 43],[34.05405405 45.94594595] ; [28.94594595 39.05405405],0
v4,1,0.217124,1.523281,[76  6] ; [58  9],[73.74496644  8.25503356] ; [60.25503356  6.74496644],0
n5,1,0.222523,1.488023,[37 45] ; [24 44],[33.34666667 48.65333333] ; [27.65333333 40.34666667],0
u3,1,0.245778,1.347146,[23  8] ; [13  9],[21.05660377  9.94339623] ; [14.94339623  7.05660377],0
a1,1,0.246142,1.345066,[ 4 79] ; [ 1 68],[ 2.73026316 80.26973684] ; [ 2.26973684 66.73026316],0
u2,1,0.272388,1.204682,[24  7] ; [14  8],[22.22641509  8.77358491] ; [15.77358491  6.22641509],0
s1,1,0.305456,1.050222,[ 3 79] ; [ 5 62],[ 4.40268456 77.59731544] ; [ 3.59731544 63.40268456],0
d3,1,0.307622,1.040856,[56 26] ; [41 27],[53.02666667 28.97333333] ; [43.97333333 24.02666667],0
v2,1,0.315003,1.009583,[41 34] ; [30 35],[38.03571429 36.96428571] ; [32.96428571 32.03571429],0
a3,1,0.392284,0.731852,[51 32] ; [47 22],[53.51315789 29.48684211] ; [44.48684211 24.51315789],0
p12,1,0.424128,0.638848,[ 3 79] ; [ 1 65],[ 2.21621622 79.78378378] ; [ 1.78378378 64.21621622],0
a5,1,0.507026,0.440199,[56 27] ; [43 26],[54.05921053 28.94078947] ; [44.94078947 24.05921053],0
p5,1,0.536803,0.381496,[ 4 77] ; [ 2 66],[ 3.26174497 77.73825503] ; [ 2.73825503 65.26174497],0
r2,1,0.541981,0.37188,[73  8] ; [60  9],[71.82  9.18] ; [61.18  7.82],0
a2,1,0.553377,0.351302,[15 68] ; [10 59],[13.65131579 69.34868421] ; [11.34868421 57.65131579],0
a7,1,0.556155,0.346406,[54 29] ; [48 21],[55.69736842 27.30263158] ; [46.30263158 22.69736842],0
v3,1,0.565906,0.32958,[19 56] ; [19 45],[20.50359712 54.49640288] ; [17.49640288 46.50359712],0
b5,1,0.593853,0.284367,[54 29] ; [42 27],[52.42105263 30.57894737] ; [43.57894737 25.42105263],0
b1,1,0.625025,0.238869,[40 43] ; [36 33],[41.5 41.5] ; [34.5 34.5],0
d5,1,0.678114,0.172256,[63 19] ; [51 18],[61.90728477 20.09271523] ; [52.09271523 16.90728477],0
r1,1,0.696754,0.151871,[64 18] ; [52 17],[62.99337748 19.00662252] ; [53.00662252 15.99337748],0
n3,1,0.710735,0.137544,[22  8] ; [13  6],[21.42857143  8.57142857] ; [13.57142857  5.42857143],0
n1,1,0.715446,0.132898,[11 19] ; [ 6 13],[10.40816327 19.59183673] ; [ 6.59183673 12.40816327],0
p11,1,0.726204,0.122626,[54 29] ; [43 26],[52.96710526 30.03289474] ; [44.03289474 24.96710526],0
a6,1,0.743218,0.107318,[55 27] ; [48 21],[55.93377483 26.06622517] ; [47.06622517 21.93377483],0
b4,1,0.752222,0.099674,[46 37] ; [40 29],[46.96052632 36.03947368] ; [39.03947368 29.96052632],0
n4,1,0.755915,0.096627,[43 40] ; [34 35],[42.04605263 40.95394737] ; [34.95394737 34.04605263],0
u1,1,0.841366,0.040059,[ 8 75] ; [ 6 63],[ 7.64473684 75.35526316] ; [ 6.35526316 62.64473684],0
d4,1,0.843425,0.039012,[65 17] ; [53 15],[64.50666667 17.49333333] ; [53.49333333 14.50666667],0
d2,1,0.889226,0.0194,[33 49] ; [27 42],[32.58278146 49.41721854] ; [27.41721854 41.58278146],0
r4,1,0.931951,0.007291,[69 14] ; [57 12],[68.80263158 14.19736842] ; [57.19736842 11.80263158],0
p1,1,0.976724,0.000851,[ 6 77] ; [ 5 63],[ 6.04635762 76.95364238] ; [ 4.95364238 63.04635762],0
