Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.001492,10.087992,[10 99] ; [2 1],[11.67857143 97.32142857] ; [0.32142857 2.67857143],0
a1,1,0.004997,7.88051,[  6 116] ; [2 4],[  7.625 114.375] ; [0.375 5.625],0
b2,1,0.009951,6.643696,[17 39] ; [5 1],[19.87096774 36.12903226] ; [2.12903226 3.87096774],0
b3,1,0.009951,6.643696,[17 39] ; [5 1],[19.87096774 36.12903226] ; [2.12903226 3.87096774],0
p5,1,0.011481,6.389356,[  9 112] ; [2 3],[ 10.56349206 110.43650794] ; [0.43650794 4.56349206],0
s8,1,0.073094,3.212147,[56 66] ; [5 1],[58.140625 63.859375] ; [2.859375 3.140625],0
p4,1,0.098273,2.733342,[59 62] ; [5 1],[60.97637795 60.02362205] ; [3.02362205 2.97637795],0
a2,1,0.131069,2.279795,[28 94] ; [3 3],[29.546875 92.453125] ; [1.453125 4.546875],0
s7,1,0.136239,2.219931,[59 54] ; [5 1],[60.77310924 52.22689076] ; [3.22689076 2.77310924],0
p8,1,0.142869,2.146786,[45 77] ; [4 2],[46.703125 75.296875] ; [2.296875 3.703125],0
d2,1,0.148793,2.084578,[65 57] ; [5 1],[66.71875 55.28125] ; [3.28125 2.71875],0
p12,1,0.155043,2.021918,[  5 117] ; [1 5],[  5.71875 116.28125] ; [0.28125 5.71875],0
s3,1,0.159521,1.97876,[66 56] ; [5 1],[67.671875 54.328125] ; [3.328125 2.671875],0
p3,1,0.174768,1.841561,[47 74] ; [4 2],[48.59055118 72.40944882] ; [2.40944882 3.59055118],0
p7,1,0.178715,1.808281,[66 53] ; [5 1],[67.592 51.408] ; [3.408 2.592],0
d1,1,0.207602,1.588067,[70 52] ; [5 1],[71.484375 50.515625] ; [3.515625 2.484375],0
a4,1,0.300429,1.072289,[55 67] ; [4 2],[56.234375 65.765625] ; [2.765625 3.234375],0
u1,1,0.315335,1.008198,[ 21 101] ; [2 4],[ 21.921875 100.078125] ; [1.078125 4.921875],0
n4,1,0.388262,0.74438,[81 41] ; [5 1],[81.96875 40.03125] ; [4.03125 1.96875],0
p6,1,0.545248,0.365899,[46 76] ; [3 3],[46.703125 75.296875] ; [2.296875 3.703125],0
b4,1,0.625296,0.238494,[69 53] ; [4 2],[69.578125 52.421875] ; [3.421875 2.578125],0
s2,1,0.652835,0.202344,[70 52] ; [4 2],[70.53125 51.46875] ; [3.46875 2.53125],0
s5,1,0.670986,0.180451,[48 66] ; [2 4],[47.5 66.5] ; [2.5 3.5],0
a7,1,0.745705,0.105176,[88 33] ; [4 2],[87.65354331 33.34645669] ; [4.34645669 1.65354331],0
r1,1,0.751923,0.099922,[95 27] ; [5 1],[95.3125 26.6875] ; [4.6875 1.3125],0
a6,1,0.76828,0.086804,[74 48] ; [4 2],[74.34375 47.65625] ; [3.65625 2.34375],0
b5,1,0.829034,0.04663,[76 46] ; [4 2],[76.25 45.75] ; [3.75 2.25],0
d5,1,0.848919,0.03629,[97 24] ; [5 1],[97.18110236 23.81889764] ; [4.81889764 1.18110236],0
