Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001278,10.374737,[ 7 21] ; [12  4],[12.09090909 15.90909091] ; [6.90909091 9.09090909],0
p6,1,0.005541,7.693924,[ 4 24] ; [9 8],[ 8.08888889 19.91111111] ; [ 4.91111111 12.08888889],0
p11,1,0.005958,7.563025,[ 8 20] ; [12  5],[12.44444444 15.55555556] ; [7.55555556 9.44444444],0
p2,1,0.009381,6.748859,[14 14] ; [15  2],[18.04444444  9.95555556] ; [10.95555556  6.04444444],0
p4,1,0.017341,5.661552,[ 8 20] ; [11  6],[11.82222222 16.17777778] ; [7.17777778 9.82222222],0
p3,1,0.029695,4.726891,[ 6 22] ; [9 8],[ 9.33333333 18.66666667] ; [ 5.66666667 11.33333333],0
v2,1,0.085021,2.9662,[ 6 21] ; [8 9],[ 8.59090909 18.40909091] ; [ 5.40909091 11.59090909],0
u3,1,0.146924,2.103896,[7 4] ; [2 5],[5.5 5.5] ; [3.5 3.5],0
a6,1,0.155158,2.020793,[16 12] ; [ 6 11],[13.68888889 14.31111111] ; [8.31111111 8.68888889],0
s8,1,0.235446,1.407657,[10 18] ; [ 3 13],[ 8.27272727 19.72727273] ; [ 4.72727273 11.27272727],0
d4,1,0.256641,1.286786,[18 10] ; [8 9],[16.17777778 11.82222222] ; [9.82222222 7.17777778],0
p10,1,0.258595,1.276261,[15 13] ; [12  5],[16.8 11.2] ; [10.2  6.8],0
u2,1,0.279642,1.168831,[5 6] ; [5 2],[6.11111111 4.88888889] ; [3.88888889 3.11111111],0
b4,1,0.317023,1.001187,[19  9] ; [9 8],[17.42222222 10.57777778] ; [10.57777778  6.42222222],0
a2,1,0.384488,0.756303,[ 4 24] ; [ 1 16],[ 3.11111111 24.88888889] ; [ 1.88888889 15.11111111],0
v1,1,0.384488,0.756303,[ 8 20] ; [ 7 10],[ 9.33333333 18.66666667] ; [ 5.66666667 11.33333333],0
r1,1,0.419981,0.650368,[15 13] ; [ 7 10],[13.68888889 14.31111111] ; [8.31111111 8.68888889],0
p5,1,0.50714,0.439964,[ 3 25] ; [ 3 14],[ 3.73333333 24.26666667] ; [ 2.26666667 14.73333333],0
s3,1,0.512734,0.428484,[ 9 17] ; [ 4 12],[ 8.04761905 17.95238095] ; [ 4.95238095 11.04761905],0
r4,1,0.539361,0.376725,[ 9 19] ; [ 7 10],[ 9.95555556 18.04444444] ; [ 6.04444444 10.95555556],0
d5,1,0.539361,0.376725,[19  9] ; [10  7],[18.04444444  9.95555556] ; [10.95555556  6.04444444],0
p1,1,0.580801,0.304942,[ 3 25] ; [ 1 16],[ 2.48888889 25.51111111] ; [ 1.51111111 15.48888889],0
u1,1,0.580801,0.304942,[ 3 25] ; [ 1 16],[ 2.48888889 25.51111111] ; [ 1.51111111 15.48888889],0
a4,1,0.603364,0.269952,[10 17] ; [ 5 12],[ 9.20454545 17.79545455] ; [ 5.79545455 11.20454545],0
b5,1,0.608757,0.261988,[17 11] ; [9 8],[16.17777778 11.82222222] ; [9.82222222 7.17777778],0
n3,1,0.609834,0.260417,[9 7] ; [6 3],[9.6 6.4] ; [5.4 3.6],0
d2,1,0.6156,0.252101,[12 16] ; [ 6 11],[11.2 16.8] ; [ 6.8 10.2],0
p9,1,0.635738,0.224359,[16 10] ; [11  5],[16.71428571  9.28571429] ; [10.28571429  5.71428571],0
s2,1,0.63672,0.223057,[ 8 20] ; [ 6 11],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
s4,1,0.644652,0.21271,[ 5 23] ; [ 4 13],[ 5.6 22.4] ; [ 3.4 13.6],0
n1,1,0.68017,0.169935,[8 9] ; [5 4],[8.5 8.5] ; [4.5 4.5],0
r2,1,0.688251,0.160985,[22  5] ; [13  4],[21.47727273  5.52272727] ; [13.52272727  3.47727273],0
a7,1,0.783309,0.07563,[16 12] ; [9 8],[15.55555556 12.44444444] ; [9.44444444 7.55555556],0
a3,1,0.78364,0.075394,[17 10] ; [10  7],[16.56818182 10.43181818] ; [10.43181818  6.56818182],0
b1,1,0.788881,0.071698,[17 11] ; [11  6],[17.42222222 10.57777778] ; [10.57777778  6.42222222],0
n4,1,0.788881,0.071698,[17 11] ; [11  6],[17.42222222 10.57777778] ; [10.57777778  6.42222222],0
n2,1,0.836701,0.042484,[12  5] ; [6 3],[11.76923077  5.23076923] ; [6.23076923 2.76923077],0
d3,1,0.848242,0.036619,[14 14] ; [8 9],[13.68888889 14.31111111] ; [8.31111111 8.68888889],0
