Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.03786,4.31129,[1 1] ; [ 2 29],[0.18181818 1.81818182] ; [ 2.81818182 28.18181818],0
n4,1,0.456511,0.554435,[1 1] ; [23  8],[1.45454545 0.54545455] ; [22.54545455  8.45454545],0
n6,1,0.554628,0.349091,[1 1] ; [21  9],[1.375 0.625] ; [20.625  9.375],0
p3,1,0.578932,0.307964,[1 1] ; [ 9 20],[0.64516129 1.35483871] ; [ 9.35483871 19.64516129],0
v4,1,0.578932,0.307964,[1 1] ; [20  9],[1.35483871 0.64516129] ; [19.64516129  9.35483871],0
s3,1,0.604773,0.267857,[1 1] ; [ 9 19],[0.66666667 1.33333333] ; [ 9.33333333 18.66666667],0
n1,1,0.64315,0.214646,[1 1] ; [ 5 10],[0.70588235 1.29411765] ; [5.29411765 9.70588235],0
v2,1,0.706082,0.142222,[1 1] ; [19 11],[1.25 0.75] ; [18.75 11.25],0
s2,1,0.73467,0.114867,[1 1] ; [11 18],[0.77419355 1.22580645] ; [11.22580645 17.77419355],0
a5,1,0.751458,0.10031,[1 1] ; [19 12],[1.21212121 0.78787879] ; [18.78787879 12.21212121],0
b4,1,0.751458,0.10031,[1 1] ; [19 12],[1.21212121 0.78787879] ; [18.78787879 12.21212121],0
r1,1,0.780394,0.077733,[1 1] ; [12 18],[0.8125 1.1875] ; [12.1875 17.8125],0
n3,1,0.787221,0.072857,[1 1] ; [9 6],[1.17647059 0.82352941] ; [8.82352941 6.17647059],0
r3,1,0.811135,0.057103,[1 1] ; [17 12],[1.16129032 0.83870968] ; [16.83870968 12.16129032],0
p10,1,0.811135,0.057103,[1 1] ; [17 12],[1.16129032 0.83870968] ; [16.83870968 12.16129032],0
b1,1,0.823021,0.050024,[1 1] ; [13 18],[0.84848485 1.15151515] ; [13.15151515 17.84848485],0
a7,1,0.854,0.033862,[1 1] ; [17 13],[1.125 0.875] ; [16.875 13.125],0
a4,1,0.894036,0.017742,[1 1] ; [14 17],[0.90909091 1.09090909] ; [14.09090909 16.90909091],0
b5,1,0.894036,0.017742,[1 1] ; [17 14],[1.09090909 0.90909091] ; [16.90909091 14.09090909],0
v1,1,1.0,0.0,[1 1] ; [15 15],[1. 1.] ; [15. 15.],0
