Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,88.771632,[174 214] ; [229  54],[233.03129657 154.96870343] ; [169.96870343 113.03129657],1
v1,1,0.0,28.215879,[189 208] ; [194  91],[222.94868035 174.05131965] ; [160.05131965 124.94868035],1
p12,1,3.2e-05,17.308094,[ 19 380] ; [ 39 244],[ 33.93255132 365.06744868] ; [ 24.06744868 258.93255132],1
s8,1,4.5e-05,16.643996,[160 243] ; [157 126],[186.22594752 216.77405248] ; [130.77405248 152.22594752],1
p5,1,4.8e-05,16.535484,[ 28 374] ; [ 48 237],[ 44.47161572 357.52838428] ; [ 31.52838428 253.47161572],1
s7,1,9.4e-05,15.248633,[175 217] ; [160 106],[199.57446809 192.42553191] ; [135.42553191 130.57446809],1
p3,1,0.000199,13.844019,[177 225] ; [166 118],[201. 201.] ; [142. 142.],1
n5,1,0.000238,13.506711,[279 120] ; [236  51],[299.54081633  99.45918367] ; [215.45918367  71.54081633],1
a1,1,0.001263,10.396292,[  9 395] ; [ 21 267],[ 17.51445087 386.48554913] ; [ 12.48554913 275.51445087],0
n4,1,0.002938,8.845654,[302 101] ; [242  45],[317.72753623  85.27246377] ; [226.27246377  60.72753623],0
p10,1,0.005281,7.780738,[313  88] ; [243  38],[326.91495601  74.08504399] ; [229.08504399  51.91495601],0
p4,1,0.006638,7.368408,[226 175] ; [188  94],[243.0658858 157.9341142] ; [170.9341142 111.0658858],0
s2,1,0.009421,6.741273,[192 209] ; [164 119],[208.70760234 192.29239766] ; [147.29239766 135.70760234],0
s4,1,0.018438,5.554032,[ 76 321] ; [ 35 248],[ 64.80441176 332.19558824] ; [ 46.19558824 236.80441176],0
p8,1,0.025024,5.02222,[201 198] ; [166 115],[215.34264706 183.65735294] ; [151.65735294 129.34264706],0
v4,1,0.03403,4.493215,[382  19] ; [283   5],[387.03193033  13.96806967] ; [277.96806967  10.03193033],0
a5,1,0.036057,4.394426,[299 105] ; [232  55],[310.45441389  93.54558611] ; [220.54558611  66.45441389],0
p7,1,0.044769,4.027321,[248 146] ; [195  82],[260.12220566 133.87779434] ; [182.87779434  94.12220566],0
s5,1,0.047622,3.923275,[128 261] ; [113 167],[140.13303438 248.86696562] ; [100.86696562 179.13303438],0
n6,1,0.050492,3.825057,[330  71] ; [251  35],[339.12809316  61.87190684] ; [241.87190684  44.12809316],0
p9,1,0.076518,3.137361,[326  75] ; [242  38],[334.46108664  66.53891336] ; [233.53891336  46.46108664],0
p1,1,0.079326,3.078661,[ 26 375] ; [ 29 256],[ 32.15014577 368.84985423] ; [ 22.84985423 262.15014577],0
d1,1,0.08835,2.904184,[235 169] ; [186 102],[245.78612717 158.21387283] ; [175.21387283 112.78612717],0
a3,1,0.103797,2.646208,[285 119] ; [217  68],[294.35123367 109.64876633] ; [207.64876633  77.35123367],0
n2,1,0.106599,2.603925,[64 31] ; [37  9],[68.04964539 26.95035461] ; [32.95035461 13.04964539],0
u4,1,0.141305,2.16369,[  5 399] ; [  8 280],[  7.58959538 396.41040462] ; [  5.41040462 282.58959538],0
u1,1,0.161179,1.963129,[ 75 329] ; [ 66 222],[ 82.31791908 321.68208092] ; [ 58.68208092 229.31791908],0
a2,1,0.203829,1.614723,[ 99 305] ; [ 83 205],[106.25433526 297.74566474] ; [ 75.74566474 212.25433526],0
s3,1,0.21766,1.519731,[225 178] ; [169 110],[232.81818182 170.18181818] ; [161.18181818 117.81818182],0
d2,1,0.220439,1.501514,[197 207] ; [153 133],[204.92753623 199.07246377] ; [145.07246377 140.92753623],0
p11,1,0.244188,1.356251,[318  86] ; [237  51],[324.01734104  79.98265896] ; [230.98265896  57.01734104],0
b4,1,0.28306,1.152338,[229 175] ; [175 113],[235.86127168 168.13872832] ; [168.13872832 119.86127168],0
d3,1,0.330699,0.94616,[280 124] ; [208  78],[285.72753623 118.27246377] ; [202.27246377  83.72753623],0
n1,1,0.359637,0.839161,[36 60] ; [13 31],[33.6 62.4] ; [15.4 28.6],0
r4,1,0.367995,0.810422,[391  13] ; [282   6],[392.90751445  11.09248555] ; [280.09248555   7.90751445],0
a4,1,0.393406,0.728388,[184 219] ; [140 146],[189.50943396 213.49056604] ; [134.49056604 151.50943396],0
s6,1,0.438598,0.599948,[271 124] ; [202  81],[275.56784661 119.43215339] ; [197.43215339  85.56784661],0
u2,1,0.453053,0.563002,[66 51] ; [44 27],[68.45744681 48.54255319] ; [41.54255319 29.45744681],0
a6,1,0.496266,0.462912,[278 126] ; [203  82],[282.03773585 121.96226415] ; [198.96226415  86.03773585],0
b5,1,0.631742,0.229706,[243 161] ; [168 120],[239.94797688 164.05202312] ; [171.05202312 116.94797688],0
n3,1,0.656624,0.197651,[68 25] ; [36 11],[69.08571429 23.91428571] ; [34.91428571 12.08571429],0
a8,1,0.675825,0.174864,[ 53 320] ; [ 39 214],[ 54.81789137 318.18210863] ; [ 37.18210863 215.81789137],0
d5,1,0.688931,0.160245,[330  74] ; [237  49],[331.9826087  72.0173913] ; [235.0173913  50.9826087],0
b1,1,0.745615,0.105252,[155 249] ; [107 181],[152.95953757 251.04046243] ; [109.04046243 178.95953757],0
s1,1,0.758426,0.094586,[ 13 387] ; [  8 274],[ 12.31671554 387.68328446] ; [  8.68328446 273.31671554],0
p2,1,0.864275,0.029219,[338  64] ; [241  44],[338.80349345  63.19650655] ; [240.19650655  44.80349345],0
u3,1,0.923072,0.009325,[75 43] ; [44 26],[74.69148936 43.30851064] ; [44.30851064 25.69148936],0
p6,1,0.932017,0.007277,[150 248] ; [105 176],[149.46980854 248.53019146] ; [105.53019146 175.46980854],0
r2,1,0.961693,0.002307,[391  11] ; [278   8],[390.89825581  11.10174419] ; [278.10174419   7.89825581],0
a7,1,0.968963,0.001514,[300 104] ; [212  74],[299.77971014 104.22028986] ; [212.22028986  73.77971014],0
d4,1,0.974194,0.001046,[339  64] ; [240  45],[339.15261628  63.84738372] ; [239.84738372  45.15261628],0
b2,1,0.984612,0.000372,[ 90 146] ; [ 70 114],[ 89.9047619 146.0952381] ; [ 70.0952381 113.9047619],0
b3,1,0.984612,0.000372,[ 90 146] ; [ 70 114],[ 89.9047619 146.0952381] ; [ 70.0952381 113.9047619],0
