Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.00058,11.840234,[13  4] ; [35 72],[ 6.58064516 10.41935484] ; [41.41935484 65.58064516],1
p7,1,0.00693,7.291086,[10  7] ; [29 81],[ 5.22047244 11.77952756] ; [33.77952756 76.22047244],0
p1,1,0.066006,3.379656,[ 3 14] ; [  6 105],[ 1.1953125 15.8046875] ; [  7.8046875 103.1953125],0
b1,1,0.115064,2.48326,[11  6] ; [50 63],[7.97692308 9.02307692] ; [53.02307692 59.97692308],0
p11,1,0.794755,0.067673,[8 9] ; [57 56],[8.5 8.5] ; [56.5 56.5],0
