Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003962,8.301176,[14  1] ; [84 69],[8.75 6.25] ; [89.25 63.75],0
s2,1,0.022054,5.241547,[ 5 10] ; [ 18 133],[ 2.07831325 12.92168675] ; [ 20.92168675 130.07831325],0
p6,1,0.027806,4.840066,[ 4 11] ; [ 13 138],[ 1.53614458 13.46385542] ; [ 15.46385542 135.53614458],0
b5,1,0.035365,4.427478,[12  3] ; [79 74],[8.125 6.875] ; [82.875 70.125],0
n2,1,0.059256,3.558077,[1 4] ; [36 21],[2.98387097 2.01612903] ; [34.01612903 22.98387097],0
u2,1,0.066752,3.361144,[4 1] ; [22 36],[2.06349206 2.93650794] ; [23.93650794 34.06349206],0
s3,1,0.07115,3.256295,[6 9] ; [ 30 121],[ 3.25301205 11.74698795] ; [ 32.74698795 118.25301205],0
p11,1,0.106471,2.605841,[6 9] ; [94 59],[8.92857143 6.07142857] ; [91.07142857 61.92857143],0
b4,1,0.118408,2.438255,[6 9] ; [93 60],[8.83928571 6.16071429] ; [90.16071429 62.83928571],0
p8,1,0.141566,2.160854,[ 1 14] ; [ 35 117],[ 3.23353293 11.76646707] ; [ 32.76646707 119.23353293],0
n5,1,0.191105,1.709076,[7 8] ; [97 55],[9.34131737 5.65868263] ; [94.65868263 57.34131737],0
s7,1,0.200302,1.64017,[ 4 10] ; [ 22 122],[ 2.30379747 11.69620253] ; [ 23.69620253 120.30379747],0
p4,1,0.274194,1.195643,[ 2 13] ; [ 40 113],[ 3.75 11.25] ; [ 38.25 114.75],0
s5,1,0.317542,0.999045,[ 2 10] ; [ 12 135],[ 1.05660377 10.94339623] ; [ 12.94339623 134.05660377],0
a2,1,0.322898,0.977172,[ 1 14] ; [ 25 128],[ 2.32142857 12.67857143] ; [ 23.67857143 129.32142857],0
s8,1,0.357386,0.847059,[ 3 12] ; [ 18 135],[ 1.875 13.125] ; [ 19.125 133.875],0
n6,1,0.363558,0.825565,[8 7] ; [99 53],[9.61077844 5.38922156] ; [97.38922156 54.61077844],0
b1,1,0.381092,0.767175,[ 5 10] ; [69 84],[6.60714286 8.39285714] ; [67.39285714 85.60714286],0
u3,1,0.513686,0.426551,[3 2] ; [26 32],[2.3015873 2.6984127] ; [26.6984127 31.3015873],0
d2,1,0.515565,0.422756,[ 5 10] ; [63 87],[6.18181818 8.81818182] ; [61.81818182 88.18181818],0
a7,1,0.522729,0.408505,[11  4] ; [99 53],[9.88023952 5.11976048] ; [100.11976048  51.88023952],0
r3,1,0.533731,0.387283,[11  4] ; [121  30],[11.92771084  3.07228916] ; [120.07228916  30.92771084],0
n3,1,0.55716,0.344645,[2 3] ; [29 25],[2.62711864 2.37288136] ; [28.37288136 25.62711864],0
b3,1,0.575345,0.313821,[3 6] ; [37 49],[3.78947368 5.21052632] ; [36.21052632 49.78947368],0
b2,1,0.575345,0.313821,[3 6] ; [37 49],[3.78947368 5.21052632] ; [36.21052632 49.78947368],0
d4,1,0.59354,0.28485,[12  3] ; [112  40],[11.13772455  3.86227545] ; [112.86227545  39.13772455],0
a5,1,0.62086,0.244661,[10  5] ; [92 61],[9.10714286 5.89285714] ; [92.89285714 60.10714286],0
n4,1,0.64018,0.218506,[9 6] ; [101  52],[9.82142857 5.17857143] ; [100.17857143  52.82142857],0
r1,1,0.644388,0.21305,[8 7] ; [91 62],[8.83928571 6.16071429] ; [90.16071429 62.83928571],0
u1,1,0.665342,0.187099,[ 2 13] ; [ 15 138],[ 1.51785714 13.48214286] ; [ 15.48214286 137.51785714],0
d1,1,0.669302,0.18242,[6 9] ; [70 83],[6.78571429 8.21428571] ; [69.21428571 83.78571429],0
v3,1,0.719962,0.128529,[ 3 12] ; [ 35 110],[ 3.5625 11.4375] ; [ 34.4375 110.5625],0
s1,1,0.721352,0.127201,[ 1 14] ; [  7 145],[ 0.71856287 14.28143713] ; [  7.28143713 144.71856287],0
a3,1,0.749986,0.101542,[10  5] ; [95 57],[9.43113772 5.56886228] ; [95.56886228 56.43113772],0
d5,1,0.792788,0.069007,[10  5] ; [107  46],[10.44642857  4.55357143] ; [106.55357143  46.44642857],0
v2,1,0.794264,0.068005,[ 5 10] ; [54 93],[5.46296296 9.53703704] ; [53.53703704 93.46296296],0
p10,1,0.803979,0.061604,[8 7] ; [85 65],[8.45454545 6.54545455] ; [84.54545455 65.45454545],0
r4,1,0.834,0.043922,[9 6] ; [96 57],[9.375 5.625] ; [95.625 57.375],0
a4,1,0.836383,0.042651,[6 9] ; [65 87],[6.37724551 8.62275449] ; [64.62275449 87.37724551],0
p2,1,0.852576,0.034534,[9 6] ; [88 65],[8.66071429 6.33928571] ; [88.33928571 64.66071429],0
a6,1,0.873524,0.025339,[9 6] ; [95 58],[9.28571429 5.71428571] ; [94.71428571 58.28571429],0
v1,1,0.87369,0.025272,[ 5 10] ; [ 47 103],[ 4.72727273 10.27272727] ; [ 47.27272727 102.72727273],0
n1,1,0.888535,0.019644,[2 3] ; [21 36],[1.85483871 3.14516129] ; [21.14516129 35.85483871],0
r2,1,0.92081,0.009883,[11  2] ; [127  25],[10.87272727  2.12727273] ; [127.12727273  24.87272727],0
p9,1,0.926167,0.008587,[9 6] ; [90 57],[9.16666667 5.83333333] ; [89.83333333 57.16666667],0
p3,1,0.990219,0.00015,[ 3 12] ; [ 30 121],[ 2.98192771 12.01807229] ; [ 30.01807229 120.98192771],0
v4,1,0.990268,0.000149,[11  3] ; [120  33],[10.98203593  3.01796407] ; [120.01796407  32.98203593],0
