Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,134.009852,[54 66] ; [418  41],[97.8238342 22.1761658] ; [374.1761658  84.8238342],1
n6,1,0.0,49.038133,[82 37] ; [424  34],[104.35701906  14.64298094] ; [401.64298094  56.35701906],1
v1,1,9e-06,19.708109,[47 70] ; [280 165],[68.07651246 48.92348754] ; [258.92348754 186.07651246],1
p4,1,0.001073,10.696498,[63 56] ; [315 142],[78.09375 40.90625] ; [299.90625 157.09375],0
v3,1,0.004435,8.09652,[35 79] ; [201 241],[48.38848921 65.61151079] ; [187.61151079 254.38848921],0
s7,1,0.006074,7.528195,[52 66] ; [255 183],[65.15467626 52.84532374] ; [241.84532374 196.15467626],0
a2,1,0.006937,7.289204,[26 94] ; [159 301],[38.27586207 81.72413793] ; [146.72413793 313.27586207],0
p11,1,0.020816,5.342128,[92 28] ; [393  67],[100.34482759  19.65517241] ; [384.65517241  75.34482759],0
a4,1,0.025323,5.001637,[54 66] ; [259 200],[64.87046632 55.12953368] ; [248.12953368 210.87046632],0
u1,1,0.02564,4.980112,[ 18 102] ; [113 347],[27.10344828 92.89655172] ; [103.89655172 356.10344828],0
p8,1,0.032018,4.597557,[57 62] ; [266 186],[67.31523643 51.68476357] ; [255.68476357 196.31523643],0
a8,1,0.034936,4.448312,[ 9 98] ; [ 69 348],[15.92748092 91.07251908] ; [ 62.07251908 354.92748092],0
p10,1,0.038925,4.264153,[105  15] ; [427  31],[110.44982699   9.55017301] ; [421.55017301  36.44982699],0
s4,1,0.048436,3.894781,[28 92] ; [ 71 382],[20.73298429 99.26701571] ; [ 78.26701571 374.73298429],0
p3,1,0.057979,3.594264,[58 62] ; [265 192],[67.17504333 52.82495667] ; [255.82495667 201.17504333],0
p5,1,0.058614,3.576162,[ 10 109] ; [ 69 388],[ 16.32118056 102.67881944] ; [ 62.67881944 394.32118056],0
n1,1,0.058724,3.573048,[ 9 26] ; [38 48],[13.59504132 21.40495868] ; [33.40495868 52.59504132],0
d2,1,0.066762,3.3609,[60 60] ; [271 186],[68.83882149 51.16117851] ; [262.16117851 194.83882149],0
p6,1,0.074498,3.181015,[40 79] ; [194 261],[48.51219512 70.48780488] ; [185.48780488 269.51219512],0
s8,1,0.090411,2.867034,[53 67] ; [241 215],[61.25 58.75] ; [232.75 223.25],0
a7,1,0.099612,2.711749,[96 24] ; [334 126],[88.96551724 31.03448276] ; [341.03448276 118.96551724],0
b1,1,0.103011,2.658297,[37 83] ; [179 281],[44.68965517 75.31034483] ; [171.31034483 288.68965517],0
a3,1,0.105024,2.627543,[91 29] ; [378  81],[97.20207254 22.79792746] ; [371.79792746  87.20207254],0
s2,1,0.142086,2.155225,[58 61] ; [256 199],[65.09756098 53.90243902] ; [248.90243902 206.09756098],0
s5,1,0.142656,2.14907,[37 76] ; [178 264],[43.77477477 69.22522523] ; [171.22522523 270.77477477],0
u3,1,0.152794,2.044135,[20  8] ; [46 36],[16.8 11.2] ; [49.2 32.8],0
b2,1,0.153542,2.0367,[24 45] ; [130 164],[29.27272727 39.72727273] ; [124.72727273 169.27272727],0
b3,1,0.153542,2.0367,[24 45] ; [130 164],[29.27272727 39.72727273] ; [124.72727273 169.27272727],0
n2,1,0.157838,1.99482,[24 11] ; [70 17],[26.96721311  8.03278689] ; [67.03278689 19.96721311],0
b4,1,0.17828,1.811905,[76 44] ; [260 200],[69.51724138 50.48275862] ; [266.48275862 193.51724138],0
d3,1,0.197051,1.6641,[93 27] ; [328 130],[87.40484429 32.59515571] ; [333.59515571 124.40484429],0
s3,1,0.27475,1.192878,[62 55] ; [266 188],[67.2084063 49.7915937] ; [260.7915937 193.2084063],0
v2,1,0.290024,1.119511,[64 49] ; [275 168],[68.89748201 44.10251799] ; [270.10251799 172.89748201],0
p12,1,0.293148,1.105108,[  9 111] ; [ 49 407],[ 12.08333333 107.91666667] ; [ 45.91666667 410.08333333],0
p7,1,0.320854,0.985463,[75 43] ; [307 142],[79.49911817 38.50088183] ; [302.50088183 146.49911817],0
r3,1,0.349762,0.874322,[117   3] ; [437  20],[115.21663778   4.78336222] ; [438.78336222  18.21663778],0
